"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK256	RIADG377	
103255																																																																												0	135380	82313	0	36703	171281	0	171281	40999	0	18262	1546443	0	795	0	404113	10013	145284	366081	23549	49545	69028	93699	104262	60664	266649	194386	231360	255959	135848	45294		0	0	0		0	0	957	1741	0		0	0	52703	125829	208661	145461	0	795	0			258	632																							0	0	0	0	0	0	0	0	0	0	0	0	0	1336091	1440	41716	1440							0	25701	0	0	0	1331	215	381	0	278	278	0			0	0	42375			381	0	
103563																																																																												0	2077	226		2463			3314	0	0	0	13268	0	0	0	617	0	543	1871	461	0	82	74	0	0	5374	1417	1667	1945	1420	361								0	0			0	0	0	0	2285	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	1089	0	0	0	0	0			0	0	0			0	0	1197			0	0	
104234																																																																												0	426	0		150			1393	4525	0	1275	51584	0	0	0	30799	487	8445	1966	102	566	380	714	10560	18477	4322	1379	3507	3352	5169	3056								0	276			0	0	353	429	5188	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		21698		0	13							0	3496	0	0	0	0	0			0	0				0	0	2774			0		
104542																																																																												0	427	0		107			251	459	0	0	25872	0	0	0	15828	1808	0	4182	587	1187	5282	5457	3315	0	1053	1355	2183	4052	1401	0								0	0			0	0	0	142	2460	149			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	3160	0	0	0	0	0			0	0				0	0	1081			0		
104971																																																																												0	0	541		0			0	0	0	0	22562	0	0	0	21577	0	0	204	86	12	205	655	6190	12834	74	32	1	161	325	291								0	0			0	0	107	0	240	0			0			150	83																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	0	0	0	42	0	0			0	0				0	0	97			0		
105026																																																																												0	22843	8052	0	999	21955	0	21955	5418	0	2252	282360	0	0	0	115286	4226	3607	38757	110766	383	598	1207	341	461	131528	928	19164	6194	2424	3884		0	0	0		0	0	645	0	0		0	0	4755	16085	58350	14346	0	0	0			2064	804																							0	0	0	0	0	0	0	0	0	0	0	0		72753	59	0	59							0	1117	0	1161	331	2738	192	208	0	1489	1435	0			0	54	5972			208		
105222																																																																												0	2143	8258		1787			25016	6083	0	449	172320	91	0	3772	23279	24011	6775	27242	2233	1419	4681	9782	1632	3240	25061	18941	32582	46231	24133	1058								928	127			0	0	5189	10398	31130	28428			0			421	0																							0	0	0	0	0	0	0	0	0	0	0	0		16885		301	1715							0	2888	0	20	0	1381	86			152	0				0	0	281			274		
105473																																																																												0	3556	13544	0	33	35478	0	35478	60699	0	15446	941336	0	0	3937	385964	8121	69592	36428	10001	9447	8341	14833	186304	155071	72502	46445	97198	101795	111555	121173		0	0	0		0	0	0	247	0	0	0	0	19828	58312	140556	150551	0	0	49			232	0																							0	0	0	0	0	0	0	0	0	0	0	0		385964	38631	1824	38631							0	369	0	261	0	2220	1231	170	0	84	0	0			0	9	8177			170		
105530																																																																												0	2827	5529		512			5573	1504	0	827	83751	0	13	0	37788	764	0	19293	1573	2080	6732	9750	15303	755	4647	11471	8447	9848	10375	222								0	369			0	0	1820	3778	8037	6329			0			845	0																							0	0	0	0	0	0	0	0	0	0	0	0		37788		0	25							0	4276	0	0	0	0	0			60	0				0	52	3780			1883		
106359																																																																												0	2523	46634	1151	491	87206	0	87206	23653	0	0	876520	0	0	953	103249	6228	9611	105757	6042	5978	10229	20761	56747	1868	65171	51194	164018	204347	277657	4584		0	0	0		0	0	866	2526	0		48395	44022	15124	11865	127876	206533	0	0	0			203	0																							0	0	0	0	0	0	0	0	0	0	0	0		153961	0	0	1151							0	214732	0	251	0	923	6161	83	0	16	0	0			0	16	25863			83		
106452																																																																												0	3351	5552	0	3918	15745	0	15745	58	0	2719	184334	0	0	0	21767	1122	9973	40707	427	3515	12142	4066	1617	0	15062	21703	53289	26445	26609	19021		0	0	0		0	0	0	477	0		0	0	3101	16548	29849	79237	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	66	0	66							0	394	0	1445	0	88	2084	0	0	0	0	0			0	0	430			0		
106676																																																																												0	0	2482		0			0	1268	0	0	83501	0	0	0	67572	867	0	96	0	0	97	99	14413	52691	1	96	303	86	2586	12858								0	0			0	0	4294	0	853	6027			0			495	0																							0	0	0	0	0	0	0	0	0	0	0	0		37125		0	0							0	0	0	0	0	0	0			0	0				0	0	138			0		
107244																																																																												0	121134	848771	27	11526	477906	0	477906	179760	0	22656	14159597	0	131646	0	1058789	31509	77027	3437986	204049	78727	230173	134937	177119	216927	7387379	976140	1902305	1189208	1091277	504784		0	0	0		0	0	0	3230	0		348586	257117	1256481	3579260	1142217	3709020	0	131646	0			0	2574																							0	0	0	0	0	0	0	0	0	0	0	0	4172145	4499055	8162	590094	8189							0	353031	0	0	0	0	0	0	0	0	0	0			0	0	634378			0	40496	
107459																																																																												0	2913	0		989			1708	0	0	0	12850	0	343	0	3522	0	2462	2730	187	1697	1023	584	31	0	1755	1901	2693	1455	1080	0								0	0			0	0	0	29	2413	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		3149		0	14							0	290	0	0	0	0	0			0	0				0	0	629			0		
107570																																																																												0	2301	1962		0			40878	7230	0	0	195088	0	1	0	44963	1341	24542	26665	1040	1086	3704	11908	18028	7436	35560	16634	10673	24108	51811	9081								0	438			0	0	1291	5369	53704	26097			0			31	34																							0	0	0	0	0	0	0	0	0	0	0	0		44561		0	0							0	9083	0	299	0	0	884			0	0				0	0	430			34		
107758																																																																												0	10055	18		8323			8180	0	0	0	49468	0	0	0	16685	259	0	11177	1147	588	1880	7940	3619	1511	3404	6038	6131	13508	3075	250								0	8		0	0	0	485	0	3812	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		6612		0	31							0	528	0	0	0	0	0			0	0	0			0	0	1084			0		
108072																																																																												0	2825	2546		1142			10902	5453	0	0	72472	0	0	0	17122	235	4712	9248	857	637	3024	6059	4198	2043	7814	3333	10744	12278	13333	7328								0	69		0	0	0	923	1448	10409	14292			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		18923		0	5							0	2049	0	0	0	488	103			0	0				0	0	3052			0		
108269																																																																												0	363	0		3217			1461	0	0	1701	23461	0	0	0	8562	32	7779	5600	1	7920	339	21	281	0	4166	3267	2141	1452	3306	0								0	0		0	0	0	1229	768	1483	2214			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		10107		0	59							0	867	0	0	0	0	0			0	0	0			0	0	1505			0		
108652																																																																												0	0	0		0			1919	142	0	0	19591	0	0	0	9348	525	0	3980	374	419	3361	4898	275	23	2350	884	3014	2071	1322	290								0	81			0	0	1185	1073	2352	482			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	1132	0	0	0	0	0			0	0				0	0	1352			0	0	
108746																																																																												0	6045	527		7034			556	0	0	0	26525	0	0	0	7313	0	0	8182	30	386	1403	1852	3486	0	245	7521	1638	4409	5398	0								0	0		0	0	0	0	0	2996	1007			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	1							0	781	0	0	0	0	0			0	0	0			0	0	265			0		
108951																																																																												0	29927	9081		62790			38234	6441	0	0	224560	0	0	0	15111	238	0	73632	73	726	984	1606	5880	5842	38699	34933	39685	47863	43410	4004								0	225			0	0	4559	3220	17169	29874			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		99381		0	0							0	2942	0	0	0	620	0			0	0	0			0	0	4749			0		
109136																																																																												0	1437	0	0	0	7107	0	7107	3261	0	0	130696	276	0	0	38406	743	0	43250	1050	2459	10802	422	8464	13844	13993	25748	30580	13416	5692	2876		0	0	0		0	0	0	0	0		0	0	11415	13484	37742	12980	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	12654	68	0	68							0	1564	0	0	0	1516	1800	0	0	0	0	0			0	0	2765			0	0	
109154																																																																												0	2853	2561		1764			3255	4881	0	594	40510	0	492	0	10437	569	0	10693	402	717	1360	2444	4560	954	8394	5742	3744	4856	6170	878								0	52		0	0	0	6566	618	2325	1864			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	23746		0	3							0	1157	0	0	0	0	0			0	0				0	0	519			0	0	
109453																																																																												0	16041	6936		24225			10045	3357	0	57	117936	0	554	0	29545	528	14108	28377	2665	1997	4169	9830	9339	1542	17068	11921	12281	20682	16759	8939								208	84			0	0	607	2955	13900	4292			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	6500		0	15							0	2486	0	0	0	0	0			0	0	0			0	0	2101			0	0	
109574																																																																												0	309	7245	0	0	23100	0	23100	8132	0	0	269377	0	0	0	166305	4171	22124	26208	4880	8631	5115	4600	35093	107242	46951	4791	28448	15270	5937	1469		0	0	0		0	0	0	20	0		474	364	15230	11597	19408	12354	0	0	0			425	486																							0	0	0	0	0	0	0	0	0	0	0	0		97198	28	0	28							0	1039	0	0	0	0	0	0	0	0	0	0			0	0	439			0		
109659																																																																												0	20291	8004		484			18948	122	0	121	195938	5	0	328	54340	1544	11606	57880	10982	7647	17094	7681	2462	8335	32362	28439	55431	20236	3968	240								486	0			0	0	3690	13753	39480	31427			0			237	57																							0	0	0	0	0	0	0	0	0	0	0	0	0	11110		0	174							0	727	0	0	0	0	0			0	0				0	0	2352			0	0	
110413																																																																												0	33766	14192	0	11786	47804	0	47804	20281	0	995	271333	313	458	0	24084	1655	23411	5110	1615	5037	9016	7153	507	710	72821	10252	55835	66829	31256	9372		0	0	0		0	0	1682	17	0		0	0	140	17390	75035	19768	0	458	0			9	0																							0	0	0	0	0	0	0	0	0	0	0	0		100405	57	0	57							0	1512	0	1042	0	1919	0	0	0	274	0	0			0	0	1024			0		
110936																																																																												0	0	29092		0			15163	0	0	0	324532	0	0	0	192954	0	191491	16414	1308	4528	118468	66043	2607	0	26302	4807	32015	53582	14872	0								3342	0			0	0	0	9176	9323	65123			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	17							0	342	0	0	0	0	0			0	0				0	0	0			0	0	
110945																																																																												0	46296	3750		6574			10118	781	0	0	171420	0	0	0	56366	1322	12905	23624	2429	11504	1608	414	11926	28018	11706	21790	9682	4866	12209	51301								0	0			0	0	1094	1288	26122	11540			0			402	0																							0	0	0	0	0	0	0	0	0	0	0	0		55859		0	306							0	1927	0	0	0	53	2546			6	0				0	6	3936			0		
110972																																																																												0	834	0		246			1729	239	0	13	38369	0	0	0	31388	1015	180	2106	48	1	510	603	9113	20707	1021	1202	1412	999	2162	79								0	0			0	0	437	320	0	0			0			0	151																							0	0	0	0	0	0	0	0	0	0	0	0	0	29880		0	0							0	864	0	0	0	0	0			0	0				0	0	1284			0	0	
111157																																																																												0	15129	0		30913			12419	0	0	75	60289	0	0	0	138	0	0	39936	0	0	0	62	76	0	27944	11992	1291	5421	12665	838								0	0			0	0	0	0	110	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	39119		0	18							0	59	0	0	0	0	0			0	0	0			0	0	1428			0	0	
111205																																																																												0	291	12522	0	244	24618	0	24618	35563	0	144	407231	0	0	5802	191094	6554	23208	21503	2712	2839	10846	7606	46236	120193	52445	11574	37450	49957	49293	14699		0	0	0		0	0	0	226	445		0	0	7821	10513	52311	60654	0	0	0			0	7																							0	0	0	0	0	0	0	0	0	0	0	0		200764	19	0	19							0	194	0	0	0	145	0	0	0	0	0	0			0	0	4463			0		
111661																																																																												0	4988	55		1345			1639	0	0	0	73961	0	0	0	51377	1425	34687	10192	448	2217	1867	4571	16396	25878	4952	4547	3496	4197	3405	1987								0	0			0	0	3859	1367	2835	447			0			0	26																							0	0	0	0	0	0	0	0	0	0	0	0		73961		0	0							0	3201	0	0	0	0	0			0	0				0	0	1423			0		
111942																																																																												0	7525	5108	0	2523	45829	0	45829	15819	0	533	277168	0	0	0	54115	9461	0	61701	2813	4545	14852	22880	3258	5183	37950	35834	86192	46431	2677	13239		0	0	0		0	0	175	1617	0		0	0	7282	25750	57948	38991	0	0	0			0	211																							0	0	0	0	0	0	0	0	0	0	0	0		53001	73	0	73							0	1759	0	0	0	175	0	0	0	0	0	0			0	0	2660			0		
111979																																																																												0	6690	15879	0	4031	39404	0	39404	3967	0	4374	215673	308	0	0	26446	688	4273	35544	464	347	3682	3170	8797	9986	24683	19141	43583	29831	64582	3669		0	0	0		0	0	2543	1069	0		0	0	4886	9947	45804	46383	0	0	0			0	352																							0	0	0	0	0	0	0	0	0	0	0	0		73508	35	0	35							0	871	0	0	0	514	0	928	0	37	0	0			0	0	2964			928		
112163																																																																												0	61902	34538	0	19223	155565	0	155565	458	0	20769	1232427	0	0	0	341026	10003	269687	245741	11829	44297	62730	63748	74321	82847	95719	173561	129590	156461	234695	96406		0	0	0		0	0	0	960	2487		0	0	29004	96041	152918	207758	0	0	0			247	1337																							0	0	0	0	0	0	0	0	0	2	2	0		1134246	721	48156	721							0	10007	0	0	0	789	0	90	0	82	0	0			0	0	43378			90		
112332																																																																												0	4698	0		2689			6658	3995	0	1382	58893	0	0	0	21983	346	0	13726	1819	3452	6693	7765	1820	0	8906	3544	6994	9136	7890	0								0	0			0	0	719	2017	5067	3364			0			316	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	5							0	1604	0	0	0	0	0			0	0	0			0	0	4366			230	0	
112444																																																																												0	72516	87		49652			3476	4286	0	2614	193747	0	0	0	35937	1388	175	30078	1804	861	9945	17734	5379	0	57871	17842	21422	38405	17338	4803								0	534			0	0	2635	2983	9472	1542			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		30954		0	130							0	3203	0	0	0	0	0			0	0	0			0	0	3292			0		
112510																																																																												0	9450	478		864			2424	693	0	486	40768	0	0	0	18922	225	18922	5097	1172	1830	5887	141	2441	7450	377	1718	9027	3034	2654	5036								0	28		0	0	0	554	0	4710	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1023	0	0	0	0	0			0	0				0	0	911			21		
112556																																																																												827	8349	0		15265			2238	0	0	673	31940	0	531	0	1213	0	0	12477	8	3	447	569	186	0	5072	8084	5906	6753	4031	881								170	0			0	0	0	0	1175	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		27065		0	13							0	942	0	0	0	0	0			0	0	0			0	0	544			0		
112837		47916	11314097	11966745	17101	21826843	260543	1714640	0	5392011	156425860	0	1939822	21394816	295941	14466075	65294795	3897852	11948051	26906811	23808154	1914690	0	1150000	0	0	58108	15168252	171996	82185	464579	17653491	16148707	165823	2011553	2441901	14360968	0	302822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36276267	0	46310777	351716	0	318748	0	0	0	209750	0	53007	0	0		47916	11314097	105494	17101	21826843	260543		1714640	0	5392011	156367752	0	302822		21394816	295941	15808308		2104053	7721265	4912623	1747000	1393059	3259137							1150000			0	0			15168252	171996					165823	2011553	2441901	14360968			343562	119229	2229	98721	376325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0		1365467	10495784									46310777	0	1094	0	15358	89091				0		0	0			53007	0	0		0	
113003																																																																												0	0	0		0			0	5984	0	0	73004	343	0	0	60856	3769	0	6327	4	13	820	423	19370	39584	5996	314	242	612	3875	1373								0	4			0	0	632	172	1111	141			0			0	441																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	92	0	85	0	0	0			0	0				0	0	586			0		
113030																																																																												0	9173	2090		0			6463	0	0	456	84093	0	0	0	16977	2210	0	22101	1581	579	3047	7758	3500	512	6823	13118	18298	12378	15537	419								0	0			0	0	1082	5477	15025	17107			0			76	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	3844	0	0	0	1883	576			0	0				0	0	4189			0		
113441																																																																												0	93324	2530	0	19868	25692	0	25692	23711	0	1639	447888	0	0	0	189154	417	176754	70370	17341	62484	25291	17455	61556	4423	84597	57605	61112	35507	17974	1474		0	0	0		0	0	418	0	0		0	0	4300	1385	58306	18519	0	0	0			3366	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175511	108	0	108							0	4339	0	0	598	226	212	0	0	534	534	0	0	0	0	0	4178	0	0	0	0	
113601																																																																												0	0	88278	0	0	42012	0	42012	0	0	0	747615	2150	0	147	3834	0	3834	183099	557	488	52	0	0	2581	52502	130597	239142	242439	41111	35821		0	0	0		0	0	0	6	0		0	0	53954	111595	102783	346900	0	0	0			971	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	81409	0	0	0							0	0	0	0	0	753	900	0	0	0	0	0			0	0	403			0	0	
113740																																																																												0	0	13216	0	0	54342	0	54342	31417	0	0	450594	0	0	0	77731	1679	28976	202301	13683	5800	13236	25736	8430	9835	159321	25269	51256	73200	61908	642		0	0	0		0	0	0	105	0		0	0	2630	5068	88427	120863	0	0	0			4672	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	51944	102							0	3070	0	0	0	2715	703	0	0	7	0	0			7	0	0			0	0	
113937																																																																												0	11579	847		2640			15944	8001	0	3651	156554	0	0	405	51593	1504	84	28605	1074	3470	7295	22009	17563	47	11492	12569	24004	36174	20161	58								0	1076			0	0	2624	8529	28330	9160			0			872	0																							0	0	0	0	0	0	0	0	0	0	0	0		51593		0	1492							0	5944	0	50	0	1231	0			659	659				0	0	3640			483		
114149																																																																												0	4421	2095		2538			14744	2685	0	2764	76356	0	0	0	24620	980	0	26753	1528	4623	11577	4703	2060	0	9983	10619	19896	8677	2106	0								59	42			0	0	503	1926	10029	7473			0			0	39																							0	0	0	0	0	0	0	0	0	0	0	0	0	19350		0	12							0	772	0	0	0	0	0			0	0				0	0	693			0	0	
114158																																																																												0	23067	8988	0	20592	25279	0	25279	1823	0	0	172285	0	10163	0	7314	0	2427	29285	154	56	806	1249	5049	0	8956	21253	13673	25707	73544	21838		0	0	0		0	0	0	67	0		0	0	313	2274	53733	14561	0	10163	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	3422	0	0	0	0	0	0	0	0	0	0			0	0	689			0	0	
