"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
327220																																		78	0	1259	0	78	6305		0	0	0	0	0	518	0	313			0	1259	28	11	5007	0	0	0	0	0	0	0					0	0																					266	10366	0	0	0	0	0	0																											
327305																																		5789	69	9511	5559	90	16043		0	0	69	0	0	16442	3	107	true	0	0	9511	6427	21	84	0	0	0	0	0	0	0	false	false	0	0	500	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					585	73279	0	0	0	0	0	0																										www.katahdintrust.com	
327435																																		0	69	0	0	0	0		69	0	0	0	0	6038	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					836	50625	0	0	0	0	0	0																											
327556																																		0	0	26284	0	0	26796		0	0	0	0	0	232	0	0			0	26284	170	266	76	0	0	0	0	0	0	0					0	0																					98	3207	0	0	0	0	0	0																										www.anchordbank.com	
327855																																		5978	26	60000	5978	0	60000		26	0	0	0	0	14109	6	0			0	60000	0	0	0	0	0	0	0	0	0	0					0	0																					329	38909	0	0	0	0	0	0																											
328058																																		0	0	0	0	0	0		0	0	0	0	0	127	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																										http://www.fnbthomas.com	
328357																																		506	247	10000	0	488	70587		0	0	151	0	96	0	0	488	false	0	0	10000	0	0	250	0	0	58801	1536	0	0	60337	true	false	0	0		18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					118	60337	60337	59701	0	0	60337	0																										www.titanbank.com	
328656																																		0	0	3000	0	0	11520		0	0	0	0	0	25	0	0			7	3000	6000	2000	0	0	7	88	313	112	0	0						0																					164	4059	0	0	0	0	0	0																										www.unitedfsb.com	
328777																																		10172	0	108330	8476	801	287715		0	0	0	0	0	1380	1	801	true	0	0	108330	159135	20250	0	0	0	0	0	0	0	0	true	false	0	0	0	895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					741	83838	0	0	0	0	0	0										www.bucksonlinebanking2.com		www.firstsavingsonline.com														www.penncommunitybank.com	
329149																																		2663	0	4000	2661	0	12000		0	0	0	0	0	88	0	0			0	4000	2500	3000	2500	0	0	0	0	0	0	0						2																					0	0	0	0	0	0	0	0																											
329345																																		693	57	43000	660	0	97422		0	0	0	0	57	8424	3	0			0	49000	3000	15422	30000	30000	0	0	0	0	0	0					0	33																					433	27970	0	0	0	0	0	0																										www.mygenerations.bank	
329550																																		0	864	0	0	0	0		0	0	144	0	720	1381	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					616	28550	0	0	0	0	0	0																											
329952																																		0	45	0	0	0	0		45	0	0	0	0	1104	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					137	5646	0	0	0	0	0	0																										www.fnbgranbury.com	
330239																																		0	27	0	0	0	0		0	0	27	0	0	570	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					90	5092	0	0	0	0	0	0																										http://www.fnbhamilton.com	
330248																																		964	112	4000	886	0	4000		0	0	67	0	45	39	0	0			0	4000	0	0	0	0	0	0	0	0	0	0						78																					90	2558	0	0	0	0	0	0																										https://www.fnbnokomis.com	
330855																																		47977	5192	0	40783	0	50000		816	0	70	0	4306	42526	2	0	false	0	0	0	10000	40000	0	40000	0	0	0	0	0	0	true	false	0	0	2	7194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1868	132240	0	0	0	0	0	0																										WWW.BANKOFMISSOURI.COM	
330873																																		700	0	5000	0	700	9965		0	0	0	0	0	485	0	637	false	0	0	5000	0	0	0	0	0	4965	0	0	0	4965	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					87	7408	4965	6650	0	0	4965	0																										http://www.wakefieldcoop.com	
330949																																		0	390	1664	0	0	11953		0	165	225	0	0	2884	2	0			0	1664	2651	2329	5309	0	0	0	0	0	0	0					0	0																					192	7705	0	0	0	0	0	0																											
331076																																		59	0	13000	0	0	14500		0	0	0	0	0	9002	1	0			0	13000	1500	0	0	0	0	0	0	0	0	0					0	59																			1	true	170	14015	0	0	0	0	0	0																											
331375																																		0	0	4000	0	0	13000		0	0	0	0	0	2789	1	0			0	4000	6000	3000	0	0	0	0	0	0	0	0					14488	0																					288	19794	0	0	0	0	0	0																										http://www.bankgloucester.com	
331544																																		0	0	0	0	0	0		0	0	0	0	0	796	1	0			0	0	0	0	0	0	0	0	0	0	0	0					28	0																					80	2722	0	0	0	0	0	0																										http://www.richlandcountybank.com	
331713																																		0	0	5000	0	0	15000		0	0	0	0	0	5712	2	0			0	5000	10000	0	0	0	0	0	0	0	0	0					0	0																					255	15854	0	0	0	0	0	0																										http://www.newtripolibank.net	
332224																																		0	0	1	0	0	221		0	0	0	0	0	1960	1	0			0	1	0	0	0	0	0	160	60	0	0	220					0	0																					173	7032	0	0	0	0	0	0																											
332345																																		33	0	0	0	0	0		0	0	0	0	0	58	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	33																					0	0	0	0	0	0	0	0																											
332402																																		10980	132	26863	0	10944	86383		0	0	132	0	0	0	0	11014			120	26863	10040	30000	0	0	4161	15068	251	0	0	19480					0	36																					197	15366	15318	15240	0	0	15318	0																											
332671																																		0	310	0	0	0	18000		0	0	0	0	310	5277	2	0			0	0	10500	7500	0	0	0	0	0	0	0	0					1551	0																					0	0	0	0	0	0	0	0																											
332756																																		0	0	1050	0	0	2550		0	0	0	0	0	515	0	0			0	1050	1500	0	0	0	0	0	0	0	0	0					10914	0																					0	0	0	0	0	0	0	0																											
333034																																		0	601	0	0	0	0		0	0	0	0	601	100	0	0			0	0	0	0	0	0	0	0	0	0	0	0					182	0																					68	3090	0	0	0	0	0	0																											
333203																																		4424	0	164	2223	2083	9497		0	0	0	0	0	1864	1	2545	false	0	0	164	7000	0	0	0	0	2333	0	0	0	2333	false	false	0	0		118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					718	69837	2333	2333	0	0	2333	0										http://www.unionbankvt.com																http://www.ublocal.com	
333650																																		1462	32	0	0	0	94		0	0	32	0	0	10164	5	0			0	0	0	0	94	0	0	0	0	0	0	0					50	1462																					279	13033	0	0	0	0	0	0																											
333856																																		672	0	0	672	0	8000		0	0	0	0	0	481	0	0	false	0	0	0	0	8000	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					263	12829	0	0	0	0	0	0																										http://www.grandviewbank.com	
333940																																		0	0	0	0	0	0		0	0	0	0	0	2162	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					12	227	0	0	0	0	0	0																										http://www.fnbokaw.com	
334264																																		597	55	0	471	0	0		0	0	0	0	55	2732	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	126																					501	38681	0	0	0	0	0	0																											
334648																																		0	14	613	0	0	10241		14	0	0	0	0	124	0	0			0	613	1766	2365	5497	0	0	0	0	0	0	0					162	0																					107	2757	0	0	0	0	0	0																										http://www.tsbbank.com	
334657																																		0	0	0	0	0	124		0	0	0	0	0	11	0	0	false	0	4	0	0	0	0	0	4	50	39	31	0	124	true	false	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					171	7076	0	0	0	0	0	0																										http://www.fmbankmn.com	
335346																																		0	54	24940	0	0	24940		0	0	54	0	0	3169	2	0			0	24940	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																										https://www.partnersbnk.com	
335355																																		0	0	2500	0	0	10475		0	0	0	0	0	4223	3	0	false	0	0	2500	4975	0	3000	3000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					98	4169	0	0	0	0	0	0																										www.2riversbank.com	
336147																																		0	0	0	0	0	5889		0	0	0	0	0	1490	1	0			0	0	397	1344	4148	0	0	0	0	0	0	0						0																					117	6682	0	0	0	0	0	0																										www.unitedcitizensbank.com	
336361																																		0	0	0	0	0	0		0	0	0	0	0	217	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					54	2950	0	0	0	0	0	0																										http://www.sangerbank.com	
336576																																		0	2288	4000	0	0	4000		434	0	0	0	1854	683	0	0			0	4000	0	0	0	0	0	0	0	0	0	0					0	0																					17	1109	0	0	0	0	0	0																											
336950																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																											
337247																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	true	true				0																					10	352	0	0	0	0	0	0																										http://www.asbtripoli.com	
337340																																		8106	254	0	8106	0	0		0	0	254	0	0	1977	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					30	1895	0	0	0	0	0	0																											
338646																																		2408	1340	4500	1758	196	5000		1340	0	0	0	0	8559	4	196			0	4500	500	0	0	0	0	0	0	0	0	0					6	454																					280	16672	0	0	0	0	0	0																										https://trustbank.net	
338851																																		0	519	0	0	0	591		519	0	0	0	0	377	0	0	false	0	0	0	0	0	0	0	0	591	0	0	0	591	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					65	6386	591	591	0	0	591	0																										http://www.cambridgestatebank.com	
338945																																		0	0	4000	0	0	4000		0	0	0	0	0	2728	3	0			0	4000	0	0	0	0	0	0	0	0	0	0					2	0																					44	1550	0	0	0	0	0	0																										http://www.1stcommunitybanks.com	
339072																																		167153	7	10000	0	167153	10225		7	0	0	0	0	0	0	167153	false	0	0	10000	0	0	0	0	225	0	0	0	0	225	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	30	2493	0	0	0	0	0	0										olb.colonialsavings.com																www.gocolonial.com	
339353																																		1531	0	0	1531	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					81	2539	0	0	0	0	0	0																											
339456																																		0	3667	0	0	0	0		1948	0	0	0	1719	13381	5	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					528	70976	0	0	0	0	0	0																										http://www.fcbot.com	
339607																																		5200	1876	67248	4587	0	163584		0	0	141	0	1735	1857	1	0			24	67248	48892	46752	668	49100	24	0	0	0	0	24					9674	613																					445	24039	0	0	0	0	0	0																											
339773																																		2898	0	180000	0	2898	190373		0	0	0	0	0	17422	4	2898	false	0	0	180000	10270	103	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					942	158011	0	0	0	0	0	0																										http://www.needhambank.com	
339858																																		1199243	29730	700000	1019875	97644	2795226		4803	0	1575	0	23352	549232	5	97644	true	3398531	52287	700000	0	0	0	0	52287	2039544	0	3395	0	2039544	true	true	0	0	16279	81724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					8349	2097325	2013414	2013414	0	0	2013414	0										www.bankofalbuquerque.com	Bank of Albuquerque	www.bankoftexas.com	Bank of Oklahoma	www.bankofoklahoma.com	Bank of Texas		BOK Financial									www.bokfinancial.com	
339876																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																										firstfederalaberdeen.com	
340135																																		0	0	0	0	0	38534		0	0	0	0	0	22571	2	0	true	0	0	0	1273	0	30325	30000	0	6936	0	0	0	6936	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1075	102888	6936	20030	0	0	6936	0										http://drivethruplus	Carter County Bank	http://advice.bankoftennessee.com	Mountain Community Bank	http://drivethru.plus		https://botcastnetworks.com		http://sharecommunitykindness.com/		http://www.bold2020.com						http://www.bankoftennessee.com	
340144																																		1755	1485	35000	113	1638	67000		0	0	0	0	1485	12186	2	1638			0	35000	22000	10000	0	67000	0	0	0	0	0	0						4																					736	116902	0	0	0	0	0	0																											
340256																																		0	4684	30000	0	0	35000		4684	0	0	0	0	3057	3	0			0	30000	5000	0	0	0	0	0	0	0	0	0						0																					691	76297	0	0	0	0	0	0																										http://www.21stcenturybank.com	
340443																																		654	0	0	412	242	6000		0	0	0	0	0	272	0	242			0	0	0	0	6000	6000	0	0	0	0	0	0					0	0																					20	1969	0	0	0	0	0	0																											
340742																																		137	1472	0	64	0	64942		0	0	0	0	1472	248	0	0	false	0	0	0	31000	0	0	0	0	33942	0	0	0	33942	false	false	0	0	2500	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					347	43335	33942	42274	0	0	33942	0																										http://www.cibmbank.com	
340751																																		0	0	0	0	0	5000		0	0	0	0	0	4590	1	0			0	5000	0	0	0	0	0	0	0	0	0	0					0	0																					410	34693	0	0	0	0	0	0																											
341310																																		1262	55	0	0	1262	1889		0	0	55	0	0	1421	0	1330			0	0	0	935	954	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																											
342054																																		0	0	0	0	0	0		0	0	0	0	0	4927	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					333	17985	0	0	0	0	0	0																											
342362																																		1915	46	0	1915	0	0		0	0	46	0	0	7969	5	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					96	8885	0	0	0	0	0	0											Cuero National Bank		Flatonia National Bank		Goliad National Bank		Gonzales National Bank									http://www.fnbshiner.com	
342410																																		27188	1422	110084	18724	2660	183373		0	0	0	0	1422	9110	2	2661	true	0	0	110084	0	0	2418	0	0	70871	0	0	0	70871	true	true	0	0	0	5804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3166	467827	70871	68444	0	0	70871	0										http://www.quickrate.com		http://www.econnectdirect.com														http://www.orrstown.com	
342634																																		455025	16248	638	385270	61613	178599		7697	0	1351	0	7200	133013	6	61613	true	0	147404	638	0	0	121	0	147404	24961	0	5475	0	159518	true	true	0	0		8142	0	0	0	0	2002	0	0	0	0	0	0	0	0	0	0	0					9691	969999	3966	3966	0	0	3966	0						1	317	5466																		http://www.trustmark.com	
343051																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																											
343248																																		0	0	0	0	0	173	true	0	0	0	0	0	791	1	0	false	0	0	0	0	0	0	0	0	0	0	173	0	173	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					26	532	0	0	0	0	0	0	true					1	1	5																		http://www.fnbprimghar.com	
343257																																		0	0	0	0	0	0		0	0	0	0	0	226	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																										http://www.unitedswbank.com	
343770																																		0	0	4000	0	0	4000		0	0	0	0	0	833	1	0			0	4000	0	0	0	0	0	0	0	0	0	0					11	0																					0	0	0	0	0	0	0	0																										http://www.nashvillesavingsbk.com	
343903																																		8075	25	11000	8010	0	37500		25	0	0	0	0	2011	0	0			0	11000	26500	0	0	0	0	0	0	0	0	0					0	65																					323	20545	0	0	0	0	0	0																											
343958																																		143	2258	0	0	0	828		0	1592	19	0	647	40	0	0			0	0	0	0	0	0	0	0	55	773	0	0						143																					75	1141	0	0	0	0	0	0																										www.curriestatebank.com	
344647																																		2791	243	4000	2717	0	5323		138	0	0	0	105	10165	3	0	true	0	0	4000	0	1039	284	0	0	0	0	0	0	0	true	false	0	0		74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					391	36014	0	0	0	0	0	0																										www.firstbankers.com	
344816																																		5449	3417	0	4567	0	142		1	0	53	3363	0	15504	3	0	false	0	0	0	0	0	0	0	0	142	0	0	0	142	true	false	0	0		882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					325	24556	0	0	0	0	0	0																										https://www.cdbt.com	
344852																																		0	0	0	0	0	0		0	0	0	0	0	420	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					18	3558	0	0	0	0	0	0																											
345309																																		550	0	40000	0	550	112580		0	0	0	0	0	0	0	737	true	0	0	40000	0	0	0	0	0	72423	0	157	0	72423	true	false	0	0	28041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					569	74101	72423	72496	0	0	72423	0																										http://www.chelseagroton.com	
345345																																		1448	0	22500	632	816	45500		0	0	0	0	0	6538	3	816	true	0	0	22500	4000	19000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					399	21310	0	0	0	0	0	0																										www.am-bank.com	
345747																																		1951	0	20000	1762	0	25000		0	0	0	0	0	5589	2	0	false	0	0	20000	0	0	5000	0	0	0	0	0	0	0	true	true	0	0		189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					437	44142	0	0	0	0	0	0																										http://www.statebankoflizton.com	
345756																																		3973	0	0	0	3973	15120		0	0	0	0	0	2242	2	4334	true	0	0	0	0	0	0	0	0	15120	0	0	0	15120	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																										www.fsbfinancial.com	
345877																																		4214	752	4	2227	0	6391		140	0	54	0	558	5141	2	0			0	4	6000	0	0	0	0	0	0	387	0	0						1987																					293	29223	0	0	0	0	0	0																										www.cnext.bank	
