"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLG24	RCONLG25	RIADG377	
1459799																																																															0	12881	6000		110			21247	1614		50	124290	0	0	0	32049	649		26460	2041	2542	2608	7076	9863	7499	10048	14935	28110	14275	14808	9532				0	135					8713	9606	14717	13745							0													0	40104				395		0	0								713													2061		CONF	CONF	0	
1462986																																																															0	0	91		0			255	110		0	25856	80	0	0	3664	0		9178	3664	0	0	0	0	0	4026	6545	5881	5820	0	0				0	0					0	5209	4779	11819							0													0	0				0		0	0								9													0		CONF	CONF	0	
1469677																																																																4127	35230	0	2723	197655	0	197655	30450		861	808461	1388	0	0	83686	6407	54866	74964	1209	11625	30027	26700	11863	1932	55600	87423	263845	218773	93914	5395	0	0	0	311	1788	0				18235	49870	178392	195149	0	0				1714	0														167495				10111	0	1604	0							0	988	0	223	0	1882	5979	97	0	216	0	0	0	0	2373	97	CONF	CONF		
1470150																																																															0	11133	5324		13583			33017	9024		877	115436	0	0	0	18059	829	1684	27785	1217	1236	6878	8608	46	0	38247	16529	18911	17731	2523	1827				0	3859					0	3770	6403	4609						0	0														25987				1776		0	2181							0	705	0	0	0	0	0			1776	1776	0	0	0	2063	0	CONF	CONF		
1474309																																																																66	0		0			3986	0		0	17299	56	0	0	5210	255		5756	843	835	1004	2351	82	0	2341	1890	5532	1719	395	0				0	0					506	747	2770	1640							0														0				65		0	50								1163													962		CONF	CONF		
1478231																																																															0	1959	25618		0			44850	4174		340	219170	0	0	0	20990	339		9238	3583	1731	7113	8064	99	287	11504	20708	72416	80430	12616	189				0	0					6559	3895	63936	45736							0														106479				506		0	432								17													325		CONF	CONF		
1479470																																																																5575	11924		653			64951	42151		2675	340909	0	0	397	88064	9729		21256	7211	3102	9853	18265	28683	19533	54247	15709	65786	52056	40515	20899				0	365					2632	5276	66968	36963							448														1820				1595		0	2268								172													543		CONF	CONF		
1481745																																																																4334	15962		0			44974	3296		4317	232600	0	84	0	14065	569		34283	1160	1146	6052	5707	0	0	43184	20207	78333	76187	0	0				0	74					13492	11458	65316	52118							0													0	8418				1436		0	2054								200													287		CONF	CONF	0	
1481754																																																																3091	10880		0			28056	2842		3410	210578	0	0	0	20700	1600		31501	2990	1271	4675	11763	0	0	40467	19759	65594	64059	0	0				0	28					16386	13412	68183	41254							0													0	75240				412		0	515								115													106		CONF	CONF	0	
1492817																																																																11238	1995		9554			9265	1963		0	69882	0	421	0	27345	0	1325	16246	301	1381	108	44	11719	13791	2878	13468	5073	5068	7785	8266				0	0					553	0	3481	806						0	0													0	25977				0		877	44							0	2154	0	0	0	0	0			0	0	0	0	0	186	0	CONF	CONF	0	
1493319																																																																0	9422		0			23176	0		0	127023	0	0	0	80479	602		1068	4772	10893	1125	25756	23637	14002	3964	3010	22114	11693	5619	144				0	0					0	0	5004	8340							0													0	63907				3428		0	0								0													0		CONF	CONF	0	
1494482																																																																159	6333		193			2887	0		0	38734	0	0	0	11204	1467		13171	899	1912	2495	5902	0	0	3272	7088	7348	9535	283	0				0	0					4922	45	6860	4384							0														0				0		0	0								24													256		CONF	CONF		
1494914																																																															0	2021	14182	0	0	328022	0	328022	1922		0	1553682	2854	0	0	273189	202	273189	637136	28847	44672	71551	119176	8665	0	522376	44095	278396	265444	156547	15204	0	0	0	879	2904	0				0	3250	331890	597570	0	0				86	0														102223				310	41	0	41							0	0	0	0	0	224	0	0	0	0	0	0	0	0	464	0	CONF	CONF		
1629903																																																																0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0						0	0														0				0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF		
1718188																																																															0	554	20995		7746			722125	14574		14853	1634432	14485	0	6871	156731	4933		220858	90137	4123	5448	4830	6774	45249	207755	149260	530786	175111	343302	73085				0	1243					32393	90065	208327	364280							0													68580	465634				2367		0	5356								715													4027		CONF	CONF	1709	
1718469																																																																0	260891	0	0	11651	0	11651	0		0	1173297	0	0	74486	576925	6556	96512	167778	26155	13726	22563	2180	387912	124202	190900	98525	162945	105137	26285	26	0	0	0	0	0	0				68158	124588	0	39842	0	0				8160	651													0	280989				8160	6000	78686	6000							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	
1820979																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0						0	0														0				0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF		
1826382																																																																2	0		0			100	0		0	114406	5	0	0	2133	0		1660	111	241	702	848	98	19	286	1502	17170	53598	39161	0				0	0					0	0	0	190							0														0				113		0	44								110878													1064		CONF	CONF		
1836701																																																															0	1096	38490		0			71653	4246		0	331273	468	0	33	15582	981		33553	2084	567	4363	4337	423	3808	38263	24070	97348	116028	40450	0				0	1022					1655	25085	44093	114910							0														331273				0		0	10710								345													1873		CONF	CONF		
1842065																																																															1968	6000	1785098	241183	13254	9660987	95604	9756591	59052		1594	25912648	149746	0	1633881	1644538	12136	1285400	5615998	147993	37812	60951	140117	992711	251537	18405017	907256	3386355	1298394	173372	16523	1607	361	0	0	216118	192858				342612	768534	2182974	4599931	0	0				0	495														5743906				102913	130013	4266872	371196							0	9	0	0	0	21606	0	81307	0	0	0	0	0	0	33917	81307	CONF	CONF		
1852569																																																																0	5748		0			33664	295		0	81856	0	0	26428	17927	93		14792	0	354	1337	1016	5783	7312	3182	11992	17009	21710	9829	12				237	58					0	547	11201	11786							0														16				0		0	0								134													166		CONF	CONF		
1862719																																																																630	67043		50			194070	18629		0	1059886	0	0	0	217816	3930		176077	47586	17774	19906	15960	17168	97607	124299	110474	189811	80413	104452	214870				1263	7					74384	40330	142078	268629							0													0	448734				181		1500	0								264													29263		CONF	CONF	0	
1863097																																																																830	13821	0	0	81715	0	81715	8120		0	371204	1169	0	0	125806	1086	28694	10920	1040	7451	4378	8060	43951	59540	31956	15564	77706	44654	69973	6586	0	0	0	0	11037	0				921	5418	56392	65427	0	0				45	24														167104				457	4	0	4							0	0	0	0	0	412	0	0	0	0	0	0	0	0	1796	0	CONF	CONF		
1864197																																																															0	81034	45495	0	48600	245823	0	245823	11676		8332	1020667	6183	0	786	24577	683	13968	83850	914	1099	3032	7124	11812	596	99701	66609	360211	224105	241553	9336	0	0	0	0	158	0				1928	43166	149971	332875	0	0				0	0														1026849				0	31953	0	31953							0	0	0	0	0	0	0	0	0	0	0	0	0	0	579	0	CONF	CONF		
1867983																																																															0	2090	5425	0	0	327991	0	327991	65036		37007	893474	1777	0	0	197741	0	74130	50851	24010	41119	17349	22735	33510	58800	214313	11353	148733	79852	123725	118682	0	0	0	0	377	0				1273	69568	76302	109731	0	0				72	0														189570				2151	35	0	35							0	632	0	0	0	1956	123	0	0	0	0	0	0	0	2043	0	CONF	CONF		
1872941																																																															0	62875	4205		53863			125829	17608		4250	393034	1895	0	0	43432	1835		90611	17708	2846	6524	10133	4609	1570	43869	37893	122096	104968	42306	0				0	1036					5613	6002	19305	44389							0														152709				1353		0	240								2630													1817		CONF	CONF		
1872996																																																																22056	87290		4801			160945	34421		22833	881913	0	685	0	121402	5042		204671	4046	11931	21527	29506	24804	28215	115143	73551	234852	185202	141761	9803				3618	43					9943	33962	114767	242424							122														410409				30		15096	596								1267													722		CONF	CONF		
1879016																																																															0	10221	7173		410			29114	155		0	194981	0	0	0	52384	724		44768	2020	2890	20056	15299	11660	113	15631	24227	54560	28454	18066	1475				0	0					11278	9657	18321	51542							64													0	74309				0		0	13								1680													2309		CONF	CONF	0	
1883321																																																																0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0				0	0														0				0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF		
1885932																																																															0	0	0	0	0	26344	0	26344	0		0	754011	0	0	0	25847	25	15174	56992	4080	4673	6509	150	3432	6996	22964	29620	147012	321681	185984	0	0	0	0	0	0	0				0	1348	2771	13200	0	0				0	0														622486				5192	495	0	495							0	676582	0	0	0	0	0	0	0	5192	0	0	5192	0	7399	0	CONF	CONF		
1890525																																																																80	0		0			229470	59312		0	1615524	0	0	0	489131	17634		94377	33897	89190	129768	57001	83661	91103	137748	51573	231827	119645	179250	401874				0	183					87080	66775	393037	270627							4798														580419				673		0	1210								303													682		CONF	CONF		
1892154																																																																17129	11428		0			32292	1759		0	174867	371	0	0	35036	643		23205	2842	5701	9813	10833	5275	572	15555	9623	40188	19160	50260	4877				0	21					2534	3456	29676	39307							0													0	4957				0		0	0								1054													903		CONF	CONF	0	
1893049		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0													0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0					0	0	0	0						0	0													0						0	0									0	0	0	0	0	0				0				0		CONF	CONF	0	
1914421																																																																50482	15633	0	9802	127055	0	127055	16454		0	505298	0	0	0	43887	4588	11475	149823	5439	4379	3859	1005	3313	25892	70873	114675	140010	23394	103625	8735	0	0	0	0	109	0				11477	47095	105017	72659	0	0				0	0													31516	53744				385	80	0	80							0	355	0	0	0	385	0	0	0	0	0	0	0	0	605	0	CONF	CONF	295	
1917301	804046			9409	0	2069527	522452		0	15336	3820693	0	20019			1629746	1812740	1129222	534296	169078	49666	5862	0	0	0	0	0	0	247	0								0	40223													886904	6600	0	13	1504	0	0	0	0	0	359440		0	71435	0	0	2069527	0		45483	0	15336	3254704	0	40223		99658	2687	77592		14844	3022	16084	24284	30815	8770							0	0	0	0	247					8567	93876	145480	336860						3866	828																			6184	3225									13	0	0	0	1230	0				0				315903		CONF	CONF		
1918344																																																															20000	0	281828	0	0	1216351	0	1216351	1545		0	3965310	0	0	0	494649	26628	479126	963487	479996	0	10565	542	2310	895	1277627	545253	765814	650554	200713	5888	20000	0	0	0	0	0		913	438	170320	230878	227333	1295710	0	0				0	0														952448				23000	68	0	68							0	0	0	0	23000	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF		
1929247																																																																144298	422463	8708	13223	4533015	150	4533165	1382688		584551	25693893	0	0	0	4947511	35103	2418159	6527855	362870	431689	634827	890600	955724	1637788	6605129	1090003	4317768	3713900	4252474	690291	0	0	0	0	32758	57149				603283	1232366	4784684	5757882	0	0				175	4018														5949081				5232	278256	66778	286964							0	254415	0	0	0	4670	0	387	0	0	0	0	0	0	611761	387	CONF	CONF		
1940747																																																															0	0	6619		0			5801	13540		0	180315	0	0	0	141031	0		20615	14161	43305	41991	665	12236	27821	23324	6078	5940	2554	703	685				0	0					0	0	0	2232							0														29193				755		0	9								0													11083		CONF	CONF		
1945247																																																															0	0	4		0			10064	8		0	36058	0	0	0	3338	539		7097	1562	584	34	0	808	0	22097	382	4971	506	1001	187				36	4					0	1151	19356	1012							0														0				0		0	0								0													546		CONF	CONF		
2002222																																																															0	20915	0		8063			33388	154		562	159502	4	0	208	39813	4335		58800	4864	11389	6957	3056	3576	9795	18127	37349	28004	10020	10512	14311				0	44					12709	11227	11717	8145							0														0				0		0	83								3726													4625		CONF	CONF		
2006024																																																																872	25400		0			83755	742		0	544131	0	0	0	140280	4915		143256	30317	18966	52708	30521	1238	6135	65156	34173	153355	117505	7382	4181				0	155					2457	32283	86036	167049							152														155824				3963		0	92								0													95		CONF	CONF		
2007991																																																															0	43674	23722		7829			31514	5906		6944	261796	0	310	0	41807	726		53679	1802	4649	9705	13600	3688	8198	15151	32373	78318	58940	33110	0				0	109					6427	22243	22376	44228							111													0	35745				5551		0	22								1055													2904		CONF	CONF	0	
2009605																																																															0	76740	76944	1069	78400	222634	0	222634	11806		23914	971741	0	16259	0	87522	9099	17862	178805	1953	12133	12259	20524	26255	13928	102243	116837	271963	287803	95834	962	0	0	0	0	6470	0				10501	50790	130731	146248	0	16259				0	0													0	380299				2370	1925	0	2993							0	14374	0	41	245	262	0	145	0	1677	194	0	0	0	6316	145	CONF	CONF	0	
2010722																																																															0	941	7299		558			102779	6807		3698	249760	0	0	0	22196	537		31344	2027	2828	4428	8753	3890	0	5289	21201	96231	37315	56286	10616				0	121					6473	8319	45257	42241							0														56591				2812		0	12								1434													1088		CONF	CONF		
2037185																																																															0	1006	661		0			15117	2940		835	114913	0	0	904	33604	457		17106	456	466	904	2857	24276	4228	14671	5745	20428	18943	20828	140				0	67					2819	13596	14277	20981							70													0	43980				34		5397	0								237													2919		CONF	CONF	0	
