"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
337247	20160630	American Savings Bank	9104	Tripoli	IA	506760909	
337340	20160630	Heritage Bank of Schaumburg	21721	Schaumburg	IL	60194	
338178	20160630	Melrose Cooperative Bank	26511	Melrose	MA	02176	
338646	20160630	TrustBank	14662	Olney	IL	62450	
338851	20160630	CAMBRIDGE STATE BANK	10987	CAMBRIDGE	MN	55008	
338945	20160630	1ST COMMUNITY BANK	11706	SHERRARD	IL	612810455	
339054	20160630	Gruver State Bank	16495	Gruver	TX	790400978	
339072	20160630	Colonial Savings, F.A.	31361	Fort Worth	TX	76102	
339353	20160630	First Security Bank - Canby	5107	Canby	MN	56220	
339456	20160630	First Community Bank	24353	Corpus Christi	TX	78401	
339607	20160630	Saco & Biddeford Savings Institution	17743	Saco	ME	04072	
339773	20160630	Needham Bank	26483	Needham	MA	2492	
339858	20160630	BOKF, NA	4214	Tulsa	OK	741922300	
339876	20160630	First Federal Savings   Loan Association	29646	Aberdeen	MS	39730	
339951	20160630	VALLEY VIEW STATE BANK	19631	OVERLAND PARK	KS	66212	
340135	20160630	Bank of Tennessee	21573	KINGSPORT	TN	37660	
340144	20160630	Peoples State Bank	18569	Wausau	WI	54401	
340256	20160630	21st Century Bank	9751	Loretto	MN	55357	
340443	20160630	FIRST NATIONAL BANK IN PINCKNEYVILLE	13813	PINCKNEYVILLE	IL	62274	
340742	20160630	CIBM BANK	11729	CHAMPAIGN	IL	61821	
340751	20160630	First National Bank, Albany/Breckenridge	3067	Albany	TX	76430	
341310	20160630	Walden Savings Bank	15987	Montgomery	NY	12549	
342054	20160630	Phelps County Bank	18841	Rolla	MO	65401	
342175	20160630	Asheville Savings Bank	29663	Asheville	NC	28801	
342362	20160630	First National Bank of Shiner	5529	Shiner	TX	77984	
342410	20160630	Orrstown Bank	713	Shippensburg	PA	172570250	
342634	20160630	Trustmark National Bank	4988	Jackson	MS	39205	
343051	20160630	Bank of Eufaula	4094	Eufaula	OK	74432	
343248	20160630	FIRST NATIONAL BANK	4494	PRIMGHAR	IA	51245	
343257	20160630	UNITED SOUTHWEST BANK	10208	COTTONWOOD	MN	56229	
343378	20160630	Mississippi County Savings And Loan Association	30526	Charleston	MO	63834	
343770	20160630	NASHVILLE SAVINGS BANK	29677	NASHVILLE	IL	62263	
343903	20160630	Adams Community Bank	90140	Adams	MA	012200306	
343958	20160630	Currie State Bank	08833	Currie	MN	56123	
344647	20160630	First Bankers Trust Company, National Association	16501	Quincy	IL	62301	
344816	20160630	CITIZENS DEPOSIT BANK & TRUST	12165	VANCEBURG	KY	41179	
344852	20160630	Perennial Bank	1413	Darwin	MN	55324	
345309	20160630	Chelsea Groton Bank	18238	Norwich	CT	6360	
345345	20160630	AMERICAN BANK, NATIONAL ASSOCIATION	5800	LE MARS	IA	510311917	
345747	20160630	State Bank of Lizton	1833	Lizton	IN	46149	
345756	20160630	First State Bank Of St. Charles, Missouri	12219	Saint Charles	MO	63301	
345877	20160630	BANK OF RUSTON	29700	RUSTON	LA	71270	
346379	20160630	First Federal Community Bank of Bucyrus	29705	Bucyrus	OH	44820	
346566	20160630	First National Bank Of South Padre Island	24902	South Padre Island	TX	78597	
346771	20160630	First Federal Savings Bank of Champaign Urbana	28445	Champaign	IL	61820	
347022	20160630	FIRST NATIONAL BANK OF SOUTH CAROLINA	2107	HOLLY HILL	SC	29059	
347639	20160630	Devon Bank	16249	Chicago	IL	60645	
347956	20160630	Valley National Bank	23737	Tulsa	OK	74137	
348159	20160630	Bank Of Bennington	8595	Bennington	NE	68007	
348207	20160630	Belmont Savings Bank	23901	Belmont	MA	02478	
348551	20160630	Capital City Bank	16803	Topeka	KS	666011433	
348720	20160630	Farmers and Merchants Bank	2036	Granite Quarry	NC	28072	
349129	20160630	The Commercial Bank	14642	Honea Path	SC	29654	
349343	20160630	Town And Country Bank Midwest	10460	Quincy	IL	62301	
349370	20160630	Anchor Bank	28454	Aberdeen	WA	98520	
350572	20160630	1st United Bank	31249	Faribault	MN	55021	
350657	20160630	FIRST NATIONAL BANK IN HOMINY	4122	HOMINY	OK	74035	
350750	20160630	North Valley Bank	18710	Thornton	CO	80229	
351131	20160630	Bank Of Brewton	5605	Brewton	AL	36426	
351560	20160630	Summit Bank	23864	Oakland	CA	94611	
351850	20160630	First Bank and Tust Co	4219	Wagoner	OK	74467	
351878	20160630	Aroostook County Federal Savings And Loan Association	29743	Caribou	ME	04736	
352035	20160630	Delaware Place Bank	22370	Chicago	IL	60611	
352370	20160630	SOUTHERN HILLS COMMUNITY BANK	29749	LEESBURG	OH	45135	
352651	20160630	Bank of Commerce	25328	McLean	TX	79057	
352745	20160630	State Street Bank And Trust Company	14857	Quincy	IL	62301	
352772	20160630	Banner Bank	28489	Walla Walla	WA	993620265	
352820	20160630	BANK OF MOUNT HOPE, INC.	13017	MOUNT HOPE	WV	25880	
353238	20160630	Central State Bank	72	Calera	AL	35040	
353546	20160630	The First National Bank in Tremont	3749	Tremont	IL	615680023	
353555	20160630	Amarillo National Bank	14531	Amarillo	TX	79101	
353724	20160630	The Bank of Fincastle	6128	Fincastle	VA	24090	
353957	20160630	First Farmers National Bank	4222	Waurika	OK	73573	
354057	20160630	First National Bank of Alvin	18282	Alvin	TX	775110606	
354253	20160630	Sunrise Bank Dakota	15847	Onida	SD	57564	
354310	20160630	Univest Bank and Trust Co.	7759	Souderton	PA	189640197	
354552	20160630	Community National Bank	25665	Seneca	KS	66538	
354851	20160630	The State Exchange Bank	13551	Lamont	OK	74643	
355120	20160630	Carolina Bank & Trust Company	16723	Darlington	SC	29532	
355559	20160630	Range Bank, National Association	5072	Marquette	MI	49855	
355737	20160630	Laura State Bank	10874	Williamsfield	IL	61489	
355821	20160630	Bank of Floyd	16993	Floyd	VA	24091	
355858	20160630	First National Bank	14712	Fort Pierre	SD	57532	
356239	20160630	Citizens State Bank	10474	Lena	IL	610480396	
356659	20160630	Solomon State Bank	4773	Solomon	KS	674800305	
356752	20160630	The Citizens State Bank Of Ontonagon	8183	Ontonagon	MI	49953	
357049	20160630	First National Bank	4546	Camdenton	Mo	65020	
357151	20160630	Stanley Bank	10916	Overland Park	KS	66283	
357526	20160630	Davis Trust Company	2453	Elkins	WV	26241	
357553	20160630	FIRST PIONEER NATIONAL BANK	3063	WRAY	CO	80758	
357777	20160630	GREENVILLE SAVINGS BANK	30637	GREENVILLE	PA	16125	
357937	20160630	Citizens Bank And Trust Company	1376	Plaquemine	LA	70764	
358112	20160630	Commercial Bank	9310	West Liberty	KY	41472	
358149	20160630	First State Bank	15369	Sioux Rapids	IA	50585	
358233	20160630	Bank Of Wedowee	5608	Wedowee	AL	36278	
358448	20160630	Mayville State Bank	12899	Mayville	MI	48744	
358756	20160630	Tampa State Bank	13584	Tampa	KS	67483	
359324	20160630	Peoples Bank, The	10730	Knoxville	TN	37919	
359472	20160630	Homewood Federal Savings Bank	31267	Baltimore	MD	21224	
359650	20160630	Alden State Bank	17652	Sterling	KS	67579	
359744	20160630	WHITE STATE BANK	8519	SOUTH ENGLISH	IA	523350068	
359838	20160630	BANK OF YORK	862	YORK	AL	36925	
360777	20160630	Jackson Savings Bank, SSB	31266	Sylva,	NC	287790757	
360955	20160630	Alta Vista State Bank	17920	Alta Vista	KS	66834	
361055	20160630	CoreFirst Bank   Trust	18100	Topeka	KS	66611	
361167	20160630	Southside Bank	18297	Tyler	TX	757013320	
361279	20160630	Community  Bank	31272	Lexington	TN	38351	
361354	20160630	Grant County Bank	15778	Medford	OK	73759	
361439	20160630	Andrew Johnson Bank	22015	Greeneville	TN	37743	
361653	20160630	Commercial State Bank	17687	Andrews	TX	79714	
362043	20160630	The Exchange State Bank	16094	Springville	IA	52336	
362155	20160630	The First National Bank of Anderson	3075	Anderson	TX	77830	
362717	20160630	THE CROGHAN COLONIAL BANK	13341	FREMONT	OH	43420	
362753	20160630	Avon State Bank	10171	Avon	MN	563100008	
362856	20160630	Big Bend Banks, N.A. Dba Marfa National Bank, The	3320	Marfa	TX	79843	
362940	20160630	State Bank of St. Jacob	5730	St. Jacob	IL	622810275	
363442	20160630	Sainte Marie State Bank	12086	Sainte Marie	IL	62459	
363648	20160630	Security Trust & Savings Bank	968	Storm Lake	IA	50588	
363657	20160630	First National Bank of Bemidji	5093	Bemidji	MN	566190670	
363778	20160630	Peoples First Savings Bank	30688	Mason	OH	45040	
364131	20160630	Citizens Bank and Trust Company	16780	Eastman	GA	31023	
364270	20160630	BankPacific, Ltd.	30692	Hagatna	GU	96932	
364430	20160630	Bank of St. Francisville	22739	St. Francisville	LA	70775	
364449	20160630	Monroe Bank & Trust	12181	Monroe	MI	48161	
364850	20160630	First State Bank of Bigfork	10991	Bigfork	MN	566280257	
365325	20160630	United Bank	22858	Fairfax	VA	22030	
365576	20160630	Hamilton Bank	28589	Baltimore	MD	21214	
365745	20160630	Pinnacle Bank	00252	Marshalltown	IA	50158	
365848	20160630	Williamsville State Bank & Trust	12388	Williamsville	IL	626930379	
365950	20160630	Farmers State Bank S/B	11003	Bolivar	MO	65613	
366078	20160630	Sturgis Bank & Trust Company	28593	Sturgis	MI	490910600	
366238	20160630	Pinnacle Bank	14065	Elberton	GA	30635	
366247	20160630	TEMPLETON SAVINGS BANK	969	TEMPLETON	IA	51463	
366359	20160630	First National Bank of Anson	3078	Anson	TX	79501	
366658	20160630	First Independent Bank	18380	Aurora	MO	65605	
366854	20160630	KENDALL STATE BANK	16471	Valley Falls	KS	66088	
367150	20160630	COMMUNITY STATE BANK	22567	SHELBINA	MO	63468	
367178	20160630	Miami Savings Bank	32293	Miamitown	OH	45041	
367431	20160630	CITIZENS BANK OF THE SOUTH	19420	SANDERSVILLE	GA	31082	
367543	20160630	Kentland Bank	13843	Kentland	IN	47951	
367954	20160630	Elsa State Bank And Trust Company	16239	Elsa	TX	78543	
368054	20160630	MASON BANK	3327	MASON	TX	76856	
368344	20160630	FARMERS SAVINGS BANK & TRUST	10122	TRAER	IA	50675	
368522	20160630	Apollo Trust Company	6051	Apollo	PA	15613	
368933	20160630	The First  National Bank of Beardstown	3607	Beardstown	IL	62618	
368951	20160630	KAW VALLEY STATE BANK & TRUST CO.	17832	WAMEGO	KS	66547	
369453	20160630	Impact Bank	17399	Wellington	KS	671520398	
369659	20160630	The First National Bank of Central Texas	3325	Waco	TX	76710	
370020	20160630	Pendleton Community Bank	6176	Franklin	WV	268070487	
370271	20160630	E*TRADE Bank	30746	Arlington	VA	22203	
370347	20160630	The First National Bank Of Litchfield	3807	Litchfield	IL	62056	
370721	20160630	THE FARMERS STATE BANK	14991	NEW MADISON	OH	45346	
370758	20160630	Bank Of Whitewater	13578	Whitewater	KS	67154	
370833	20160630	CARVER STATE BANK	16584	SAVANNAH	GA	31402	
370954	20160630	Cowboy Bank Of Texas, The	12298	Maypearl	TX	76064	
371223	20160630	Riverhills Bank	6662	Milford	OH	45150	
371232	20160630	First Community Bank and Trust	15913	Beecher	IL	60401	
371362	20160630	Wellington State Bank	1219	Wellington	TX	79095	
371559	20160630	Community National Bank of Okarche	25161	Okarche	OK	73762	
371755	20160630	First National Bank	5113	Chisholm	MN	55719	
371849	20160630	Bank of Yates City	11715	Yates City	IL	61572	
371858	20160630	The First National Bank of Emory	3188	Emory	TX	754400067	
371924	20160630	Community Bank	7848	Carmichaels	PA	15320	
371942	20160630	The Farmers Bank Of Liberty	11719	Liberty	IL	62347	
372444	20160630	Litchfield National Bank, The	3808	Litchfield	IL	62056	
372538	20160630	THE EVANGELINE BANK AND TRUST COMPANY	12611	VILLE PLATTE	LA	70586	
372640	20160630	Farmers and Merchants Bank	13801	LaOtto	IN	467630158	
372855	20160630	Chisholm Trail State Bank	21955	Wichita	KS	67219	
373058	20160630	PEOPLES STATE BANK	09950	SUMMIT	SD	57266	
373115	20160630	Kentucky Bank	734	Paris	KY	40361	
373272	20160630	COMPASS SAVINGS BANK	29430	WILMERDING	PA	15148	
373553	20160630	First Bank and Trust	03335	Memphis	TX	79245	
373601	20160630	UNION COUNTY SAVINGS BANK	12013	ELIZABETH	NJ	07208	
374130	20160630	The Citizens Bank	16369	Enterprise	AL	36330	
374354	20160630	Crookston National Bank	10196	Crookston	MN	56716	
374653	20160630	First Premier Bank	6085	Sioux Falls	SD	57104	
374774	20160630	Surety Bank	33026	DeLand	FL	32720	
375034	20160630	West Suburban Bank	18509	Lombard	IL	60148	
375043	20160630	PEOPLES NATIONAL BANK, N.A.	3809	MT VERNON	IL	62864	
375379	20160630	North Side Federal Savings And Loan Association Of Chicago	29449	Chicago	IL	60640	
375502	20160630	The Provident Bank	90141	Amesbury	MA	01913	
375566	20160630	First National Bank	26543	Wichita Falls	TX	76310	
375650	20160630	Menard Bank	3336	Menard	TX	76859	
376237	20160630	MERCHANTS & FARMERS BANK OF GREENE COUNTY	855	EUTAW	AL	35462	
376273	20160630	North Shore Bank, FSB	28679	Brookfield	WI	53005	
376433	20160630	S Bank	15926	Glennville	GA	30427	
376442	20160630	First National Bank	4519	Waverly	IA	506770837	
376657	20160630	Farmers State Bank Stanberry	1619	Stanberry	MO	64489	
376947	20160630	Citizens' Bank Of Charleston	17830	Charleston	MO	63834	
377663	20160630	FANNIN BANK	5589	BONHAM	TX	754180160	
377850	20160630	FIRST SECURITY BANK AND TRUST COMPANY	17001	OKLAHOMA CITY	OK	73111	
377908	20160630	CENTURY BANK AND TRUST COMPANY	19943	MEDFORD	MA	02155	
378044	20160630	COMMUNITY STATE BANK	5619	BRADLEY	AR	718260120	
378110	20160630	The Peoples Bank	00389	Gambier	OH	43022	
378558	20160630	The Pioneer National Bank of Duluth	5130	Duluth	MN	55807	
378642	20160630	The Central National Bank & Trust Company	10040	Attica	IN	47918	
378651	20160630	First National Bank	3191	Fabens	TX	79838	
378950	20160630	The Bank of Urbana	10606	Urbana	MO	65767	
379050	20160630	State Bank Of Easton	16561	Easton	MN	56025	
379153	20160630	First National Bank Of Evant, The	3190	Evant	TX	76525	
379171	20160630	BANKLIBERTY	30817	LIBERTY	MO	64068	
379470	20160630	Canton Cooperative Bank	26450	Canton	MA	02021	
379649	20160630	FIRST NATIONAL BANK OF IZARD COUNTY	11252	CALICO ROCK	AR	72519	
379920	20160630	FIRST NATIONAL BANK OF PENNSYLVANIA	07888	GREENVILLE	PA	16125	
380346	20160630	Farmers Savings Bank	10500	Wever	IA	52658	
380458	20160630	Texas Regional Bank	26906	Harlingen	TX	78550	
380533	20160630	Longview Bank	1786	Sidney	IL	61877	
380654	20160630	State Bank of Arcadia	14994	Arcadia	WI	54612	
380841	20160630	Cbc Bank	1421	Bowling Green	MO	63334	
380878	20160630	Van Wert Federal Savings Bank	29495	Van Wert	OH	45891	
380944	20160630	The Bank of Kaukauna	15228	Kaukauna	WI	54130	
381026	20160630	Twin Valley Bank, The	13802	West Alexandria	OH	45381	
381343	20160630	Citizens Bank & Trust Company	4533	Kansas City	MO	64153	
381754	20160630	Farmers State Bank	12249	Spencer	NE	68777	
381839	20160630	CITIZENS BANK	6103	HARTSVILLE	TN	37074	
381932	20160630	Commercial Banking Company	16246	Valdosta	GA	31602	
381950	20160630	THE FIRST NATIONAL BANK OF SAINT IGNACE	5074	SAINT IGNACE	MI	49781	
382050	20160630	CENTRAL SAVINGS BANK	1095	SAULT STE MARIE	MI	49783	
382069	20160630	International Bank of Commerce - Zapata	24961	Zapata	TX	780761030	
382256	20160630	STANTON STATE  BANK	5478	STANTON	NE	687790437	
382274	20160630	Kentland Federal Savings and Loan Association	28722	Kentland	IN	47951	
382443	20160630	Farmers Trust And Savings Bank	14392	Williamsburg	IA	52361	
382537	20160630	Bank Of Vernon	51	Vernon	AL	35592	
382649	20160630	FIRST SOUTHERN BANK	15565	MARION	IL	62959	
382658	20160630	PUTNAM COUNTY STATE BANK	22895	UNIONVILLE	MO	635650285	
382667	20160630	WILSHIRE BANK	23301	LOS ANGELES	CA	90010	
382742	20160630	OSB Community Bank	1008	Brooklyn	MI	49230	
382854	20160630	Security Bank of Pulaski County	15347	St. Robert	MO	65584	
384018	20160630	Woori America Bank	24920	New York	NY	10001	
384278	20160630	First Federal Bank Of Florida	31313	Lake City	FL	32055	
384335	20160630	HORIZON BANK	20972	FYFFE	AL	35971	
384353	20160630	The Bank of Steinauer	10635	Steinauer	NE	68441	
384652	20160630	DALLAS CAPITAL BANK, N.A.	20727	DALLAS	TX	753814810	
384830	20160630	Citizens Bank & Trust Co.	16417	Covington	LA	70433	
385350	20160630	Community Bank of Cameron	12349	Cameron	WI	54822	
385471	20160630	Madison County Bank	31999	Madison	NE	68748	
385547	20160630	The Citizens Farmers Bank of Cole Camp	11463	Cole Camp	MO	65325	
385686	20160630	Lusitania Savings Bank	34058	Newark	NJ	07105	
386049	20160630	First National Bank of Clinton	16347	Clinton	MO	64735	
386432	20160630	LIBERTY BANK	20429	GERALDINE	AL	35974	
386450	20160630	Five Points Bank Of Hastings	14312	Hastings	NE	68901	
386731	20160630	State Bank & Trust	861	Winfield	AL	35594	
386825	20160630	THE CITIZENS NATIONAL BANK OF WOODSFIELD	6732	WOODSFIELD	OH	43793	
386852	20160630	Central Bank of Warrensburg	25268	Warrensburg	MO	640931815	
387055	20160630	State Bank, The	1778	La Junta	CO	81050	
387671	20160630	First Federal Savings Bank	29537	Sheridan	WY	82801	
388155	20160630	First Texoma National Bank	13905	Durant	OK	74701	
388258	20160630	Marquette Farmers State Bank Of Marquette Kansas	18094	Marquette	KS	67464	
388557	20160630	Tri Valley Bank	10641	Talmage	NE	68448	
388744	20160630	Alden State Bank	17622	Alden	MI	49612	
388753	20160630	Farmers And Merchants State Bank Of Alpha	10571	Alpha	MN	56111	
388874	20160630	Gunnison Savings And Loan Association	30388	Gunnison	CO	81230	
388940	20160630	The First National Bank	3817	Mattoon	IL	61938	
389059	20160630	THE TILDEN BANK	15774	TILDEN	NE	687810250	
389358	20160630	Security State Bank	11907	Farwell	TX	79325	
389376	20160630	Tecumseh Federal Bank	30395	Tecumseh	NE	68450	
389826	20160630	84	9440	PATASKALA	OH	430629626	
390336	20160630	Traders & Farmers Bank Inc.	47	Haleyville	AL	35565	
390372	20160630	Arundel Federal Savings Bank	28780	Glen Burnie	MD	21061	
390840	20160630	Union Bank	14722	Lake Odessa	MI	48849	
391418	20160630	First & Peoples Bank and Trust Company	8122	Russell	KY	411690524	
391557	20160630	Lakeside Bank of Salina	21255	Salina	OK	74365	
391575	20160630	United Fidelity Bank, fsb	29566	Evansville	IN	47708	
391959	20160630	First Bank of Utica	14281	UTICA	NE	68456	
391977	20160630	Sturdy Savings Bank	28788	Stone Harbor	NJ	08247	
392152	20160630	New Century Bank	8108	Belleville	KS	66935	
392255	20160630	First National Bank	5087	Bagley	MN	56621	
392778	20160630	CENTURY SAVINGS BANK	30428	VINELAND	NJ	08360	
393252	20160630	THE FIRST NATIONAL BANK OF FLOYDADA	3197	FLOYDADA	TX	792350550	
393355	20160630	Bank of Weston	1418	Weston	MO	64098	
393850	20160630	North American State Bank	10179	Belgrade	MN	563120189	
393953	20160630	HomeTown Bank NA	19603	Galveston	TX	77550	
394156	20160630	SNB Bank, National Association	4196	Shattuck	OK	73858	
394259	20160630	First State Bank, The	5835	Norton	KS	67654	
395238	20160630	Synovus Bank	873	Columbus	GA	31901	
395274	20160630	Carroll Community Bank	32393	Sykesville	MD	21784	
396057	20160630	Independence State Bank	10741	Independence	WI	54747	
396244	20160630	River City Bank, Inc.	26703	Louisville	KY	40202	
396253	20160630	First National Bank & Trust Co.	25738	Shawnee	OK	74804	
396356	20160630	Olpe State Bank	13697	Olpe	KS	66865	
396954	20160630	Pecos County State Bank, The	13006	Fort Stockton	TX	79735	
397456	20160630	First National Bank of Fort Stockton	17913	Fort Stockton	TX	79735	
397531	20160630	AMALGAMATED BANK OF CHICAGO	903	CHICAGO	IL	60602	
397540	20160630	FIRST NATIONAL BANK OF FORT SMITH	3864	FORT SMITH	AR	72901	
397559	20160630	Security State Bank	10643	Ansley	NE	68814	
