"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
	MICR9999REPORT DATE	NM_LGL	ID_FDIC_CERT	CITY	STATE_ABBR_NM	ZIP CODE	
839068	20130630	Security State Bank	1497	Pearsall	TX	78061	
839246	20130630	Bank Of Columbia	8775	Columbia	KY	42728	
839255	20130630	FNB COMMUNITY BANK	16127	Midwest City	OK	73110	
839572	20130630	Liberty Savings Bank, F.S.B.	32242	Wilmington	OH	45177	
839817	20130630	Farmers and Traders Bank of Campton	288	Campton	KY	41301	
839974	20130630	Graham Savings And Loan, SSB	29206	Graham	TX	76450	
840019	20130630	Citizens Bank	262	Mount Vernon	KY	40456	
840251	20130630	Home Bank & Trust Co.	4664	Eureka	KS	67045	
840354	20130630	First Financial Bank in Winnebago	5278	Winnebago	MN	56098	
840363	20130630	FirstBank Southwest	3387	Amarillo	TX	79109	
840578	20130630	Nelsonville Home and Savings	28085	Nelsonville	OH	45764	
840747	20130630	Farmers State Bank	12855	Waterloo	IA	50702	
841436	20130630	American Midwest Bank	21272	Sycamore	IL	60178	
841472	20130630	Mutual Savings Bank	27742	Franklin	IN	46131	
841539	20130630	St. Martin Bank & Trust Company	12610	St. Martinville	LA	705820199	
841753	20130630	City Bank   Trust Company	12608	Natchitoches	LA	71457	
841838	20130630	The Citizens Bank of East Tennessee	9499	Rogersville	TN	37857	
842116	20130630	Farmers Deposit Bank	266	Carlisle	KY	40311	
842358	20130630	Citizens Bank, N. A.	4667	Fort Scott	KS	667010899	
842376	20130630	WEST VIEW SAVINGS BANK	27760	PITTSBURGH	PA	15237	
842460	20130630	Lone Star National Bank	24347	Pharr	TX	78577	
842853	20130630	United Minnesota Bank	10567	New London	MN	56273	
843177	20130630	Home Federal Bank	28092	Sioux Falls	SD	57104	
843476	20130630	Page County Federal Savings Association	30067	Clarinda	IA	51632	
843542	20130630	First State Bank of Warren	94	Warren	AR	71671	
843953	20130630	Fowler State Bank, The	13450	Fowler	KS	67844	
844053	20130630	Security National Bank of Omaha	19213	Omaha	NE	68124	
844138	20130630	Simmesport State Bank	17587	Simmesport	LA	71369	
844343	20130630	Merchants and Farmers Bank	9361	Kosciusko	MS	39090	
844455	20130630	First National Bank in Fredonia	13798	Fredonia	KS	66736	
844567	20130630	POINTBANK	3389	PILOT POINT	TX	76258	
845247	20130630	EDMONTON STATE BANK	9678	GLASGOW	KY	42141	
845443	20130630	Community First Bank	11348	Keosauqua	IA	52565	
845452	20130630	ORMSBY STATE BANK	1388	ORMSBY	MN	56162	
845573	20130630	Spencer Savings Bank, SLA	30076	Elmwood Park	NJ	07407	
846132	20130630	Dewey Bank	10803	Dewey	IL	618400009	
846356	20130630	Eagle Bank and Trust Company of Missouri	17691	Hillsboro	MO	63050	
846619	20130630	Cortland Savings and Banking Co	2281	Cortland	OH	44410	
846945	20130630	Badger Bank	2469	Fort Atkinson	WI	53538	
847157	20130630	United Community Bank	8544	Perham	MN	565730249	
847540	20130630	FARMERS SAVINGS BANK	08086	KEOTA	IA	52248	
847979	20130630	Community Savings Bank	32286	Bethel	OH	45106	
848248	20130630	FIDELITY NATIONAL BANK	19644	WEST MEMPHIS	AR	72301	
848453	20130630	Bank Of Houston, The	13960	Houston	MO	65483	
848752	20130630	Prior Lake State Bank	10166	Prior Lake	MN	553720369	
849076	20130630	Henderson Federal Savings Bank	29241	Henderson	TX	75652	
849348	20130630	Community State Bank	230	Spencer	IA	51301	
849357	20130630	The First National Bank of Hughes Springs	3268	Hughes Springs	TX	75656	
849432	20130630	The Bank of Monroe	6180	Union	WV	24983	
849450	20130630	THE EASTMAN NATIONAL BANK OF NEWKIRK	4156	NEWKIRK	OK	74647	
849647	20130630	IOWA STATE SAVINGS BANK	11349	KNOXVILLE	IA	50138	
849665	20130630	Siuslaw Bank	19006	Florence	OR	97439	
849777	20130630	METUCHEN SAVINGS BANK	30099	METUCHEN	NJ	08840	
850036	20130630	First American Bank	3657	Elk Grove Village	IL	60007	
850054	20130630	First National Bank in Ord	5460	Ord	NE	688620248	
850456	20130630	Garnett State Savings Bank	17317	Garnett	KS	66032	
850616	20130630	UNION BANK AND TRUST COMPANY	9893	Pottsville	PA	179010119	
850773	20130630	Gcf Bank	28126	Washington Township	NJ	08080	
851060	20130630	Atascosa National Bank	24064	Pleasanton	TX	78064	
851172	20130630	Citizens Building   Loan, SSB	31900	Greer	SC	29651	
851239	20130630	The Poca Valley Bank, Inc.	11952	Walton	WV	25286	
851631	20130630	BETTER BANKS	1808	PEORIA	IL	61615	
852133	20130630	NATIONAL BANK OF EARLVILLE	15630	EARLVILLE	IL	605180547	
852218	20130630	JPMorgan Chase Bank, National Association	628	Columbus	OH	43240	
852254	20130630	THE UNION BANK	9420	BEULAH	ND	585230789	
852263	20130630	Scott Valley Bank	10781	Yreka	CA	96097	
852320	20130630	Branch Banking and Trust Company	9846	Winston-Salem	NC	271021290	
852357	20130630	Home Exchange Bank	8884	Jamesport	MO	64648	
852544	20130630	Southern Bancorp Bank	1528	ARKADELPHIA	AR	71923	
852704	20130630	Genesee Regional Bank	26333	Rochester	NY	14618	
852713	20130630	QNB Bank	7714	Quakertown	PA	18951	
852870	20130630	Cresson Community Bank	28134	Cresson	PA	166300000	
852973	20130630	PIONEER TRUST BANK, N.A.	19827	SALEM	OR	97301	
853112	20130630	Heartland Bank	9443	Gahanna	OH	43230	
853251	20130630	UNITY NATIONAL BANK	26351	HOUSTON	TX	772888277	
853372	20130630	SECURITY SAVINGS BANK, SSB	28139	SOUTHPORT	NC	28461	
853644	20130630	First National Bank Of Ogden, The	3718	Ogden	IL	61859	
853671	20130630	Oconee Federal Savings And Loan Association	30111	Seneca	SC	29678	
853747	20130630	Citizens National Bank Of Albion	15760	Albion	IL	62806	
853804	20130630	The Bank of Canton	90175	Canton	MA	02021	
853934	20130630	Community State Bank	17734	Starke	FL	32091	
853952	20130630	The Central Trust Bank	12633	Jefferson City	MO	65101	
853970	20130630	FIRST SAFETY BANK	26263	St. Bernard	OH	45217	
854052	20130630	Unity Bank	8545	Rush City	MN	55069	
854173	20130630	Investment Savings bank	30121	Altoona	PA	16602	
854258	20130630	Pender State Bank	8329	Pender	NE	68047	
854351	20130630	Bank of Hamilton	9127	Hamilton	ND	582380108	
854454	20130630	Jefferson Bank of Missouri Inc.	19762	Jefferson City	MO	65109	
854548	20130630	OmniBank	8871	Bay Springs	MS	39422	
854753	20130630	St. Clair State Bank	1903	St. Clair	MN	56080	
854847	20130630	First State Bank	5791	Belmond	IA	504210039	
855143	20130630	THE BANK OF AUGUSTA	15035	AUGUSTA	AR	72006	
855264	20130630	FIRST NATIONAL BANK IN PORT LAVACA	17811	PORT LAVACA	TX	77979	
855303	20130630	The Citizens National Bank of Hammond	14820	Hammond	NY	13646	
855563	20130630	MURPHY BANK	25726	FRESNO	CA	93704	
855648	20130630	Laurens State Bank	15320	Laurens	IA	50554	
855741	20130630	BankORION	11739	ORION	IL	61273	
855844	20130630	Anna-Jonesboro National Bank	3759	Anna	IL	62906	
855956	20130630	Union State Bank	13195	Hazen	ND	58545	
856159	20130630	ST. MARTIN NATIONAL BANK	18937	ST. MARTIN	MN	56376	
856243	20130630	First National Bank of Ottawa	3719	Ottawa	IL	61350	
856346	20130630	Farmers State Bank	11299	Harrisburg	IL	62946	
856458	20130630	Bank Of Hazelton	17813	Hazelton	ND	58544	
856542	20130630	Breda Savings Bank	5792	Breda	IA	51436	
856748	20130630	The Citizens Bank	17211	Batesville	AR	725032156	
856869	20130630	POWELL STATE BANK	18302	POWELL	TX	75153	
856944	20130630	State Bank of Brooks	25260	Corning	IA	50841	
857147	20130630	Peoples Bank & Trust Company	12438	North Carrollton	MS	38947	
857259	20130630	BANK OF GREELEY	17995	GREELEY	KS	660330080	
857455	20130630	Tejas Bank	18216	Monahans	TX	79756	
857576	20130630	West Town Savings Bank	28151	Cicero	IL	60804	
857745	20130630	The Libertyville Savings Bank	13712	Fairfield	IA	52556	
857811	20130630	MAUCH CHUNK TRUST COMPANY	2359	JIM THORPE	PA	18229	
857875	20130630	Mid-Southern Savings Bank, FSB	30133	Salem	IN	47167	
857941	20130630	The First National Bank Of Barry	3762	Barry	IL	62312	
858153	20130630	State Bank of Canton	13926	canton	KS	67428	
858210	20130630	The Farmers Citizens Bank	10267	Bucyrus	OH	44820	
858443	20130630	The First National Bank of Ava	3761	Ava	IL	62907	
858452	20130630	Bank Of Prague	12745	Prague	NE	68050	
858528	20130630	The Bank of Marion	9507	Marion	VA	24354	
858818	20130630	WSB Municipal Bank	07274	Watertown	NY	13601	
858854	20130630	CITIZENS STATE BANK	15111	GRIDLEY	KS	66852	
859002	20130630	Easthampton Savings Bank	90188	Easthampton	MA	10270351	
859141	20130630	CARROLL COUNTY STATE BANK	11771	CARROLL	IA	514010067	
859552	20130630	Bank of the West	26627	Grapevine	TX	76051	
859655	20130630	The Bankers Bank	26677	Oklahoma City	OK	73120	
859712	20130630	RIDGEWOOD SAVINGS BANK	16026	RIDGEWOOD	NY	113855697	
860053	20130630	SUNRISE BANKS N.A.	18561	ST. PAUL	MN	55103	
860147	20130630	First National Bank Of Pana	3720	Pana	IL	62557	
860231	20130630	FARMERS STATE BANK OF EMDEN	10077	EMDEN	IL	62635	
860259	20130630	PREMIER BANK	12493	OMAHA	NE	68118	
860334	20130630	Bank of Zachary	306	Zachary	LA	707913941	
860352	20130630	Dakota Heritage Bank Of North Dakota	16231	Hunter	ND	58048	
861153	20130630	Haviland State Bank	17403	Haviland	KS	67059	
861304	20130630	Elmira Savings Bank	16001	Elmira	NY	14901	
861658	20130630	First Security Bank - Sleepy Eye	5252	Sleepy Eye	MN	56085	
861742	20130630	STATE BANK OF PAW PAW	11726	PAW PAW	IL	613530007	
861854	20130630	FIRST STATE BANK	15364	RANDOLPH	NE	687710725	
862057	20130630	BANK OF COMMERCE	26217	CHANUTE	KS	66720	
862141	20130630	COMMUNITY STATE BANK	25267	INDIANOLA	IA	50125	
862824	20130630	THE PALMETTO BANK	8997	GREENVILLE	SC	296010000	
862945	20130630	CENTER POINT BANK & TRUST COMPANY	19293	CENTER POINT	IA	52213	
863353	20130630	THE FIRST NATIONAL BANK OF STARBUCK	5256	STARBUCK	MN	563810100	
863362	20130630	Brazos National Bank	24038	Richwood	TX	77531	
863607	20130630	NATIONAL GRAND BANK	2608	MARBLEHEAD	MA	01945	
863652	20130630	Farmers State Bank	15258	Holton	KS	66436	
863746	20130630	FARMERS & MERCHANTS SAVINGS BANK	9298	MANCHESTER	IA	520570588	
864248	20130630	Farmers & Merchants State Bank	8756	Neola	IA	51559	
864341	20130630	PEKIN NATIONAL BANK	19430	PEKIN	IL	61554	
864378	20130630	Citizens Savings And Loan Association, Fsb	30150	Leavenworth	KS	66048	
864471	20130630	Piedmont Federal Savings Bank	27619	Winston Salem	NC	27101	
864846	20130630	First National Bank of North Arkansas	3854	Berryville	AR	72616	
864855	20130630	The First State Bank of Healy	17661	Healy	KS	67850	
865142	20130630	IOWA STATE BANK	15947	CLARKSVILLE	IA	506190099	
865151	20130630	Legends Bank	12616	LINN	MO	65051	
865450	20130630	Profinium, Inc.	1905	Fairmont	MN	560310848	
865544	20130630	Clear Lake Bank & Trust Company	15690	Clear Lake	IA	50428	
865674	20130630	North Akron Savings Bank	28179	Akron	OH	443103090	
865759	20130630	Union State Bank; Clay Center, KS	15908	Clay Center	KS	674320518	
865852	20130630	Farmers State Bank of Underwood	10174	Underwood	MN	56586	
866000	20130630	Glens Falls National Bank & Trust Company	7074	Glens Falls	NY	128013505	
866055	20130630	Justin State Bank	12308	Justin	TX	76247	
866121	20130630	Mercer County State Bank	445	Sandy Lake	PA	16145	
866251	20130630	Union State Bank	15098	Olsburg	KS	66520	
866859	20130630	Bank of Commerce	23250	Yukon	OK	73085	
867070	20130630	Sterling Federal Bank, F.S.B.	27664	Sterling	IL	61081	
867258	20130630	The Mercantile Bank Of Louisiana, Missouri	12231	Louisiana	MO	63353	
867632	20130630	International Finance Bank	24823	Miami	FL	33131	
867650	20130630	Pinnacle Bank	20231	Keene	TX	76059	
867856	20130630	Citizens State Bank	06194	Hudson	WI	54016	
868059	20130630	Security State Bank of Warroad, Minnesota	9773	Warroad	MN	56763	
868442	20130630	Manson State Bank	223	Manson	IA	50563	
868572	20130630	Home Savings Bank of Wapakoneta	30176	Wapakoneta	OH	45895	
868844	20130630	Peoples Savings Bank	225	Crawfordsville	IA	52621	
868956	20130630	FIRST NORTHERN BANK OF WYOMING	2208	BUFFALO	WY	82834	
869346	20130630	Iowa State Savings Bank	8751	Creston	IA	50801	
869524	20130630	Citizens Bank Of Logan, The	18418	Logan	OH	43138	
869551	20130630	THE DENISON STATE BANK	15305	HOLTON	KS	66436	
869663	20130630	Citizens 1st Bank	1715	Tyler	TX	75785	
869953	20130630	Alamosa State Bank	13947	Alamosa	CO	81101	
869971	20130630	Lewiston State Bank	9208	Lewiston	UT	84320	
870539	20130630	The Peoples Bank, Biloxi, Mississippi	340	Biloxi	MS	39530	
870650	20130630	Citizens National Bank of Greater St Louis	4549	Maplewood	MO	631433196	
870856	20130630	First National Bank	4690	Hope	KS	674510067	
870913	20130630	THE CITIZENS BANK OF DEGRAFF	2286	DEGRAFF	OH	43318	
871358	20130630	Bank of Holyrood	9661	Holyrood	KS	674500128	
871648	20130630	Spencer County Bank	5786	Santa Claus	IN	47579	
871769	20130630	FARMERS & MERCHANTS BANK OF LONG BEACH	1225	LONG BEACH	CA	90802	
871956	20130630	First Bank Of Celeste, The	3133	Celeste	TX	75423	
872047	20130630	Decorah Bank & Trust Co	15200	Decorah	IA	52101	
872579	20130630	UNION SAVINGS & LOAN ASSOCIATION	27752	NEW ORLEANS	LA	701303185	
872953	20130630	STATE BANK	26832	HOXIE	KS	677400077	
873259	20130630	MID AMERICA BANK	11459	LINN	MO	65051	
873679	20130630	TWIN OAKS SAVINGS BANK	31004	MARSEILLES	IL	613410217	
873950	20130630	State Bank of New Prague	12921	New Prague	MN	56071	
874050	20130630	CITIZENS BANK MINNESOTA	8200	NEW ULM	MN	560730547	
874452	20130630	state bank of new richland	09735	new richland	MN	56072	
874649	20130630	Metropolitan National Bank	20280	Little Rock	AR	72203	
874845	20130630	Lake City Bank	13102	Warsaw	IN	465811387	
875048	20130630	Community State Bank of Rock Falls	21988	Rock Falls	IL	61071	
875057	20130630	Farmers State Bank	13407	Center	TX	75935	
875132	20130630	Grand Ridge National Bank	03674	Grand Ridge	IL	61325	
875655	20130630	Citizens State Bank Norwood Young America	1933	Norwood Young America	MN	55368	
875758	20130630	First Texas Bank	3293	Lampasas	TX	76550	
875879	20130630	Warsaw Federal Savings And Loan Association	28217	Cincinnati	OH	45205	
875909	20130630	Merrimac Savings Bank	90240	Merrimac	MA	18601910	
875936	20130630	FIRST BANK	5907	MCCOMB	MS	39648	
876157	20130630	ODIN STATE BANK	14574	ODIN	MN	56160	
876371	20130630	First Place Bank	34657	Warren	OH	44481	
876634	20130630	Capital City Bank	9622	Tallahassee	FL	32302	
876700	20130630	Centreville Savings Bank	17764	West Warwick	RI	2893	
877015	20130630	BROOKVILLE NATIONAL BANK	14357	BROOKVILLE	OH	45309	
877154	20130630	CITIZENS STATE BANK	19806	CHANDLER	TX	757580635	
877350	20130630	The First State Bank of Munich	15598	Munich	ND	583520009	
877369	20130630	Rabobank, National Association	23364	Roseville	CA	95678	
877574	20130630	First Federal Bank	28994	Charleston	SC	294066544	
877752	20130630	The Citizens National Bank Of Park Rapids	5223	Park Rapids	MN	56470	
877958	20130630	The Hopeton State Bank	12585	Hopeton	OK	737460118	
878898	20130630	Viewpoint Bank	58006	Plano	TX	75075	
879000	20130630	MILFORD NATIONAL BANK & TRUST CO	2615	MILFORD	MA	17570228	
879336	20130630	State Bank of Herscher	11671	Herscher	IL	609410068	
879439	20130630	Feliciana Bank & Trust Company	1380	Clinton	LA	70722	
879457	20130630	Lakeside State Bank	17165	New Town	ND	58763	
879532	20130630	Prosperity Bank	24963	St. Augustine	FL	32086	
879550	20130630	BANK OF NEW CAMBRIA	10626	NEW CAMBRIA	MO	63558	
879644	20130630	Bank of Advance	9369	Advance	MO	63730	
879747	20130630	Farmers State Bank of Waupaca	13033	Waupaca	WI	54981	
880332	20130630	PIKE NATIONAL BANK	26379	MCCOMB	MS	396491666	
880556	20130630	The First National Bank of Chillicothe	3136	Chillicothe	TX	79225	
880855	20130630	BANK OF OLD MONROE, THE	01655	OLD MONROE	MO	63369	
881012	20130630	First Columbia Bank & Trust Co.	686	Bloomsburg	PA	17815	
881441	20130630	ALTON BANK	08276	ALTON	MO	65606	
881478	20130630	Heritage Bank	29012	OLYMPIA	WA	98501	
881544	20130630	The National Bank of Waupun	5331	Waupun	WI	539630151	
881656	20130630	STATE BANK OF RIHCMOND	08542	RICHMOND	MN	56368	
881852	20130630	High Plains Bank	418	Keyes	OK	73947	
881900	20130630	Millbury National Bank	2616	Millbury	MA	1527	
882130	20130630	Pineland State Bank	18605	Metter	GA	30439	
882242	20130630	Rolling Hills Bank & Trust	15334	Atlantic	IA	50022	
882541	20130630	Bridge Community Bank	12717	Mount Vernon	IA	52314	
882701	20130630	Fairfield County Bank	18213	Ridgefield	CT	6877	
882952	20130630	OZARK BANK	1654	OZARK	MO	65721	
883137	20130630	Harbor Community Bank	18149	Indiantown	FL	34956	
883351	20130630	LIBERTY STATE BANK	17096	POWERS LAKE	ND	587730228	
883753	20130630	Farmers   Merchants State Bank	19318	Paynesville	MN	56362	
883874	20130630	First South Bank	31084	Washington	NC	27889	
883959	20130630	THE BANK OF KREMLIN	11526	KREMLIN	OK	73753	
884303	20130630	Chemung Canal Trust Company	597	Elmira	NY	149024902	
884358	20130630	First State Bank	15898	Livingston	TX	773512836	
884376	20130630	Pickens Savings and Loan Association, FA	31089	Pickens	SC	29671	
884442	20130630	Jackson County Bank	13109	Seymour	IN	47274	
884648	20130630	United Community Bank	13656	Milford	IA	51351	
884657	20130630	Rushford State Bank	11411	Rushford	MN	559710648	
885225	20130630	The Bank of Delmarva	8810	Salisbury	MD	21801	
885252	20130630	Citizens Bank	3140	Claude	TX	79019	
885430	20130630	ST LANDRY BANK & TRUST COMPANY	8534	OPELOUSAS	LA	705705132	
885579	20130630	Tioga-Franklin Savings Bank	33802	Philadelphia	PA	19125	
885869	20130630	Commercial Bank Of Texas, N.A.	1209	Nacogdoches	TX	75961	
886044	20130630	Blencoe State Bank	13446	Onawa	IA	51040	
886174	20130630	Teche Federal Bank	29028	Franklin	LA	70538	
886204	20130630	Watertown Savings Bank	23298	Watertown	MA	02472	
886624	20130630	Clear Mountain Bank	2443	Bruceton Mills	WV	265250205	
887340	20130630	First State Bank	15752	Mendota	IL	61342	
887555	20130630	First Financial Bank	15776	Aneta	ND	58212	
887827	20130630	THE HAMLER STATE BANK	14920	HAMLER	OH	43524	
887854	20130630	Sherwood Community Bank	01612	Creighton	MO	64739	
888002	20130630	Middlesex Savings Bank	90183	Natick	MA	01760	
888141	20130630	Farmers & Merchants Bank & Trust	13737	Burlington	IA	52601	
888271	20130630	Hancock County Savings Bank, F.S.B.	29035	Chester	WV	26034	
888552	20130630	First State Bank	17588	Louise	TX	77455	
888833	20130630	Northeast Georgia Bank	15771	Lavonia	GA	30553	
889652	20130630	Northland Financial	13202	Steele	ND	584820140	
890050	20130630	First National Bank of Gillette	18880	Gillette	WY	82716	
890078	20130630	Lake City Federal Bank	29049	Lake City	MN	55041	
890603	20130630	Collinsville Savings Society	18223	Collinsville	CT	6019	
890649	20130630	Mount Vernon Bank and Trust Company	10494	Mount Vernon	IA	52314	
890742	20130630	Blackhawk Bank & Trust	18402	Milan	IL	61264	
890957	20130630	STRASBURG STATE BANK	17922	STRASBURG	ND	58573-0307	
891226	20130630	Farmers and Merchants Bank	1895	Upperco	MD	21155	
891253	20130630	Columbus State Bank	12305	Columbus	TX	78934	
891673	20130630	Monarch Community Bank	29069	Coldwater	MI	49036	
892205	20130630	WESTFIELD BANK	90300	WESTFIELD	MA	1085	
892223	20130630	The Hicksville Bank	16370	Hicksville	OH	435261163	
892250	20130630	The Bank of Fairport	09377	Maysville	MO	64469	
893248	20130630	FIRST NATIONAL BANK OF MUSCATINE	961	MUSCATINE	IA	52761	
893538	20130630	AMERICAN GATEWAY BANK	313	PORT ALLEN	LA	70767	
893640	20130630	City State Bank	16438	Central City	IA	52214	
