"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
806378																																		65077	4048	22547	7945	85723	true	57132	182	0	265	0	3601	0	0	8394	0	true	0	0	0	22547	39050	19561	4565	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.bankmutual.com	
806846																																		7519	3573	44300	3828	99300	true	141	2580	0	900	0	93	8650	3	3828	3550	false	0	0	0	49300	10000	25000	15000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.FBFCWI.COM	
806958																																		0	130	2000	0	2000	true	0	80	0	0	0	50	10	0	0	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												https://midwestbank.cfcrapidcapture.com																http://www.midwestbank.net	
807272																																		2940	914	0	0	1169		2940	914	0	0	0	0	100	0	0	0			0	0	0	0	0	0	0	0	0	0	1169	0	1169					0																																														www.athensfederal.com	
807348																																		0	198	1000	0	4750		0	0	0	198	0	0	1297	1	0	0			0	0	1000	1500	2250	0	0	0	0	0	0	0	0																																																			http://www.bankofoakfield.com	
807432																																		0	258	0	0	0	true	0	258	0	0	0	0	740	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																	http://www.mvbankonline.com	
807656																																		0	234	0	0	114		0	0	0	234	0	0	6525	4	0	0			0	0	0	0	114	0	0	0	0	0	0	0	0																																																			http://www.citizensada.com	
807946																																		20	0	2000	0	6000		20	0	0	0	0	0	1278	1	0	0			0	0	2000	3000	1000	0	0	0	0	0	0	0	0					0																																														www.southportebank.com	
807955																																		0	1410	0	0	0	true	0	1410	0	0	0	0	9408	6	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.americanbank.com	
808176																																		95457	27109	541712	5902	1705852	true	89555	2790	0	12568	77	11674	845	0	9073	0	true	0	13200	0	541712	631634	471021	15500	0	13200	0	1660	31125	0	1660	true	false	0	0		0	0	0	36034	109969	3960	0	0	0	0	0	0	5009	0	0	4007	0	0												https://www.virtualbank.com																http://https://www.iberiabank.com	
808260																																		809	873	0	0	0	true	809	873	0	0	0	0	10112	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													F&M Bank		F&M Capital		F&M Leasing											www.fmbonline.com	
808345																																		0	0	0	0	0		0	0	0	0	0	0	604	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														http://www.statecentralbank.com	
808354																																		0	0	0	0	0		0	0	0	0	0	0	598	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.sbwheaton.com	
808448																																		46	63	0	46	0		0	63	0	0	0	0	25	0	46	0			0	0	0	0	0	0	0	0	0	0	0	0	0					39																																														poplargrovestatebank.com	
808653																																		0	0	0	0	7529	true	0	0	0	0	0	0	42	0	0	0			0	0	0	0	0	7529	0	0	0	0	0	0	0																																																			https://www.garrisonstate.bank	
809070																																		0	0	2180	0	2180		0	0	0	0	0	0	1235	1	0	0			0	0	2180	0	0	0	0	0	0	0	0	0	0																								1	true																										www.mutualsavings.com	
809276																																		3955	491	0	3060	0		0	0	0	491	0	0	0	0	4622	895			0	0	0	0	0	0	0	0	0	0	0	0	0					0																			1	true										www.ufbfl.com	United Financial Bank of Florida															www.umwsb.com	
809379																																		0	52	1000	0	1000		0	0	0	52	0	0	152	0	0	0			0	0	1000	0	0	0	0	0	0	0	0	0	0					0																																														www.my-investors.com	
809539																																		0	1890	0	0	0		0	1650	0	83	0	157	2155	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.nhcbanking.com	
809650																																		0	1162	12320	0	12320	true	0	498	0	433	0	231	2362	1	0	0	false	0	0	0	12320	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.texanabank.com	
809678																																		0	0	0	0	0	false	0	0	0	0	0	0	562	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.northarundelsavingsbank.com	
809771																																		0	74	0	0	0	true	0	0	0	74	0	0	1584	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												yakimafed.com	
809856																																		0	0	5000	0	5000		0	0	0	0	0	0	1067	1	0	0			0	0	5000	0	0	0	0	0	0	0	0	0	0																																																				
809940																																		0	33	0	0	0		0	0	0	33	0	0	627	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														http://www.kingsleybank.com	
810544																																		119	22	0	0	68		119	22	0	0	0	0	2275	1	0	0			34	0	0	0	0	0	0	34	34	0	0	0	0					0																														https://www.landmands.com	Landmands Bank															https://www.crawfordcountybank.com	
810777																																		7705	2137	70107	2764	230546	true	4941	860	0	530	0	747	11445	5	3355	0	true	0	0	0	70107	101212	39727	19500	68500	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.rate-watch.com	MutualWealth	www.andera.com	MutualFinancial	www.mybloombank.com	BloomBank											www.bankwithmutual.com	
810919																																		5120	204	0	1602	515000	true	2684	0	0	204	0	0	228	0	1602	834	true	0	0	0	0	345000	170000	0	0	0	0	0	0	0	0	false	false	0	0	27660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.thebeneficial.com	
811046																																		0	210	90000	0	380000	true	0	0	0	210	0	0	2676	3	0	0	true	0	0	0	180000	25000	75000	100000	90000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankerstrust.com	
811279																																		3559	354	29302	472	144179	true	3087	0	0	354	0	0	4788	4	472	0	true	0	0	0	29302	75681	39196	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.STANDARDBANKPA.COM	
811457																																		0	0	0	0	0	false	0	0	0	0	0	0	298	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
811541																																		0	0	0	0	6		0	0	0	0	0	0	1432	2	0	0			0	0	0	6	0	0	0	0	0	0	0	0	0					0																																														www.auburnbankingcompany.com	
811550																																		0	188	0	0	0		0	0	0	188	0	0	332	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			americanexchange.bank	
811747																																		0	0	3548	0	14898		0	0	0	0	0	0	0	0	0	0			0	0	3548	6100	3750	1500	0	0	0	0	0	0	0					0																																														www.ssbia.net	
812164																																		0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A		
812379																																		0	686	3000	0	6000	true	0	208	0	302	0	176	1373	1	0	0	false	0	0	0	3000	3000	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fcbcullman.com	
812436																																		0	0	0	0	262		0	0	0	0	0	0	988	1	0	0			0	0	0	0	0	0	0	0	262	0	0	0	0					0																																														http://www.itascabank.com	
812557																																		2579	1805	14500	357	46500	true	2222	1528	0	277	0	0	4947	2	1149	0	true	0	0	0	14500	13000	9000	10000	6000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	WWW.BANKFORWARD.COM	
812614																																		50	10	0	50	0	true	0	0	0	10	0	0	651	0	50	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												cbgrayson.com	
813059																																		0	0	0	0	611		0	0	0	0	0	0	514	0	0	0			39	0	0	0	0	0	0	39	91	105	376	0	611					0																																														http://www.harwoodstatebank.com	
813572																																		0	25224	0	0	53500	true	0	19063	1085	2346	0	2730	331	0	0	0	false	0	0	0	53500	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.cecilbank.com	
813853																																		464	0	7320	464	11320	true	0	0	0	0	0	0	4896	2	712	0	true	0	0	0	7320	4000	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.community-resourcebank.com	
813947																																		34519	53	0	3962	18067	true	30557	0	0	53	0	0	0	0	3962	0	true	0	0	0	0	4401	13666	0	0	0	0	0	0	0	0	true	false	0	0	8375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.bankalpine.com	
814074																																		894	638	12800	894	12800		0	439	0	199	0	0	484	0	894	0			0	0	12800	0	0	0	0	0	0	0	0	0	0					0																			1	true																										www.1stfed.com	
814355																																		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.ssboklee.com	
814430																																		64794	225	1015000	0	1140000	true	64794	0	0	225	0	0	1627	0	0	0	true	0	0	0	1015000	125000	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								1	695	28687	695																	www.citynational.com	
814458																																		0	0	0	0	0		0	0	0	0	0	0	1471	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			www.charterbankcc.com	
814476																																		0	477	0	0	0	true	0	0	0	477	0	0	392	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.millvillesavings.com	
814551																																		0	40	0	0	0		0	40	0	0	0	0	520	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.kearneytrust.com	
814711																																		0	2082	5000	0	5000	true	0	962	0	1060	0	60	3211	3	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.peopleshazard.com	
815053																																		0	14	100	0	3432	true	0	0	0	14	0	0	0	0	0	0			0	0	100	647	300	2385	0	0	0	0	0	0	0																																																			https://www.goppertfb.com	
815147																																		502	445	0	502	6380		0	0	0	72	0	373	5251	2	1114	0			0	0	0	6380	0	0	0	0	0	0	0	0	0					0																																														www.myhonorbank.com	
815156																																		1754	25	0	1622	1000		132	0	0	25	0	0	136	0	1997	0			0	0	0	250	750	0	0	0	0	0	0	0	0																																																			www.dakotacommunitybank.com	
815277																																		468	0	13000	64	28000	true	404	0	0	0	0	0	0	0	64	0	false	0	0	0	13000	5000	6000	4000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.quaintoak.com	
815754																																		0	0	0	0	0		0	0	0	0	0	0	2662	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.bankofcherokeecounty.net	
815772																																		178	0	2000	152	4500		26	0	0	0	0	0	178	0	255	0			0	0	2000	0	2500	0	2000	0	0	0	0	0	0					0																			1	true																										www.cincinnatussl.com	
816210																																		7692	71319	0	3019	12508	true	4673	0	2447	41241	0	26148	1471	1	9381	0	false	0	0	1483	0	0	0	0	0	0	0	0	12508	0	12508	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								1	11755	1961489	0																	www.santander.pr	
816256																																		0	57	0	0	0		0	0	0	0	0	57	861	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.hookerbank.com	
816304																																		104	0	2000	104	2000		0	0	0	0	0	0	5297	3	104	0			0	0	2000	0	0	0	0	0	0	0	0	0	0					0																																														www.marblebank.com	
816603																																		12613	3206	532879	3720	808677	true	8893	0	0	131	0	3075	2393	1	5537	0	true	0	0	0	532879	192443	73656	9699	0	0	0	0	0	0	0	true	false	0	0	2322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													The Washington Trust Company		Washington Trust													www.washtrust.com	
816751																																		0	0	0	0	0	true	0	0	0	0	0	0	182	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			http://www.kindredstatebank.com	
817477																																		199	157	3750	199	3750		0	92	0	65	0	0	498	0	199	0			0	0	3750	0	0	0	0	0	0	0	0	0	0					0																																														www.unionsavingsbank.com	
817824	2293441	128596	6035687	1978739	44913548	true	314702	12973	1	1978739	0	true	16865492	6447277	19535687	861	152	228	0	7935479	8113030	3975476	5352635	83820	0	0	0	0	0	0	57892	0	0					44908852			30943	319	70346	2424	24564								0										0		true	true				0	0	0	0	0	0	0	0	0		0	0	0	0	0										true					www.offers.pnc.com																www.pnc.com	
818401																																		4429	0	47769	365	57196	true	4064	0	0	0	0	0	6070	4	668	0	true	0	0	0	47769	3000	0	6427	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												WWW.AGREATBANK.COM		www.nmsb.com		www.marlboroughsavings.com												www.bankmainstreet.com	
818540																																		0	0	0	0	0	true	0	0	0	0	0	0	2128	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fnbmanning.com	
818559																																		0	160	0	0	0		0	0	0	0	0	0	288	0	0	0			0	160	0	0	0	0	0	0	0	0	0	0	0																																																			http://www.firststatebankredwing.com	
818652																																		0	0	0	0	0	false	0	0	0	0	0	0	135	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												https://snbcotulla.com	
819154																																		0	0	0	0	145		0	0	0	0	0	0	22	0	0	0			0	0	0	24	0	121	0	0	0	0	0	0	0					0																																														www.fssbtexas.com	
819172																																		0	50	0	0	14223		0	0	0	50	0	0	147	0	0	0			0	0	0	0	0	14223	0	0	0	0	0	0	0					0																																														www.thepeoplessavingsbank.com	
819453																																		0	750	0	0	0	true	0	434	0	316	0	0	1087	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankofodessa.us.com	
819556																																		0	2272	0	0	0		0	0	0	2111	0	161	7305	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			http://www.concordiabank.com	
819855																																		0	0	0	0	0	true	0	0	0	0	0	0	10761	5	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												news.peoplesbanktexas.com																www.peoplesbanktexas.com	
820048																																		859	0	0	0	7000	true	859	0	0	0	0	0	2298	1	0	0	true	0	7000	0	0	0	0	0	0	7000	0	0	0	0	7000	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												HTTPS://WWW.FNBAMES.COM	
820178																																		0	0	0	0	31500		0	0	0	0	0	0	1299	1	0	0			0	0	0	9000	22500	0	23000	0	0	0	0	0	0					0																														www.audubonsavings.net																www.audubonsavings.com	
820301																																		125	157	8250	0	18521	true	125	65	0	92	0	0	2733	1	0	0	true	0	0	0	8250	8250	2021	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.jcsbank.com	
820477																																		0	0	0	0	0		0	0	0	0	0	0	693	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																			1	true																										MIDLANDFEDERAL.COM	
820842																																		806	1184	0	806	0	true	0	376	0	0	0	808	7635	3	806	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																								true																									http://www.bloomsdalebank.com	
820879																																		0	0	0	0	0		0	0	0	0	0	0	501	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																			1	true																										www.1stfedvw.com	
821036																																		1187	0	0	1187	0		0	0	0	0	0	0	292	0	1187	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.peoplesbankdirect.com	
821157																																		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.gooseriverbank.com	
821559																																		0	85	100	0	865		0	0	0	0	0	85	178	0	0	0			365	0	100	200	200	0	0	365	0	0	0	0	0																																																			www.minnesota-first.com	
821643																																		0	0	1000	0	4844	true	0	0	0	0	0	0	2657	2	0	0	false	0	0	0	1000	101	0	3743	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.ashtonstatebank.com	
821906																																		1469	667	42000	228	65965	true	1241	0	0	0	0	667	8136	3	1048	0	false	0	0	0	42000	20480	0	0	0	0	0	0	3485	0	3485	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.qwickrate.com																www.salisburybank.com	
