"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	TEXTA545	
16748																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4515	278	416	1	39948	4202	5193	13	50073	0	0	0	0	0	0	0	0	0	0	1611	5	57629	1	6371	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
16944																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1411	66	0	0	29023	2900	5725	12	36160	0	0	0	0	0	0	0	0	0	0	1928	4	38756	1	4135	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
16953																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	615	23	0	0	24754	2885	4290	9	29659	0	0	0	0	0	0	0	0	0	0	1856	4	35061	1	5196	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
17110																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2642	36	1144	3	41181	521	41605	53	86573	0	0	0	0	0	0	0	0	0	0	0	0	104960	2	19231	0	false			true	8423	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
17147																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		532294	0	139259	8542	6657	22	1320405	203885	1688740	4317	3156214	1154	0	0	0	0	0	0	0	0	44282	243920	298	4176864	1	439742	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
17259																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	24868	289	0	0	29417	3159	0	0	54285	0	0	0	0	0	0	0	0	0	0	0	0	66307	1	6728	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
17464																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		137933	0	21889	1292	1275	4	634277	57288	430246	573	1087687	0	0	0	0	0	0	0	0	0	0	148030	188	1380476	1	153559	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
17950																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8194	376	1167	4	146679	14317	116209	142	272249	0	0	0	0	0	0	0	0	0	0	14018	20	286977	2	24817	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18050																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10825	643	499	1	251597	32141	102206	158	365130	2	0	0	0	0	0	0	0	0	0	53691	66	405226	1	38601	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18135																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3474	272	992	3	112104	6532	57780	96	174350	0	0	0	0	0	0	0	0	0	5043	21777	36	234880	1	19453	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18377																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4668	383	751	2	38130	2242	558	2	44107	0	0	0	0	0	0	0	0	0	0	0	0	46684	1	3375	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18827																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13922	1520	567	2	199637	21757	133768	128	347894	0	0	0	0	0	0	0	0	0	0	14558	19	388251	1	37863	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18836																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13789	551	1191	4	113631	11956	8284	22	136894	0	0	0	0	0	0	0	0	0	3392	548	2	155495	1	13219	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18854																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1995	79	0	0	123856	5177	62020	77	187871	0	0	0	0	0	0	0	0	0	14117	24356	35	206024	1	24430	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18957																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2922	182	0	0	18473	1688	1957	5	23352	0	0	0	0	0	0	0	0	0	0	0	0	25770	1	660	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
19356																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2759	452	0	0	53701	4164	6567	13	63027	0	0	0	0	0	0	0	0	0	0	1179	3	75264	1	8558	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
19730																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		315206	0	60439	3469	1556	5	1289689	87044	522400	658	1874084	0	0	0	0	0	0	0	0	0	1734	140937	195	2217949	1	183238	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
19936																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10588	349	970	3	130850	11450	70361	85	212769	0	0	0	0	0	0	0	0	0	0	18067	14	241389	1	20605	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
19972																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	64689	3119	9639	29	74329	0	0	0	0	0	0	0	0	0	0	0	0	87653	1	13149	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
20053																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8087	575	0	0	45102	6552	6403	13	59592	0	0	0	0	0	0	0	0	0	0	3188	5	67495	1	6756	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
20512																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5554	418	415	1	62761	8629	14233	20	82963	0	0	0	0	0	0	0	0	0	0	10004	12	98612	1	9706	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
20633																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17246	775	556	2	201449	4257	56706	102	284361	8404	0	0	0	0	0	0	0	0	0	2380	8	325600	1	27951	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
20857																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1016	82	0	0	37479	5089	125037	47	163532	0	0	0	0	0	0	0	0	0	0	91911	15	194996	1	17125	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
21256																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1961	57	0	0	5003	501	1331	2	8294	0	0	0	0	0	0	0	0	0	0	466	1	9531	2	1061	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
21359																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2247	88	437	1	15681	1811	2426	6	20791	0	36	78	78	105	0	0	0	0	0	0	0	24211	1	2449	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
21630																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2423	90	0	0	45541	5026	22685	35	70649	0	0	0	0	0	0	0	0	0	0	2586	5	86946	1	7745	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
21658																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12917	984	778	3	106508	11534	11683	26	131899	13	0	0	0	0	0	0	0	0	0	2010	3	147129	1	14701	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22048																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6693	315	1050	2	106862	13549	34761	52	149366	0	0	0	0	0	0	0	0	0	1614	3395	7	191245	1	18263	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22356																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6913	597	617	2	188105	16080	92964	109	288599	0	0	0	0	0	0	0	0	0	1200	10484	25	383282	1	39670	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22543																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3817	181	0	0	47037	6105	18216	21	69070	0	0	0	0	0	0	0	0	0	0	6799	6	82290	2	13321	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22552																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2111	247	255	1	64196	5573	10923	21	77485	0	0	0	0	0	0	0	0	0	0	1730	5	81810	1	7759	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22730																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3991	255	0	0	77381	9785	18445	35	99818	0	0	0	0	0	0	0	0	0	0	7250	13	117483	2	12447	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22936																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11629	545	547	2	165984	13650	24983	61	203143	0	0	0	0	0	0	0	0	0	0	7651	15	226012	1	9895	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22954																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3741	186	0	0	54723	4567	19525	33	77989	0	0	0	0	0	0	0	0	0	0	5029	7	89933	1	8680	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23045																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1042	49	0	0	15793	1420	16719	16	33554	0	0	0	0	0	0	0	0	0	0	423	1	40916	2	7609	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23456																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7429	753	552	1	69132	6934	6324	16	83437	0	0	0	22	0	0	0	0	0	0	505	2	94317	1	10945	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23504																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		0	0	9710	653	1919	6	464460	28605	733782	627	1209872	0	0	0	0	0	0	0	0	0	31879	159961	204	1277238	1	96401	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23540																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11753	572	1028	3	105370	11359	56417	55	174568	0	0	0	0	0	0	0	0	0	0	1926	5	194096	1	10172	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23643																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8089	279	289	1	98822	9417	33359	58	140559	0	0	0	0	0	0	0	0	0	0	6667	14	158446	1	15669	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23755																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7884	477	541	2	86809	9044	47772	65	143006	0	0	0	0	0	0	0	0	0	0	8007	13	162872	1	14314	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24006																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	56889	3505	1536	5	628694	44206	144372	283	831491	0	0	0	0	0	0	0	0	0	0	12534	27	918357	1	103008	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24453																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1641	70	639	2	141400	3688	36967	60	180646	0	0	0	0	0	0	0	0	0	0	19128	23	230503	1	7081	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24659																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3073	150	577	1	27416	2590	3014	8	34080	0	0	0	0	0	0	0	0	0	0	578	1	38019	1	4561	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24668																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10097	537	976	3	124420	13749	45642	80	181135	0	0	0	0	0	0	0	0	0	0	15463	24	204751	1	19658	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24855																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	9286	852	5398	8	14684	0	0	0	0	0	0	0	0	0	0	3973	5	16407	1	969	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24949																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	40764	2086	581	2	537046	43851	106512	163	684903	0	0	0	0	0	0	0	0	0	37725	28054	39	762075	1	71515	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
25357																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1810	89	252	1	90385	6417	16714	21	109161	0	0	0	0	0	0	0	0	0	0	738	2	125407	1	10880	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
25647																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5564	202	914	2	45397	2197	11125	25	63000	0	0	0	0	0	0	0	0	0	0	3422	6	65691	2	2360	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
26176																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6658	228	311	1	242172	11893	48071	86	297212	0	0	0	0	0	0	0	0	0	385	3838	9	426404	1	35102	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
26242																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	16605	783	0	0	225774	22879	79496	90	321875	0	0	0	0	0	0	0	0	0	0	13192	22	388568	1	45790	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
26457																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	693	74	0	0	18179	1528	2768	6	21640	0	0	0	0	0	0	0	0	0	0	0	0	24741	1	3039	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
26765																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2098	70	0	0	97250	6434	123837	139	223185	0	0	0	0	0	0	0	0	0	0	13907	20	243744	1	23421	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
26859																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10268	753	0	0	152462	9813	139600	166	302331	0	0	0	0	0	0	0	0	0	0	48365	54	336585	1	30608	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
27548																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	21089	1164	1467	4	323650	34412	130296	158	476502	0	0	0	0	0	0	0	0	0	10955	17184	33	555003	1	48133	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
27614																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	26891	1678	3587	7	184597	27190	62135	85	277210	0	0	0	0	0	0	0	0	0	0	16663	18	324629	1	29011	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
27847																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	24855	1218	3514	10	256044	25007	81081	95	365494	0	0	0	0	0	0	0	0	0	0	6912	9	449517	1	42181	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28152																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6750	335	0	0	46014	4041	13871	17	66637	0	0	0	0	0	0	0	0	0	0	2516	4	75296	2	6878	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28255																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3724	237	0	0	144987	8000	108232	168	256943	0	0	0	0	0	0	0	0	0	0	30479	42	263095	1	20931	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28349																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10203	537	692	2	109052	6899	25077	41	145025	0	0	0	0	0	0	0	0	0	0	2539	4	179389	2	14597	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28406																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		122353	0	43462	3020	7169	14	587478	38831	121624	293	759733	0	0	0	0	0	0	0	0	0	0	2733	5	953190	1	148846	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28572																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4232	158	0	0	33067	2029	1705	4	39004	0	0	0	0	0	0	0	0	0	0	0	0	48949	1	3124	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28732																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2714	107	0	0	52605	4332	10830	24	66149	0	0	0	0	0	0	0	0	0	0	2405	7	80254	1	8394	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
29104																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		388876	0	17616	872	3556	10	575959	34518	527176	553	1124307	0	0	0	0	0	0	0	0	0	153159	73055	113	1410077	1	126454	56470	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
29636																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	24770	1015	2723	7	380531	37606	166103	172	574127	0	0	0	0	0	0	0	0	0	0	34924	29	832759	1	76699	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
29953																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3152	159	0	0	41100	6695	10456	20	54708	0	0	0	0	0	0	0	0	0	1058	1685	5	79148	1	10255	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30052																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	207	9	0	0	14017	2067	4955	15	19179	0	0	0	0	0	0	0	0	0	0	1696	4	21828	1	2994	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30418																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1960	174	0	0	335555	19683	0	0	337515	0	0	0	0	0	0	0	0	0	124036	0	0	564553	1	38855	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30502																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	26012	1610	266	1	434570	41992	158258	231	619106	0	0	0	0	0	0	0	0	0	0	18661	23	823556	1	73629	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30650																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6575	415	0	0	87424	6136	16800	35	110797	0	0	0	0	0	0	0	0	0	0	4569	9	140417	1	11614	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30810	39697479	0	1397042	0	0	0	0	0	0	1195705	67469877	1	6882860	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	0	0	0	683807	CONF	CONF	CONF	0	1507387	0	1919758	62510	107995	380	33747834	14388746	3921892	9710											0	10278	14											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	0	0	877863	0	0	0	0		
31134																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5588	352	508	1	59774	7571	18703	23	84686	113	0	0	0	0	0	0	0	0	0	6194	7	112357	1	15281	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
31255																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12080	365	1367	3	206320	6741	165742	209	385510	0	0	0	0	0	0	0	0	0	6230	31835	58	435809	1	36814	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
31657																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5899	170	681	2	76277	5357	18047	35	100904	0	0	0	0	0	0	0	0	0	0	2938	6	112522	1	11851	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
31826																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17288	487	1658	5	147806	14479	33599	57	200351	0	0	0	0	0	0	0	0	0	0	12764	23	239358	1	37111	2500	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
31835																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2892	129	256	1	51500	5163	39654	58	94302	0	0	0	0	0	0	0	0	0	0	10881	20	121194	1	12904	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
32234																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3193	127	0	0	47646	4285	20493	19	71330	0	0	0	0	0	0	0	0	0	0	2148	5	102245	1	11835	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
32766																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1594	108	0	0	37963	2761	9162	18	48719	0	0	0	0	0	0	0	0	0	0	3564	8	53007	1	4819	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33147																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	20035	859	770	3	226766	16217	99788	205	347359	0	0	0	0	0	0	0	0	0	2776	13193	26	399565	1	34455	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33259																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	33966	2353	580	2	362599	23168	104227	208	501372	0	0	0	0	0	0	0	0	0	0	20711	39	577803	1	37138	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33268																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4643	184	1374	3	82522	6659	39456	71	127995	0	0	0	0	0	0	0	0	0	0	7508	13	145305	1	11060	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33754																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1125	43	0	0	24778	2697	2035	4	27938	0	0	0	0	0	0	0	0	0	0	841	2	33878	1	3906	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33839																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1536	146	0	0	23128	1808	2159	3	26823	0	0	0	0	0	0	0	0	0	0	772	1	32395	1	3383	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33857																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6210	315	0	0	88978	4258	22542	48	117730	0	0	0	0	0	0	0	0	0	0	6347	13	133047	1	14899	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34153																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	28890	1928	371	1	312347	19562	48724	54	390332	0	0	0	0	0	0	0	0	0	0	48724	54	419516	1	23359	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34359																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2328	95	0	0	19281	1476	1968	6	23577	0	0	0	0	0	0	0	0	0	0	546	2	30317	1	6543	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34425																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11596	592	560	2	224978	18115	28614	64	265748	0	0	0	0	0	0	0	0	0	0	3904	10	321225	1	24509	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34434																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17415	564	3388	7	144856	12009	72066	102	237725	0	0	0	0	0	0	0	0	0	0	65951	85	262127	1	24885	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34452																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4617	178	798	1	67446	5915	22186	34	95047	0	0	0	0	0	0	0	0	0	0	0	0	106408	1	10768	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34537																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		332241	0	81096	3318	1828	5	1180609	111492	464656	581	1728189	0	0	0	0	0	0	0	0	0	3858	85702	130	2083876	1	203211	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34555																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	19066	1052	1801	5	123072	9825	41452	52	185391	0	0	0	0	0	0	0	0	0	6868	8031	12	206477	2	20641	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34742																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12508	573	255	1	193336	14832	44503	90	250602	0	0	0	0	0	0	0	0	0	0	10007	12	274161	1	23416	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34836																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2282	121	256	1	20228	1174	3000	6	25766	0	0	0	0	0	0	0	0	0	0	1293	3	27849	1	1735	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
35057																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2396	150	0	0	73304	7179	16338	32	92039	0	0	0	0	0	0	0	0	0	0	2518	6	107166	1	11452	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
