"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOAS540	RCOWH312	
166652																																																																																								75508	7180	7180	9.9485%	13.1842%	11.9306%	68328	572714	686819	429	0			5.1842%							29335	689218								0	0	0		0	41392	11.9306%	1	0	71156	2399	0	0	429		0	0	0		0	68328	0	0	68328	0	0	0	0	0	0	0	0	0	7180	0	2399		0			
166849																																																																																						104182	0				10.8277%			10913		100788	63	0										10388	100788	0	0.0000%	3907	0	0	3907	3.7502%	0	0	0	0	1	525		1	0	10976	0	0	0	63	0	0	0	0		0	10913	0	0	10913	0	0	0	0	0	0						0		0	0		
167453																																																																																								22524	1137	1137	19.0237%	21.0237%	19.9625%	21387	107136	112423	527	0			13.0237%							19711	112470								0	0	0		0	1723	19.9625%	1	0	21961	0	0	47	527		0	0	0		0	21387	0	0	21387	0	0	0	0	0	0	0	0	0	1137	0	47		0			
167752																																																																																						25526	0				13.1329%			3110		23681	99	0										1300	24746	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	2875		1	0	4274	1065	0	0	99		0	0	0		0	3110	0	0	3110	0	0	0	0	0	0						1065		0	1118		
168357																																																																																								17603	1517	1517	9.1419%	14.5121%	13.2614%	16086	121299	175960	564	0			6.5121%							4911	180445								0	0	0		0	15660	13.2614%	1	0	21135	3836	649	0	564		0	0	0		0	16086	0	0	16086	0	0	0	0	0	0	0	0	0	1517	0	4485		0			
168571																																																																																								17466	984	984	9.5438%	14.1049%	13.3103%	16482	123829	172698	420	0			6.1049%							-190	174232								0	0	0		0	18206	13.3103%	1	0	18436	128	1406	0	420		0	0	0		0	16482	0	0	16482	0	0	0	0	0	0	0	0	0	984	0	1534		0			
169327																																																																																								51695	3481	3481	9.4502%	12.2844%	11.4572%	48214	420818	510190	1391	0			4.2844%							43381	510190								0	0	0		0	4833	11.4572%	1	0	49605	0	0	0	1391		0	0	0		0	48214	0	0	48214	0	0	0	0	0	0	0	0	0	3481	0	0		0			
169354																																																																																						433216	0				10.7067%			45899		428694	7406	0										41155	428694	0	0.0000%	19905	0	125	20030	4.6236%	0	0	0	0	1	4744		1	0	53305	0	0	0	7406		0	0	0		0	45899	0	0	45899	0	0	0	0	0	0						0		0	0		
169653																																																																																								664045	43592	43592	9.3266%	15.4585%	14.4437%	620453	4295657	6652537	42808	0			7.4585%							-87968	6683919								0	0	0		0	739803	14.4437%	1	0	694643	0	179	31203	29161		15789	-3088	946		0	620453	0	0	620453	0	0	0	0	0	0	0	0	0	43592	0	31382		0			
169756																																																																																								43310	3149	3149	6.9001%	17.2610%	16.0059%	40161	250913	582039	1	0			9.2610%							29584	582039								0	0	0		0	10577	16.0059%	1	0	40162	0	0	0	1		0	0	0		0	40161	0	0	40161	0	0	0	0	0	0	0	0	0	3149	0	0		0			
170257																																																																																								9402	304	304	11.7043%	28.2563%	27.3427%	9098	33274	77732	507	0			20.2563%							8498	77732								0	0	0		0	600	27.3427%	1	0	9605	0	0	0	507		0	0	0		0	9098	0	0	9098	0	0	0	0	0	0	0	0	0	304	0	0		0			
170275																																																																																								31006	684	684	13.4002%	28.3144%	27.6898%	30322	109506	226281	102	0			20.3144%							30322	226281								0	0	0		0	0	27.6898%	1	0	30424	0	0	0	102		0	0	0		0	30322	0	0	30322	0	0	0	0	0	0	0	0	0	684	0	0		0			
170332																																																																																						316188	0				8.9645%			27892		311139	661	0										18279	311139	0	0.0000%	21003	0	55	21058	6.6600%	0	0	0	0	1	9613		1	0	28553	0	0	0	661		0	0	0		0	27892	0	0	27892	0	0	0	0	0	0						0		0	0		
170640																																																																																						32259	0				11.1856%			3452		30861	381	0										2752	30861	0	0.0000%	510	0	0	510	1.5810%	0	0	0	0	1	700		1	0	3833	0	0	0	381		0	0	0		0	3452	0	0	3452	0	0	0	0	0	0						0		0	0		
171133			30524	3281	3281	8.1429%	11.7146%	10.4554%	27243	260563	334561	130	0			3.7146%						12260	339681								0	0	0		20103	10.4554%	0	32493	0	0	5120	130		0	0	0		0	27243	0	0	27243	0	0	0	0	0	0	0	0	0	3281	0	5120		0																																																							0			1																																	
171656																																																																																								11786	955	955	7.8667%	12.6970%	11.6682%	10831	92825	137681	424	0			4.6970%							8040	137970								0	0	0		0	3100	11.6682%	1	0	11564	289	0	0	444		0	0	0		0	10831	0	0	10831	0	0	0	0	0	0	0	0	0	955	0	289		0			
171759																																																																																						161343	0				10.7725%			16861		156519	461	0										11584	156519	0	0.0000%	2927	0	358	3285	2.0400%	0	0	0	0	1	5277		1	0	17322	0	0	0	461	0	0	0	0		0	16861	0	0	16861	0	0	0	0	0	0						0		0	18637		
171768																																																																																								102712	5580	5580	10.0465%	12.4388%	11.7631%	97132	825736	966822	1673	0			4.4388%							83126	966822								0	0	0		0	14006	11.7631%	1	0	98805	0	0	0	1673		0	0	0		0	97132	0	0	97132	0	0	0	0	0	0	0	0	0	5580	0	0		0			
172251																																																																																						50281	0				11.3621%			5497		48380	1	0										2747	48380	0	0.0000%	3054	0	40	3094	6.1534%	0	0	0	0	1	2750		1	0	5498	0	0	0	1		0	0	0		0	5497	0	0	5497	0	0	0	0	0	0						0		0	0		
172457																																																																																						317065	0				10.0138%			30896		308534	-4673	5938										18935	314472	0	0.0000%	22352	0	61	22413	7.0689%	0	0	0	0	1	11960		1	0	26222	0	0	0	410	0	0	0	-5084		0	30896	0	0	30896	0	0	0	0	0	0						0		0	3507		
172475																																																																																								44190	3378	3378	8.3735%	13.3293%	12.3103%	40812	331526	487393	-1984	209			5.3293%							31978	487868								0	0	0		0	9100	12.3103%	1	0	39094	266	0	0	0		-1775	-209	0		0	40812	0	0	40812	0	0	0	0	0	0	0	0	0	3378	0	266		0			
172859																																																																																								18730	1457	1457	11.7808%	14.0909%	12.9947%	17273	132923	146620	39	0			6.0909%							12624	150421								0	0	0		0	8450	12.9947%	1	0	21113	3619	182	0	39		0	0	0		0	17273	0	0	17273	0	0	0	0	0	0	0	0	0	1457	0	3801		0			
173306																																																																																								40385	3019	3019	8.6330%	16.7350%	15.4839%	37366	241321	432827	1670	0			8.7350%							35966	432827								0	0	0		0	1400	15.4839%	1	0	39036	0	0	0	1670	0	0	0	0		0	37366	0	0	37366	0	0	0	0	0	0	0	0	0	3019	0	0	0	0			
173342																																																																																								8778	681	681	8.0505%	16.1577%	14.9042%	8097	54327	100578	1160	0			8.1577%							7022	100578								0	0	0		0	1075	14.9042%	1	0	9257	0	0	0	1160		0	0	0		0	8097	0	0	8097	0	0	0	0	0	0	0	0	0	681	0	0		0			
173557																																																																																						326019	0				9.3028%			29324		315216	93	0										23580	315967	0	0.0000%	0	0	593	593	0.1819%	0	0	0	0	1	6495		1	0	30168	0	0	751	93	0	0	0	0		0	29324	0	0	29324	0	0	0	0	0	0						751		0	20390		
173575																																																																																								152716	9427	9436	10.2167%	16.3944%	15.3814%	143280	931514	1402407	2748	0			8.3944%		0					143280	1402407								0	0	0		0	0	15.3814%	1	0	146028	0	0	0	2054	16	0	678	0		0	143280	0	0	143280	0	0	0	0	0	0	0	0	0	9436	0	0	9	0			
173641																																																																																						258792	0				11.6821%			29565		253079	1896	0										27665	253079	0	0.0000%	15779	0	2187	17966	6.9423%	0	0	0	0	1	1900		1	0	31461	0	0	0	1896		0	0	0		0	29565	0	0	29565	0	0	0	0	0	0						0		0	0		
173959																																																																																								16659	386	386	17.7752%	48.3248%	47.2051%	16273	34473	91549	821	0			40.3248%							15736	91549								0	0	0		0	537	47.2051%	1	0	17094	0	0	0	821	0	0	0	0		0	16273	0	0	16273	0	0	0	0	0	0	0	0	0	386	0	0	0	0			
174321																																																																																						144371	0				9.4273%			13285		140921	513	0										2699	140921	0	0.0000%	5572	0	110	5682	3.9357%	0	0	0	0	1	10586		1	0	13798	0	0	0	513		0	0	0		0	13285	0	0	13285	0	0	0	0	0	0						0		0	0		
174367																																																																																						56537	0				14.1133%			7308		51781	63	0										2047	54356	0	0.0000%	3554	0	156	3710	6.5621%	0	0	0	0	1	7836		1	0	9946	2575	0	0	63		0	0	0		0	7308	0	0	7308	0	0	0	0	0	0						2575		0	2434		
174572																																																																																								926380	74287	74287	9.7909%	15.5796%	14.3302%	852093	5946114	8702904	-52703	67190			7.5796%							611956	8869526								0	0	0		0	339568	14.3302%	1	0	898821	84231	6731	3469	35224		-20067	-67860	0		5000	852093	0	0	852093	0	0	0	0	0	0	0	0	0	74287	0	99432		0			
175056																																																																																								27399	2704	2704	7.5871%	11.4793%	10.3464%	24695	238682	325487	492	0			3.4793%							15177	327921								0	0	0		0	11952	10.3464%	1	0	27621	2434	0	0	492		0	0	0		0	24695	0	0	24695	0	0	0	0	0	0	0	0	0	2704	0	2434		0			
175140																																																																																								52087	4229	4229	10.5098%	15.4003%	14.1500%	47858	338220	455366	4034	0			7.4003%							40829	460506								0	0	0		0	12169	14.1500%	1	0	57032	4668	472	0	4034	0	0	0	0		0	47858	0	0	47858	0	0	0	0	0	0	0	0	0	4229	0	5140	0	0			
175458																																																																																						28512	0				11.8771%			3282		27633	174	0										682	27633	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	2600		1	0	3456	0	0	0	174		0	0	0		0	3282	0	0	3282	0	0	0	0	0	0						0		0	2271		
175609																																																																																								26850	1386	1386	10.1762%	24.4047%	23.1449%	25464	110020	250231	1093	0			16.4047%							22544	250231								0	0	0		0	2920	23.1449%	1	0	26557	0	0	0	1093		0	0	0		0	25464	0	0	25464	0	0	0	0	0	0	0	0	0	1386	0	0		0			
176101																																																																																								132376	12021	12021	8.1581%	13.7976%	12.5446%	120355	959415	1475283	313	0			5.7976%							103856	1475283								0	0	0		0	16500	12.5446%	1	0	120669	0	0	0	4803	0	0	-4489	0		0	120355	0	0	120355	0	0	0	0	0	0	0	0	0	12021	0	0	0	0			
176325																																																																																								20568	1709	1709	8.7513%	15.0543%	13.8035%	18859	136625	215500	1005	0			7.0543%							18001	215500								0	0	0		0	1125	13.8035%	1	0	20131	0	0	0	1272		0	0	0		0	18859	0	0	18859	0	0	0	0	0	0	0	0	0	1709	0	0		0			
176437																																																																																						66766	0				9.5209%			6093		63996	334	0										1693	63996	0	0.0000%	3392	0	44	3436	5.1463%	0	0	0	0	1	4400		1	0	6427	0	0	0	334	0	0	0	0		0	6093	0	0	6093	0	0	0	0	0	0						0		0	0		
176464																																																																																								104865	7857	7857	9.5570%	15.8524%	14.6647%	97008	661508	1015043	5493	0			7.8524%							47312	1034138								0	0	0		0	68791	14.6647%	1	0	121596	17884	1211	0	5493		0	0	0		0	97008	0	0	97008	0	0	0	0	0	0	0	0	0	7857	0	19095		0			
176642																																																																																						131602	0				10.4744%			13088		124952	159	0										12288	124952	0	0.0000%	7387	0	0	7387	5.6131%	0	0	0	0	1	800		1	0	13247	0	0	0	159		0	0	0		0	13088	0	0	13088	0	0	0	0	0	0						0		0	0		
177135																																																																																						30474	0				27.8977%			8436		30239	0	0										7336	30239	0	0.0000%	1470	0	0	1470	4.8238%	0	0	0	0	1	1100		1	0	8436	0	0	0	0	0	0	0	0		0	8436	0	0	8436	0	0	0	0	0	0						0		0	0		
177443																																																																																						212294	0				17.2214%			35584		206627	2820	0										31715	206708	0	0.0000%	5060	0	23	5083	2.3943%	0	0	0	0	1	3950		1	0	38485	81	0	0	2820		0	0	0		0	35584	0	0	35584	0	0	0	0	0	0						81		0	0		
177500																																																																																						83847	0				8.6475%			7000		80948	0	0										6900	80948	0	0.0000%	0	0	250	250	0.2982%	0	0	0	0	1	100		1	0	7000	0	0	0	0	0	0	0	0		0	7000	0	0	7000	0	0	0	0	0	0						0		0	2971		
177555																																																																																								2284	144	144	8.3561%	18.1313%	16.9882%	2140	12597	25610	1	0			10.1313%							1473	25610								0	0	0		0	670	16.9882%	1	0	2144	0	0	0	4	0	0	0	0		0	2140	0	0	2140	0	0	0	0	0	0	0	0	0	144	0	0	0	0			
177751																																																																																								162782	9074	9074	13.1345%	20.0834%	18.9639%	153708	810530	1170260	-2834	0			12.0834%							144437	1170396								0	0	0		0	9407	18.9639%	1	0	151010	136	0	0	0		0	-2834	0		0	153708	0	0	153708	0	0	0	0	0	0	0	0	0	9074	0	136		0			
177920																																																																																								135622	10210	10210	9.6677%	12.0372%	11.1310%	125412	1126691	1297228	3761	3367			4.0372%							126368	1317556								0	0	0		0	16005	11.1310%	1	0	146134	15071	1890	0	3761		0	0	0		0	125412	0	0	125412	0	0	0	0	0	0	0	0	0	10210	0	16961		0			
178150																																																																																						234543	0				11.0028%			23745		215808	1309	0										20274	216208	0	0.0000%	7841	0	4011	11852	5.0532%	0	0	0	0	1	3871		1	0	25454	400	0	0	1309		0	0	0		0	23745	0	0	23745	0	0	0	0	0	0						400		0	0		
178244																																																																																						132292	0				14.2077%			18713		131710	242	0										17226	131710	0	0.0000%	19711	0	0	19711	14.8996%	0	0	0	0	1	1487		1	0	18955	0	0	0	242		0	0	0		0	18713	0	0	18713	0	0	0	0	0	0						0		0	0		
178356																																																																																						128781	0				9.5777%			11650		121637	1369	0										5650	121637	0	0.0000%	3748	0	0	3748	2.9104%	0	0	0	0	1	6000		1	0	13019	0	0	0	1369	0	0	0	0		0	11650	0	0	11650	0	0	0	0	0	0						0		0	0		
178851																																																																																						483357	0				9.5466%			43989		460782	5458	0										40314	462370	0	0.0000%	45780	0	1210	46990	9.7216%	0	0	0	0	1	5263		1	0	51035	0	1588	0	5458		0	0	0		0	43989	0	0	43989	0	0	0	0	0	0						1588		0	0		
179148																																																																																						219505	0				11.2254%			24135		215004	120	0										21135	215004	0	0.0000%	13757	0	728	14485	6.5989%	0	0	0	0	1	3000		1	0	24255	0	0	0	120		0	0	0		0	24135	0	0	24135	0	0	0	0	0	0						0		0	0		
179335																																																																																						181732	0				17.0122%			30167		177326	439	0										5147	177326	0	0.0000%	6341	0	520	6861	3.7753%	0	0	0	0	1	25020		1	0	30606	0	0	0	439	0	0	0	0		0	30167	0	0	30167	0	0	0	0	0	0						0		0	0		
179700																																																																																								71889	4478	4478	11.0900%	16.8639%	15.8134%	67411	426290	607853	1268	-1071			8.8639%							1384	606782								0	0	0		0	66027	15.8134%	1	0	68679	0	0	0	2339		0	-1071	0		0	67411	0	0	67411	0	0	0	0	0	0	0	0	0	4478	0	0		0			
180144																																																																																								13490	495	495	11.0740%	17.3726%	16.7351%	12995	77651	117347	677	0			9.3726%							5851	117428								0	0	0		0	7225	16.7351%	1	0	13753	0	81	0	677		0	0	0		0	12995	0	0	12995	0	0	0	0	0	0	0	0	0	495	0	81		0			
180443																																																																																								5138	480	480	6.8705%	13.4337%	12.1787%	4658	38247	67797	728	0			5.4337%							2108	67797								0	0	0		0	2550	12.1787%	1	0	5386	0	0	0	728	0	0	0	0		0	4658	0	0	4658	0	0	0	0	0	0	0	0	0	480	0	0	0	0			
180537																																																																																						118417	0				18.8340%			21447		113874	708	0										20697	113874	0	0.0000%	4259	0	131	4390	3.7072%	0	0	0	0	1	750		1	0	22155	0	0	0	708	0	0	0	0		0	21447	0	0	21447	0	0	0	0	0	0						0		0	0		
180845																																																																																						138211	0				12.4436%			16494		132550	570	0										4086	137018	0	0.0000%	211	0	50	261	0.1888%	0	0	0	0	1	16876		1	0	21532	4341	127	0	570		0	0	0		0	16494	0	0	16494	0	0	0	0	0	0						4468		0	0		
