"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFDL189	RCFDL194	RCFDL195	RCFDL196	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	RCONL189	RCONL190	RCONL194	RCONL195	RCONL196	RCONL197	TEXTA545	
687072																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	31699	1619	0	0	404613	34393	36240	65	472553	0	0	0	0	0	0	0	0	0	0	1550	1	533976	1	68120	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
687250																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4221	272	404	1	19792	3900	2159	5	26576	0	0	0	0	0	0	0	0	0	0	1323	3	30347	1	3257	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
687474																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11156	688	282	1	212560	19484	43252	81	267250	0	0	0	0	0	0	0	0	0	0	4654	8	312929	1	35127	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
687830																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4087	219	0	0	42895	3070	11209	24	58191	0	0	0	0	0	0	0	0	0	0	4867	9	64627	1	4853	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
687951																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	33014	1764	2624	7	355968	20964	285344	276	676950	0	0	0	0	0	0	0	0	0	0	53874	85	799413	1	68322	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
688079																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						893000	0	444000	2877	0	0	11047000	5728334	1290000	1589	12781000	0	0	0	0	0	0	0	0	0	0	177000	86	15325000	1	1648000	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	0	0	0	0	CONF	CONF	CONF	0	0	90000	0	0	1000	0	0							
688257																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3310	260	0	0	152575	13588	69835	81	225720	0	0	0	0	0	0	0	0	0	0	25796	40	254383	1	29056	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
688453																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	954	60	259	1	28067	2535	24311	51	53591	0	0	0	0	0	0	0	0	0	0	3112	5	59484	1	4710	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
688556																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3032	122	885	3	42778	4438	35292	41	81987	0	0	0	0	0	0	0	0	0	0	5474	8	94965	1	8180	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
689209																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						146270	0	91826	5630	7857	20	658171	91528	189342	327	947196	0	0	0	0	0	0	0	0	0	0	14056	32	1380938	1	180985	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
689357																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8573	1111	356	1	146730	9237	131295	153	286954	0	0	0	0	0	0	0	0	0	0	60497	77	348561	1	44288	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
689759																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3215	85	0	0	31157	1450	33452	47	67824	0	0	0	0	0	0	0	0	0	0	26508	29	66601	2	9892	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
691042																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1146	32	0	0	25794	1745	19247	26	46187	0	0	0	0	0	0	0	0	0	0	3698	5	54129	1	4638	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
691556																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	15300	885	276	1	122143	10459	41010	78	178730	0	0	0	0	0	0	0	0	0	0	16285	27	199347	1	18196	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
691743																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2933	213	629	2	47346	7262	6268	11	57176	0	0	0	0	0	0	0	0	0	0	1344	2	67917	2	10283	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
691958																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8100	312	0	0	140858	4491	33964	47	182922	0	0	0	0	0	0	0	0	0	0	6663	13	199525	1	16123	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
692450																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6202	274	985	3	82169	6400	18110	25	107466	0	0	0	0	0	0	0	0	0	0	1246	3	123213	1	14041	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
692478																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6982	441	0	0	97567	2766	21207	56	125756	0	0	0	0	0	0	0	0	0	0	3409	7	152407	1	13163	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
692704																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF																																							CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
692946																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	16128	1257	987	3	196312	21461	26877	63	240304	0	0	0	0	0	0	0	0	0	0	9428	19	269455	1	24136	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
692973																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	50070	2414	1112	4	483235	31080	117086	190	651503	0	0	0	0	0	0	0	0	0	0	21528	29	771962	2	74772	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
693073																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4278	188	616	2	16143	1364	1103	4	22139	0	0	0	0	0	0	0	0	0	0	0	0	26724	2	4085	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
693224																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						714088	0	116310	7483	6457	18	2277786	202124	918495	1436	3319048	0	37788	0	0	0	0	0	15992	0	41715	340075	504	4046664	1	410982	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
693345																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						574387	0	105748	7081	4170	11	1419095	174981	778216	821	2308476	1246	0	0	0	0	0	0	0	0	102	124482	212	2839054	1	318687	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
693662																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						404916	0	3624	164	0	0	470335	18473	598682	688	1072641	0	0	0	0	0	0	0	0	0	11585	139339	197	1411988	1	165466	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF														Pacific Continental Corporation	
693952																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3353	278	0	0	104162	7469	22848	49	130363	0	0	0	0	0	0	0	0	0	0	6303	14	157710	1	16526	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
694146																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	912	61	0	0	17204	2586	7143	13	25259	0	0	0	0	0	0	0	0	0	0	254	1	26840	1	3055	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
694771																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	18004	2113	3135	7	21139	0	0	0	0	0	0	0	0	0	0	2880	6	24576	1	3285	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
694847																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8407	504	292	1	144891	19790	78164	103	231754	0	0	0	0	0	0	0	0	0	0	31970	38	265593	1	31223	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
694904																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						1924251	0	1048065	54765	44689	129	18702586	966488	4381995	5089	24177335	0	7933	0	0	0	0	0	0	0	0	199068	295	40312466	1	3158633	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	0	0	0	0	CONF	CONF	CONF	156327	0	696533	0	0	0	0	0							
695077																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2051	61	0	0	70940	1542	28541	36	101532	0	0	0	0	0	0	0	0	0	15002	2917	6	140250	1	12341	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
695134																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6341	256	315	1	198004	8739	34719	66	239379	0	0	0	0	0	0	0	0	0	0	6014	16	254335	1	6234	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
695349																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	13801	591	661	2	148028	17218	58735	88	221225	0	0	0	0	0	0	0	0	0	0	8065	15	242322	1	20535	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
695648																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2526	137	279	1	23451	1698	5073	13	31329	0	0	0	0	0	0	0	0	0	0	1266	3	34538	1	2920	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
695732																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1744	54	0	0	52347	2249	8347	21	62438	0	0	0	0	0	0	0	0	0	0	2918	7	66324	1	3397	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
695947																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3607	123	918	1	37773	3496	9744	19	52042	0	0	0	0	0	0	0	0	0	0	927	3	60595	2	8253	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
696047																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6609	324	610	2	57654	5453	10824	23	75698	0	0	0	0	0	0	0	0	0	0	584	2	88432	1	10956	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
696168																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	132690	3468	37907	72	170596	0	0	0	0	0	0	0	0	0	0	0	0	203093	1	29637	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
696430																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	32724	1754	2381	7	335169	27718	136329	208	506603	0	0	0	0	0	0	0	0	0	0	27784	43	598504	1	65558	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
696551																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2034	75	263	1	34654	2786	14003	33	50954	0	0	0	0	0	0	0	0	0	0	3904	10	53466	2	3687	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
696645																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3541	115	0	0	66233	5907	22494	38	92268	0	0	0	0	0	0	0	0	0	0	4765	11	100777	2	7252	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
697035																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3704	263	0	0	45279	4109	7071	12	56054	0	0	0	0	0	0	0	0	0	0	1020	3	64292	1	6493	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
697147																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	13207	878	923	3	144628	14856	93319	83	252077	0	0	0	0	0	0	0	0	0	0	2098	5	305799	1	25770	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
697156																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9402	602	501	2	101548	8885	23357	41	134808	0	0	0	0	0	0	0	0	0	0	8085	10	159747	2	14626	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
697231																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	10397	491	2465	5	178935	14621	121838	158	313635	0	0	0	0	0	0	0	0	0	0	15930	28	367181	1	45230	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
697633	58168185	161181	0	0	0	0	0	0	398070	501318	69473731	1	5886822	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF	633	101464	0	18286	CONF	CONF	CONF	8190				92940	26925299	0	1060071	121356	23139	69	27930867	2240303	28992928	20824											0	12430738	5924											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	1377052	42342	3029331	72439	398283	14352	2357								
697754																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						354795	0	21987	1345	1395	4	508160	22347	419899	622	951441	0	0	0	0	0	0	0	0	0	25878	39613	65	1092154	1	102713	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
697763																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						1441389	0	69618	3663	2548	9	2436584	200311	1672763	2070	4181513	0	0	0	0	0	0	0	0	0	0	694852	922	4868272	1	365685	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
697950																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1293	47	0	0	29918	2132	4046	11	35257	0	0	0	0	0	0	0	0	0	0	1893	6	40550	1	4338	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
697978																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	42884	2171	3384	10	520551	24923	231066	393	797885	0	0	0	0	0	0	0	0	0	0	47531	61	956198	1	89587	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
698144																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	33340	1793	4253	12	378796	47254	111118	153	527518	11	0	0	0	0	0	0	0	0	0	23809	32	607500	1	56467	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
698546																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11475	287	1711	5	72330	7687	10596	23	96112	0	0	0	0	0	0	0	0	0	0	2901	6	107110	1	8972	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
698649																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	19797	1268	3722	10	123579	10482	58086	75	205184	0	0	0	0	0	0	0	0	0	0	14632	26	227710	2	18768	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
698957																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3107	140	0	0	50193	3180	7438	16	60738	0	0	0	0	0	0	0	0	0	7319	2218	2	78368	1	7345	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
699105																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	22793	1609	2011	4	293007	27612	78924	141	396735	0	0	0	0	0	0	0	0	0	0	7695	16	481074	1	42888	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
699132																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4269	140	2103	5	313677	9448	365470	345	685519	0	0	0	0	0	0	0	0	0	154811	36381	62	703351	1	59422	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
699253																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2546	273	0	0	48611	4354	7110	16	58267	0	0	0	0	0	0	0	0	0	0	1614	2	66018	1	7132	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
699534																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	14041	758	273	1	184761	16079	113133	137	312208	0	0	0	0	0	0	0	0	0	0	30154	43	361636	1	28817	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
699552																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9380	851	0	0	173145	12677	63147	101	245672	0	26	81	82	140	0	0	0	0	0	25031	47	300990	1	30430	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
700140																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	880	45	0	0	27463	2668	8841	16	37184	0	0	0	0	0	0	0	0	0	0	7301	12	44126	1	7398	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
700252																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1431	90	0	0	59066	4027	19597	38	80094	0	0	0	0	0	0	0	0	0	0	8155	16	90287	1	7743	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
700430																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6424	346	535	2	85413	10522	20714	26	113086	0	0	0	0	0	0	0	0	0	0	4189	8	128802	1	11429	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
700458																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1626	215	0	0	64032	4100	20301	34	85959	0	0	0	0	0	0	0	0	0	0	10585	12	94245	1	7722	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
700672																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	27572	1525	272	1	263390	23019	71655	118	362889	0	0	0	0	0	0	0	0	0	0	11720	25	443475	1	41119	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
700739																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	14481	416	2137	7	99934	9994	11346	20	127898	0	0	0	0	0	0	0	0	0	0	860	2	147791	1	15239	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
701062																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						1037484	0	60113	6358	3336	8	2315878	188441	1790163	1380	4169612	122	0	0	0	0	0	0	0	0	0	373433	476	4421349	1	592341	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
701222																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	38650	1637	2502	7	327384	31392	118361	164	486897	0	0	0	0	0	0	0	0	0	507	14569	29	563823	2	51903	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
701259																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	14895	911	668	1	235298	26559	97953	137	348815	0	0	0	0	0	0	0	0	0	0	15248	32	401562	1	32662	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
701736																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						339589	0	41110	3050	4315	6	879258	31077	412038	451	1336721	0	0	0	0	0	0	0	0	0	5118	115651	92	1502904	1	112886	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
701839																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7137	341	1120	4	229753	22069	128510	168	366520	0	0	0	0	0	0	0	0	0	0	31959	64	420702	1	34313	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
701857																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1382	85	0	0	23755	2101	4498	9	29634	0	0	0	0	0	0	0	0	0	0	1858	3	33871	1	3133	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
701950																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	12290	414	1351	3	90613	7859	73823	54	178076	0	0	0	0	0	0	0	0	0	0	15724	14	206653	1	21322	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
702050																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	351	14	0	0	7923	698	3279	7	11553	0	0	0	0	0	0	0	0	0	0	0	0	13500	1	1236	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
702117																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						1997867	0	173351	11621	12207	38	3460772	521363	2410095	2451	6056425	0	0	0	0	0	0	0	0	0	26311	458867	627	7396497	1	571933	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
702359																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2552	104	0	0	69470	5214	19754	38	91778	0	0	0	0	0	0	100	0	0	0	10724	18	103207	1	10257	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
702612																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	41494	1645	4727	14	450311	49567	145750	236	642282	0	0	0	0	0	0	0	0	0	0	45231	67	716715	1	61605	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
702676																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	33605	639	6420	19	103513	3560	17409	40	160947	0	0	0	0	0	0	0	0	0	0	0	0	184635	1	21491	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
702836																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6531	201	1097	3	72276	6365	18676	33	98580	0	0	0	0	0	0	0	0	0	0	511	2	107952	2	10845	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
702911																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	25911	1672	2877	6	240696	23491	91430	133	360914	0	0	0	0	0	0	0	0	0	0	21320	35	386874	2	35521	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
702966																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	22074	1241	13416	35	35489	0	0	0	0	0	0	0	0	0	0	1342	4	38591	1	2912	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
703039																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1943	110	0	0	48130	3455	31447	42	81520	0	0	0	0	0	0	0	0	0	0	8773	11	99142	1	15546	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
703178																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3862	150	0	0	31546	2842	6042	10	41450	0	0	0	0	0	0	0	0	0	0	1463	1	49149	1	3992	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF														0	
703552																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	25222	8402	6668	17	124983	4807	183905	210	340779	0	0	0	0	0	0	0	0	0	1315	50387	77	360206	1	32851	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
703767																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	13511	485	690	2	375602	24068	349070	470	738873	0	0	0	0	0	0	0	0	0	13654	115141	167	862298	1	88852	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
704326																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3123	39	0	0	51812	5419	2558	10	57493	0	0	0	0	0	0	0	0	0	0	2558	10	60435	1	3486	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
704447																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2473	184	0	0	43769	3724	7938	10	54182	0	0	0	0	0	0	0	0	0	0	761	2	63748	1	8584	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
704559																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						154639	0	44850	3635	797	3	745978	85775	216273	337	1007898	0	0	0	0	0	0	0	0	0	0	86275	132	1209584	1	100421	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
704737																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	12938	444	0	0	294257	12286	154252	220	461447	0	0	0	0	0	0	0	0	0	0	32745	50	583744	1	38763	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
704755																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	35689	1579	759	3	401790	20077	114781	175	553019	0	0	0	0	0	0	0	0	0	3909	58866	44	664249	1	79018	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
705378																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2706	174	0	0	31305	1724	8623	18	42635	0	0	0	0	0	0	0	0	0	0	1551	3	49110	1	4387	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
705444																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5890	255	1286	4	92927	7932	37385	70	137488	0	0	0	0	0	0	0	0	0	0	7349	17	171840	1	14964	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
705556																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	14349	880	1508	5	105503	10437	14478	33	135837	0	0	0	0	0	0	0	0	0	0	2813	4	158239	1	17708	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
705565																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1805	109	0	0	61376	5550	20076	49	83257	0	0	0	0	0	0	0	0	0	0	9235	22	88385	1	5403	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
