"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	TEXTA545	
350750																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5935	271	0	0	84905	8319	28090	39	118930	0	0	0	0	0	0	0	0	0	0	7110	11	131037	2	12356	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
351131																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	701	28	0	0	26788	2644	17820	13	45309	0	0	0	0	0	0	0	0	0	0	1807	5	56777	2	11210	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
351560																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1224	33	0	0	89704	2702	76549	126	167477	0	0	0	0	0	0	0	0	0	0	22518	46	186820	1	19168	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
351850																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9067	369	380	1	143247	10211	86178	76	238872	0	0	0	0	0	0	0	0	0	11374	5059	13	265226	1	24877	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
351878																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	19015	721	675	2	59971	7302	7668	15	87329	0	0	0	0	0	0	0	0	0	626	0	0	97379	1	10101	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
352035																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8052	309	366	1	145744	3554	54838	108	209095	96	0	0	0	0	0	0	0	0	0	18439	26	248483	1	26808	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
352370																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6427	417	348	1	51716	4854	10883	22	69374	0	0	0	0	0	0	0	0	0	0	0	0	86661	1	12184	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
352651																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	26	3	0	0	13909	1169	10431	20	24366	0	0	0	0	0	0	0	0	0	0	3378	7	27128	1	3201	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
352745																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3290	223	0	0	123214	11823	24525	44	151029	0	0	0	0	0	0	0	0	0	0	4314	11	164747	1	16612	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
352772																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		486571	0	143960	5873	10094	33	2236886	177898	924760	1573	3315700	0	0	0	0	0	0	0	0	0	7620	249392	393	3996684	1	477241	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
352820																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4686	174	614	2	72573	8346	21819	41	99692	0	0	0	0	0	0	0	0	0	0	5211	11	128663	2	13492	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
353238																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8952	392	1499	5	84672	8407	40617	86	135740	0	0	0	0	0	0	0	0	0	0	3093	10	158396	1	20799	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
353470																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17317	1522	929	1	194584	8319	44751	108	257581	0	0	0	0	0	0	0	0	0	0	5193	5	375057	2	43845	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
353546																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4182	244	0	0	85414	6819	25123	40	114719	0	0	0	0	0	0	0	0	0	0	2743	6	125018	2	10617	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
353555																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		479724	0	71873	2750	10069	23	1223278	123552	1258171	1095	2563415	25	0	0	0	0	0	0	0	0	141370	480888	319	3138909	1	331305	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
353724																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9762	411	268	1	126755	15781	24752	45	161537	0	0	0	0	0	0	0	0	0	0	3159	7	182409	1	25538	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
353957																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1195	164	0	0	23190	1974	10385	15	34770	0	0	0	0	0	0	0	0	0	0	1109	4	45165	2	8506	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
354057																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2229	152	337	1	68375	6491	26532	35	97473	0	0	0	0	0	0	0	0	0	0	8741	12	116202	1	16165	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
354253																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2501	70	0	0	28715	1835	12341	28	43557	0	0	0	0	0	0	0	0	0	0	2136	7	48673	2	4870	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
354310																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		503210	0	106035	8366	3744	11	1074941	111581	564382	552	1749102	0	0	0	0	0	0	0	0	0	21202	126040	188	2155172	1	230384	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
354552																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	89679	46937	4968	12	97217	8909	26379	32	218243	0	0	0	0	0	0	0	0	0	0	8163	8	238903	1	23376	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
354851																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		0	0	967	51	0	0	26231	1416	13381	13	40579	0	0	0	0	0	0	0	0	0	0	10836	7	55384	1	5882	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
354954																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2929	81	0	0	25494	1465	9550	21	37973	0	0	0	0	0	0	0	0	0	0	1609	4	43640	2	5809	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
355120																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	15883	663	924	3	226636	21111	84618	145	328061	0	0	0	0	0	0	0	0	0	0	11486	23	363052	1	40954	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
355559																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7354	550	255	1	158695	13832	69418	94	235722	0	0	0	0	0	0	0	0	0	0	14400	22	270805	1	24496	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
355737																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	11824	1438	2061	6	13885	0	0	0	0	0	0	0	0	0	0	553	2	15532	2	1820	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
355746																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5589	265	790	2	111303	13838	36553	66	154234	0	0	0	0	0	0	0	0	0	0	9335	14	184603	1	16419	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
355821																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	18886	710	1699	6	115482	11014	104231	374	240298	0	0	0	0	0	0	0	0	0	0	4746	6	260414	1	23593	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
355858																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	22554	1614	1712	4	290947	23197	205333	216	520546	0	0	0	0	0	0	0	0	0	0	24409	41	712036	1	140115	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
356145																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1245	64	0	0	19350	1710	7523	13	28118	0	0	0	0	0	0	0	0	0	0	512	2	33232	1	3004	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
356239																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12214	696	548	2	142974	11059	28753	52	184489	0	0	0	0	0	0	0	0	0	2243	7862	10	215755	1	19721	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
356659																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11796	631	260	1	109690	5413	28899	49	150645	0	0	0	0	0	0	0	0	0	0	1711	2	184338	1	23149	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
356752																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2989	187	415	1	32359	4774	10982	19	46745	0	0	0	0	0	0	0	0	0	0	5144	6	53191	2	8065	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
357049																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17594	675	994	3	172566	16200	30405	60	221560	0	0	0	0	0	0	0	0	0	0	2175	6	273829	1	46167	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
357151																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2427	124	0	0	48042	4611	27707	36	78176	0	0	0	0	0	0	0	0	0	0	3512	7	95120	1	16790	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
357526																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7484	388	0	0	99117	12474	19211	40	125812	0	0	0	0	0	0	0	0	0	0	9752	18	130575	1	19100	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
357553																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8396	682	282	1	90204	5414	40690	79	139572	0	0	0	0	0	0	0	0	0	0	9928	21	165677	1	18653	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
357777																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	21804	727	1124	4	148375	10759	19745	55	191048	0	0	0	0	0	0	0	0	0	0	285	1	227096	1	22208	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
357937																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5967	303	0	0	125952	8889	59475	65	191394	0	0	0	0	0	0	0	0	0	0	16344	22	220989	1	23453	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
358112																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7885	321	0	0	91668	7655	11030	23	110583	0	0	0	0	0	0	0	0	0	0	4634	10	129109	2	11373	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
358149																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2062	355	626	2	21457	1841	1709	4	25854	0	0	0	0	0	0	0	0	0	0	0	0	31745	1	4869	200	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
358233																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13389	1023	586	2	76473	6689	13641	25	104090	0	0	0	0	0	0	0	0	0	0	1689	5	121855	1	11384	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
358448																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11936	440	265	1	63497	8258	4598	11	80296	0	0	0	0	0	0	0	0	0	0	552	2	88997	2	8786	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
358756																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4327	141	286	1	24632	2846	9671	21	38916	0	0	0	0	0	0	0	0	0	0	2771	7	45398	1	5390	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
359324																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3084	131	268	1	59925	3525	19626	49	82903	0	0	0	0	0	0	0	0	0	498	2260	6	89964	1	7429	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
359360																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	22763	750	1160	4	425228	24105	92240	205	541391	0	0	0	0	0	0	0	0	0	0	31639	53	626551	1	66457	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
359472																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9362	205	1941	2	45471	1665	3421	10	60196	0	0	0	0	0	0	0	0	0	0	0	0	74001	2	13562	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
359650																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1254	134	0	0	12399	1152	3571	8	17224	0	0	0	0	0	0	0	0	0	0	0	0	19610	1	2073	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
359744																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	649	41	0	0	24824	2592	1770	5	27243	0	0	0	0	0	0	0	0	0	0	0	0	32148	1	3621	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
359838																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4181	149	328	1	52333	4338	12720	25	69562	0	0	0	0	0	0	0	0	0	361	4139	6	85177	1	9245	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
359856																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	864	34	0	0	11498	616	3801	11	16163	0	0	0	0	0	0	0	0	0	0	1056	3	19918	2	3170	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
360777																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1630	81	0	0	27930	1903	292	1	29852	0	0	0	0	0	0	0	0	0	0	0	0	35702	2	6034	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
360843																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4526	158	0	0	44082	4129	10829	22	59437	0	0	0	0	0	0	0	0	0	0	4657	5	63916	1	5044	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
360955																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1293	76	0	0	12169	1128	2237	3	15699	0	0	0	0	0	0	0	0	0	0	0	0	18387	1	2200	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
361055																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		76401	0	34080	2416	1746	6	569396	62771	228351	247	833573	0	0	0	0	0	0	0	0	0	0	76134	123	1153176	1	108405	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
361167																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		728915	0	54222	1680	4452	14	1106008	85687	1153814	901	2318496	0	0	0	0	0	0	0	0	0	0	281649	270	3197337	1	276414	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
361279																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2209	110	0	0	72230	4082	17409	44	91848	0	0	0	0	0	0	0	0	0	0	1428	4	109105	1	9587	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
361354																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3446	101	261	1	36563	1805	28678	29	68948	0	0	0	0	0	0	0	0	0	0	3718	7	77934	1	9576	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
361439																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11512	455	821	3	193900	15236	47214	98	253447	0	0	0	0	0	0	0	0	0	0	2827	7	273351	1	23679	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
361653																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7900	219	1347	4	246551	10937	154174	208	409972	0	0	0	0	0	0	0	0	0	0	55767	93	430678	1	36890	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
362043																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1399	61	0	0	31983	5864	4213	11	37595	0	0	0	0	0	0	0	0	0	0	0	0	40495	1	3514	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
362155																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1631	79	881	2	90630	6912	36692	48	129834	0	0	0	0	0	0	0	0	0	0	5961	11	141824	1	13527	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
362717																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	39207	2585	276	1	364772	43604	114031	157	518286	0	0	0	0	0	0	0	0	0	0	14345	26	625848	1	48562	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
362753																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13710	484	543	2	75536	10080	2899	8	92688	0	0	0	0	0	0	0	0	0	0	1297	4	104939	1	12591	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
362856																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1507	72	0	0	54768	6931	24522	46	80797	0	0	0	0	0	0	0	0	0	0	9197	16	92800	1	12476	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
362940																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3053	205	301	1	35431	3979	5750	10	44535	0	0	0	0	0	0	0	0	0	0	882	2	50173	1	7262	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
363264																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	496	32	0	0	21183	1482	3904	11	25583	0	0	0	0	0	0	0	0	0	0	2529	7	29600	1	3629	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
363442																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	426	20	0	0	14100	788	676	2	15202	0	0	0	0	0	0	0	0	0	0	404	1	19455	2	4425	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
363648																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14458	502	1825	4	76327	6396	52927	73	145538	0	0	0	0	0	0	0	0	0	0	270	1	161405	1	16792	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
363657																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	64892	3300	9327	23	287426	36069	80599	123	479175	36931	0	0	0	0	0	0	0	0	0	15249	29	554415	2	70479	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
363778																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3719	184	277	1	30396	1865	4915	10	39308	0	0	0	0	0	0	0	0	0	0	0	0	51350	2	5891	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
364131																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10531	738	0	0	103388	15896	16114	30	130033	0	0	0	0	0	0	0	0	0	0	10074	14	146854	1	8417	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
364270	96317	16786	0	0	0	0	0	0	0	0	109448	1	13879	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	13663		0	0	0	0	0	48768	9505	30763	40											0	596	2											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
364337																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2407	213	383	1	64801	4970	19114	32	86705	0	0	0	0	0	0	0	0	0	0	2659	6	96817	1	8716	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
364430																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1765	77	1357	4	59910	5390	23615	53	86647	0	0	0	0	0	0	0	0	0	0	5496	12	100381	1	9578	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
364449																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		209406	0	44906	2435	938	3	729481	69292	260560	276	1035885	0	0	0	0	0	0	0	0	0	0	40729	67	1240179	1	74843	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
364850																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6857	289	253	1	38909	5105	7322	19	53342	0	0	0	0	0	0	0	0	0	0	2045	4	63362	1	6526	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
365325																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		904457	0	127320	7484	9344	24	1548354	104945	1054053	1201	2739071	0	0	0	0	0	0	0	0	0	143428	471787	478	3654053	1	362131	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
365455																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6213	242	856	3	288952	8332	184362	244	480383	0	0	0	0	0	0	0	0	0	3547	99983	106	541780	1	46880	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
365576																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	30811	1138	4419	12	225525	9810	21257	56	282012	0	0	0	0	0	0	0	0	0	250	4110	9	319331	1	32300	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
365745																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3626	289	0	0	40544	4910	67616	23	111786	0	0	0	0	0	0	0	0	0	0	32610	14	102610	2	9672	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
365848																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5147	370	268	1	81121	6709	15473	35	102009	0	0	0	0	0	0	0	0	0	0	5371	12	114116	1	13046	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
365875																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	6184	643	0	0	6184	0	0	0	0	0	0	0	0	0	0	0	0	6916	1	808	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
365950																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3524	153	0	0	37703	3886	8996	17	50223	0	0	0	0	0	0	0	0	0	0	697	2	64903	1	9951	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
366078																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9535	696	256	1	182896	23009	54774	79	247461	0	0	0	0	0	0	0	0	0	0	7950	13	322385	1	26002	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
366238																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	37099	3044	544	2	367575	47371	111050	154	516268	0	0	0	0	0	0	0	0	0	7964	21369	39	576835	1	48936	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
366247																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3592	563	0	0	68691	6027	14745	34	87028	0	0	0	0	0	0	0	0	0	0	1693	4	102484	1	10130	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
366359																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1987	155	0	0	34343	289	16370	25	52700	0	0	0	0	0	0	0	0	0	0	5123	10	58327	1	5263	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
366658																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9574	318	1492	5	51943	6885	15366	36	78376	0	0	0	0	0	0	0	0	0	0	460	1	86835	1	8941	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
366854																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2565	96	0	0	21501	2034	7298	7	31364	0	0	0	0	0	0	0	0	0	0	2321	2	33219	1	1973	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
367150																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1339	90	0	0	30576	3797	11536	15	43451	0	0	0	0	0	0	0	0	0	0	1190	3	54922	1	4594	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
367178																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9951	335	581	2	74245	5359	14153	32	98930	0	0	0	0	0	0	0	0	0	0	0	0	114549	2	13850	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
