"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
598646																																																															11719	452	452	13.8922%	32.5185%	31.2642%	11267	36038	81103	439	0	24.5185%			1950	31.2642%	1	0	11706	0	0	0	439	0	0	0	0		0	0	11267	0	0	0	0	0	0	11267	0	0	0	0	0	0	0	0	0	452	0	0	0	0	81103	9317										
598954																																																															69624	5460	5460	11.3468%	13.3333%	12.2877%	64164	522181	565481	494	0	5.3333%			14191	12.2877%	1	0	66732	0	0	1244	494	0	0	0	0		0	0	64994	0	0	0	0	830	830	64164	0	0	0	0	830	0	0	0	0	5460	0	2074	0	0	567555	52047										
599643																																																															10587	598	598	13.0270%	22.3571%	21.0943%	9989	47354	76679	503	0	14.3571%	0	0	6100	21.0943%	1	0	11146	0	0	327	503	0	0	0	0		0	0	10316	0	0	0	0	327	327	9989	0	0	0	0	327	0	0	0	0	598	0	327	0	0	77006	4543										
599764																																																															241474	24403	24403	8.2762%	12.3809%	11.1297%	217071	1950376	2622841	5492	0	4.3809%			81688	11.1297%	1	0	251745	27875	1307	0	5492	0	0	0	0		0	0	217071	0	0	0	0	0	0	217071	0	0	0	0	0	0	0	0	0	24403	0	29182	0	0	2652023	164565										
600129																																																															34182	1777	1777	9.6316%	24.1238%	22.8697%	32405	141694	336445	1548	0	16.1238%			8093	22.8697%	1	0	36784	1644	0	712	1548	0	0	0	0		0	0	32880	0	0	0	0	475	475	32405	0	0	0	0	475	0	0	0	0	1777	0	2831	0	0	339276	27143										
600419																																																															69374	6074	6086	9.0043%	12.1821%	11.1134%	63288	569473	702866	2087	0	4.1821%	0	0	6040	11.1134%	1	0	67258	1069	0	488	2087	0	0	0	0		0	0	63614	0	0	0	0	326	326	63288	0	0	0	0	326	0	0	0	0	6086	0	1557	12	0	704423	59131										
601032																																																															3395	155	155	12.6479%	19.2471%	18.3684%	3240	17639	25617	19	0	11.2471%	0	0	500	18.3684%	1	0	3259	0	0	0	19	0	0	0	0		0	0	3240	0	0	0	0	0	0	3240	0	0	0	0	0	0	0	0	0	155	0	0	0	0	25617	2740										
601041																																																															11511	701	701	15.5238%	20.6209%	19.3651%	10810	55822	69635	55	0	12.6209%			1600	19.3651%	1	0	10865	0	0	0	55	0	0	0	0		0	0	10810	0	0	0	0	0	0	10810	0	0	0	0	0	0	0	0	0	701	0	0	0	0	69635	9210										
601050																																																															2166206	153207	153227	8.3370%	12.1804%	11.3188%	2012979	17784386	24145229	99548	0	4.1804%			1094913	11.3188%	1	0	2246100	131789	1784	0	99548	0	0	0	0		0	0	2012979	0	0	0	0	0	0	2012979	0	0	0	0	0	0	0	0	0	153227	0	133573	20	0	24278802	1051639										
601153																																																															10951	1191	1191	9.3732%	11.5293%	10.2754%	9760	94984	104127	33	0	3.5293%			4500	10.2754%	1	0	9793	0	0	0	33	0	0	0	0		0	0	9760	0	0	0	0	0	0	9760	0	0	0	0	0	0	0	0	0	1191	0	0	0	0	104127	5260										
601416																																																															297477	27568	27568	8.1274%	12.7057%	11.5282%	269909	2341286	3320991	-4105	0	4.7057%			163674	11.5282%	1	0	314200	47529	457	247	7555	0	0	-10492	-1169		0	0	270073	0	0	0	0	164	164	269909	0	0	0	0	164	0	0	0	0	27568	0	48397	0	0	3369388	154631										
601443																																																															34529	2553	2553	11.1033%	17.0048%	15.7475%	31976	203055	287987	187	0	9.0048%			6000	15.7475%	1	0	32163	0	0	0	187	0	0	0	0		0	0	31976	0	0	0	0	0	0	31976	0	0	0	0	0	0	0	0	0	2553	0	0	0	0	287987	25976										
601658																																																															20310	1554	1554	9.3720%	16.3937%	15.1394%	18756	123889	200129	-104	0	8.3937%	0	0	19054	15.1394%	1	0	20728	2076	0	0	-104	0	0	0	0		0	0	18756	0	0	0	0	0	0	18756	0	0	0	0	0	0	0	0	0	1554	0	2076	0	0	202205	1778										
601733																																																															23322	1005	1005	13.2907%	29.0910%	27.8374%	22317	80169	167914	887	0	21.0910%	0	0	1513	27.8374%	1	0	23204	0	0	0	887	0	0	0	0		0	0	22317	0	0	0	0	0	0	22317	0	0	0	0	0	0	0	0	0	1005	0	0	0	0	167914	20804										
602048																																																															47330	3562	3574	9.7550%	12.4703%	11.5286%	43756	379542	448550	145	0	4.4703%			34770	11.5286%	1	0	43898	0	0	0	142	0	0	0	0		0	0	43756	0	0	0	0	0	0	43756	0	0	0	0	0	0	0	0	0	3574	0	0	12	0	448550	8983										
602150																																																															18779	282	282	10.9018%	28.1232%	27.7009%	18497	66774	169670	136	0	20.1232%			5500	27.7009%	1	0	19189	494	62	0	136	0	0	0	0		0	0	18497	0	0	0	0	0	0	18497	0	0	0	0	0	0	0	0	0	282	0	556	0	0	170226	13553										
602356																																																															35802	2000	2000	9.8443%	16.2097%	15.3042%	33802	220868	343367	245	0	8.2097%	0	0	22976	15.3042%	1	0	34191	0	0	0	389	0	0	0	0		0	0	33802	0	0	0	0	0	0	33802	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	343367	10970										
602543																																																															20547	860	860	11.7927%	17.2137%	16.4932%	19687	119364	166942	1367	0	9.2137%	0	0	8899	16.4932%	1	0	24192	3185	0	0	1320	0	0	0	0		0	0	19687	0	0	0	0	0	0	19687	0	0	0	0	0	0	0	0	0	860	0	3185	0	0	170127	13926										
602842																																																															1152	28	28	6.9783%	12.6330%	12.3259%	1124	9119	16107	0	0	4.6330%	0	0	1000	12.3259%	1	0	1124	0	0	0	0	0	0	0	0		0	0	1124	0	0	0	0	0	0	1124	0	0	0	0	0	0	0	0	0	28	0	0	0	0	16107	124										
603232																																																															15791	402	402	18.8054%	49.2976%	48.0426%	15389	32032	81833	0	0	41.2976%			5800	48.0426%	1	0	15389	0	0	0	0	0	0	0	0		0	0	15389	0	0	0	0	0	0	15389	0	0	0	0	0	0	0	0	0	402	0	0	0	0	81833	9589										
603540																																																															10336	615	615	13.1628%	21.0239%	19.7730%	9721	49163	73852	-26	0	13.0239%	0	0	3200	19.7730%	1	0	9695	0	0	0	-26	0	0	0	0		0	0	9721	0	0	0	0	0	0	9721	0	0	0	0	0	0	0	0	0	615	0	0	0	0	73852	6521										
603559																																																															3764	315	315	9.4460%	14.9270%	13.6778%	3449	25216	36513	148	0	6.9270%	0	0	767	13.6778%	1	0	3597	0	0	0	148	0	0	0	0		0	0	3449	0	0	0	0	0	0	3449	0	0	0	0	0	0	0	0	0	315	0	0	0	0	36513	2682										
603755																																																															4426	275	275	8.3032%	15.5026%	14.5394%	4151	28550	49993	248	0	7.5026%	0	0	1798	14.5394%	1	0	4398	0	0	0	247	0	0	0	0		0	0	4151	0	0	0	0	0	0	4151	0	0	0	0	0	0	0	0	0	275	0	0	0	0	49993	2352										
604024																																																															38507	2744	2744	8.2414%	15.2724%	14.1841%	35763	252135	433945	745	0	7.2724%	0	0	10031	14.1841%	1	0	36508	0	0	0	745	0	0	0	0		0	0	35763	0	0	0	0	0	0	35763	0	0	0	0	0	0	0	0	0	2744	0	0	0	0	433945	25732										
604033																																																															1976	70	70	8.2479%	23.9428%	23.0946%	1906	8253	23109	-96	0	15.9428%			300	23.0946%	1	0	2147	0	0	0	84	157	0	0	0		0	0	1906	0	0	0	0	0	0	1906	0	0	0	0	0	0	0	0	0	70	0	0	0	0	23109	1943										
604547																																																															18805	1244	1244	13.9745%	17.3249%	16.1788%	17561	108543	125665	854	0	9.3249%			2750	16.1788%	1	0	19076	661	0	0	854	0	0	0	0		0	0	17561	0	0	0	0	0	0	17561	0	0	0	0	0	0	0	0	0	1244	0	661	0	0	126326	15472										
604640																																																															4025	288	288	9.0664%	15.8371%	14.7039%	3737	25415	41218	91	0	7.8371%	0	0	4127	14.7039%	1	0	3828	0	0	0	91	0	0	0	0		0	0	3737	0	0	0	0	0	0	3737	0	0	0	0	0	0	0	0	0	288	0	0	0	0	41218	-390										
605571																																																															27084	215	215	18.7962%	56.0908%	55.6455%	26869	48286	142949	12	0	48.0908%			0	55.6455%	1	0	26881	0	0	0	12	0	0	0	0		0	0	26869	0	0	0	0	0	0	26869	0	0	0	0	0	0	0	0	0	215	0	0	0	0	142949	26869										
605610																																																															25337	1322	1322	11.0726%	23.9802%	22.7290%	24015	105658	216886	873	0	15.9802%			4470	22.7290%	1	0	24888	0	0	0	873	0	0	0	0		0	0	24015	0	0	0	0	0	0	24015	0	0	0	0	0	0	0	0	0	1322	0	0	0	0	216886	19545										
605656																																																															22580	2301	2301	8.2161%	12.3875%	11.1252%	20279	182280	246821	433	0	4.3875%			10929	11.1252%	1	0	23839	0	0	1876	433	0	0	0	0		0	0	21530	0	0	0	0	1251	1251	20279	0	0	0	0	1251	0	0	0	0	2301	0	3127	0	0	249948	12477										
605973																																																															17646	1286	1286	10.6785%	17.3678%	16.1020%	16360	101602	153205	33	0	9.3678%			4555	16.1020%	1	0	16393	0	0	0	33	0	0	0	0		0	0	16360	0	0	0	0	0	0	16360	0	0	0	0	0	0	0	0	0	1286	0	0	0	0	153205	11805										
606046																																																															1439917	126748	127104	9.7107%	12.3652%	11.2737%	1312813	11644941	13519284	-32144	0	4.3652%			705757	11.2737%	1	0	1577233	291498	5067	0	22867	0	0	-55012	0		0	0	1312813	0	0	0	0	0	0	1312813	0	0	0	0	0	0	0	0	0	127104	0	296565	356	0	13815849	903620										
606176																																																															75698	3653	3654	9.5037%	22.9273%	21.8205%	72044	330166	758064	-3622	0	14.9273%			1726	21.8205%	1	0	68422	0	0	0	-2658	0	0	-964	0		0	0	72044	0	0	0	0	0	0	72044	0	0	0	0	0	0	0	0	0	3654	0	0	1	0	758064	70318										
606653																																																															82847	6277	6277	12.7089%	16.2827%	15.0490%	76570	508804	602491	415	0	8.2827%			39000	15.0490%	1	0	78809	1824	0	0	415	0	0	0	0		0	0	76570	0	0	0	0	0	0	76570	0	0	0	0	0	0	0	0	0	6277	0	1824	0	0	604315	39394										
607146																																																															31030	1580	1580	13.0100%	16.0219%	15.2061%	29450	193672	226364	472	0	8.0219%			7050	15.2061%	1	0	29922	0	0	0	472	0	0	0	0		0	0	29450	0	0	0	0	0	0	29450	0	0	0	0	0	0	0	0	0	1580	0	0	0	0	226364	22400										
607333																																																															23511	2239	2239	9.6468%	13.3254%	12.0564%	21272	176437	220509	0	0	5.3254%			7350	12.0564%	1	0	23430	0	0	0	0	0	0	0	0		0	0	23430	0	2158	0	0	0	2158	21272	0	0	0	0	0	0	0	0	0	2239	0	2158	0	0	222667	16080										
608358																																																															9277	813	813	11.7313%	14.3186%	13.0637%	8464	64790	72149	0	0	6.3186%			4500	13.0637%	1	0	8464	0	0	0	0	0	0	0	0		0	0	8464	0	0	0	0	0	0	8464	0	0	0	0	0	0	0	0	0	813	0	0	0	0	72149	3964										
608451																																																															6768	106	106	10.4841%	23.8890%	23.5149%	6662	28331	63544	185	0	15.8890%	0	0	8591	23.5149%	1	0	8894	1572	475	0	185	0	0	0	0		0	0	6662	0	0	0	0	0	0	6662	0	0	0	0	0	0	0	0	0	106	0	2047	0	0	65591	118										
608844																																																															51216	3183	3183	8.8064%	16.7554%	15.7141%	48033	305668	545430	2133	0	8.7554%			22786	15.7141%	1	0	51514	1348	0	0	2133	0	0	0	0		0	0	48033	0	0	0	0	0	0	48033	0	0	0	0	0	0	0	0	0	3183	0	1348	0	0	546778	26595										
609010																																																															25344	2191	2191	9.8903%	13.2407%	12.0960%	23153	191410	234097	-155	0	5.2407%	0	0	780	12.0960%	1	0	22998	0	0	0	5	0	0	-160	0		0	0	23153	0	0	0	0	0	0	23153	0	0	0	0	0	0	0	0	0	2191	0	0	0	0	234097	22373										
609467																																																															21901	1082	1082	18.4223%	25.7905%	24.5163%	20819	84919	113010	-103	0	17.6611%			27197	22.1611%	1	0	18716	0	0	0	-103	0	0	0	0		0	0	18819	0	0	0	0	0	0	18819	2000	0	0	2000	0	2000	0	0	0	1082	0	0	0	0	113010	-8378										
609476																																																															84113	1685	1810	15.0727%	45.8719%	44.8848%	82303	183365	546040	-1712	278	37.8718%			0	44.8848%	1	0	80591	0	0	0	179	0	0	-1891	0		0	0	82303	0	0	0	0	0	0	82303	0	0	0	0	0	0	0	0	0	1810	0	0	125	0	546318	82303										
609609																																																															56576	2110	2110	23.3450%	33.8699%	32.6068%	54466	167039	233309	33	0	25.8699%	0	0	73396	32.5535%	1	0	54410	0	0	0	33	0	0	0	0		0	0	54377	0	0	0	0	0	0	54377	0	0	89	89	0	89	0	0	0	2110	0	0	0	0	233309	-19019										
609645																																																															1895	112	112	7.7505%	20.9601%	19.7213%	1783	9041	23005	17	0	12.9601%			775	19.7213%	1	0	1800	0	0	0	17	0	0	0	0		0	0	1783	0	0	0	0	0	0	1783	0	0	0	0	0	0	0	0	0	112	0	0	0	0	23005	1008										
609832																																																															18379	1217	1217	9.0180%	13.3175%	12.4357%	17162	138006	190309	82	0	5.3175%			9229	12.4357%	1	0	20958	3606	108	0	82	0	0	0	0		0	0	17162	0	0	0	0	0	0	17162	0	0	0	0	0	0	0	0	0	1217	0	3714	0	0	194023	11647										
610128																																																															92304	3900	4328	16.1549%	29.7537%	28.3586%	87976	310227	544578	1692	-2667	21.7537%			2291	28.3586%	1	0	90573	0	4	540	4360	0	0	-2667	0		0	0	88336	0	0	0	0	360	360	87976	0	0	0	0	360	0	0	0	0	4328	0	544	428	0	542455	86590										
610164																																																															51993	4066	4066	11.5838%	16.0197%	14.7669%	47927	324556	413741	3746	3163	8.0197%			41000	14.7669%	1	0	51786	113	0	0	6909	0	0	-3163	0		0	0	47927	0	0	0	0	0	0	47927	0	0	0	0	0	0	0	0	0	4066	0	113	0	0	417017	7040										
610539																																																															4346	249	249	9.4063%	21.8667%	20.6138%	4097	19875	43556	92	0	13.8667%	0	0	3200	20.6138%	1	0	4189	0	0	0	92	0	0	0	0		0	0	4097	0	0	0	0	0	0	4097	0	0	0	0	0	0	0	0	0	249	0	0	0	0	43556	897										
610557																																																															17650	815	815	13.7967%	19.7443%	18.8326%	16835	89393	122022	364	0	11.7443%	0	0	12000	18.8326%	1	0	17199	0	0	0	364	0	0	0	0		0	0	16835	0	0	0	0	0	0	16835	0	0	0	0	0	0	0	0	0	815	0	0	0	0	122022	4835										
610913																																																															25798	1655	1655	10.1375%	19.4401%	18.1930%	24143	132705	238156	-56	0	11.4401%			5508	18.1930%	1	0	24253	166	0	0	-56	0	0	0	0		0	0	24143	0	0	0	0	0	0	24143	0	0	0	0	0	0	0	0	0	1655	0	166	0	0	238322	18801										
611031																																																															9400	1027	1027	6.4540%	11.4589%	10.2070%	8373	82032	129734	24	0	3.4589%			10897	10.2070%	1	0	8397	0	0	0	24	0	0	0	0		0	0	8373	0	0	0	0	0	0	8373	0	0	0	0	0	0	0	0	0	1027	0	0	0	0	129734	-2524										
611246																																																															5254	162	162	11.1189%	22.4242%	21.7328%	5092	23430	45796	205	0	14.4242%			3963	21.7328%	1	0	6899	1600	0	0	205	2	0	0	0		0	0	5092	0	0	0	0	0	0	5092	0	0	0	0	0	0	0	0	0	162	0	1600	0	0	47396	2731										
611451																																																															37635	3928	3928	8.3183%	12.0159%	10.7618%	33707	313211	405216	638	0	4.0159%			30387	10.7618%	1	0	37318	2833	140	0	638	0	0	0	0		0	0	33707	0	0	0	0	0	0	33707	0	0	0	0	0	0	0	0	0	3928	0	2973	0	0	408189	6293										
612159																																																															6691	433	433	9.6500%	19.3796%	18.1255%	6258	34526	64850	229	0	11.3796%			1150	18.1255%	1	0	6487	0	0	0	229	0	0	0	0		0	0	6258	0	0	0	0	0	0	6258	0	0	0	0	0	0	0	0	0	433	0	0	0	0	64850	5108										
612878																																																															14123	481	481	17.8048%	37.0119%	35.7513%	13642	38158	76620	1	0	29.0119%			0	35.7513%	1	0	13643	0	0	0	1	0	0	0	0		0	0	13642	0	0	0	0	0	0	13642	0	0	0	0	0	0	0	0	0	481	0	0	0	0	76620	13642										
613008																																																															725728	57636	57719	9.5563%	12.9704%	11.9389%	668009	5595249	6990248	2788	-2171	4.9704%	0	0	583454	11.9389%	1	0	861640	185992	4512	161	5385	0	-426	-2171	0		0	0	668144	0	0	0	0	135	135	668009	0	0	0	0	135	0	0	0	0	57719	0	190758	83	43	7178835	275398										
613156																																																															33166	2548	2548	10.6326%	13.9917%	12.9168%	30618	237041	287964	34	0	5.9917%	0	0	15375	12.9168%	1	0	31721	1069	0	0	82	0	0	0	-48		0	0	30618	0	0	0	0	0	0	30618	0	0	0	0	0	0	0	0	0	2548	0	1069	0	0	289033	16312										
613307																																																															3862093	217464	617464	8.8412%	12.9488%	10.8785%	3244629	29825951	36698943	-134829	-139016	4.8785%			5503572	10.8785%	1	0	4942288	1758482	74013	0	23242	0	0	-139016	-19062		0	0	3244629	0	0	0	0	0	0	3244629	0	0	0	0	0	0	400000	0	0	617464	0	1832495	0	0	38392422	-426455										
613334																																																															4919	416	416	8.9026%	12.5248%	11.4656%	4503	39274	50581	-2	0	4.5248%			3188	11.4656%	1	0	5962	1287	0	0	-2	0	0	0	0		0	0	4677	174	0	0	0	0	174	4503	0	0	0	0	0	0	0	0	0	416	0	1461	0	0	52042	2776										
613343																																																															78335	7963	7963	7.9667%	11.9720%	10.7550%	70372	654317	883323	1712	0	3.9720%	0	0	30468	10.7550%	1	0	76156	3754	318	0	1712	0	0	0	0		0	0	70372	0	0	0	0	0	0	70372	0	0	0	0	0	0	0	0	0	7963	0	4072	0	0	887395	43976										
613400																																																															211751	13013	13013	9.8578%	14.4200%	13.5339%	198738	1468449	2016053	-6400	0	6.4200%			500	13.5339%	1	0	192338	0	0	0	1611	0	-4905	-3106	0		0	0	198738	0	0	0	0	0	0	198738	0	0	0	0	0	0	0	0	0	13013	0	0	0	0	2016053	198238										
613558																																																															86721	8662	8662	8.9494%	12.1635%	10.9486%	78059	712958	872230	110	0	4.1635%			45573	10.9486%	1	0	78169	0	0	0	110	0	0	0	0		0	0	78059	0	0	0	0	0	0	78059	0	0	0	0	0	0	0	0	0	8662	0	0	0	0	872230	32486										
613679																																																															37128	2384	2384	8.8774%	13.4877%	12.6217%	34744	275273	391374	1369	0	5.4877%			24882	12.6217%	1	0	41688	5570	5	0	1369	0	0	0	0		0	0	34744	0	0	0	0	0	0	34744	0	0	0	0	0	0	0	0	0	2384	0	5575	0	0	396949	15437										
613772																																																															6597	314	314	12.2495%	26.7507%	25.4775%	6283	24661	51292	259	0	18.7507%			0	25.4775%	1	0	7346	0	0	322	259	0	0	0	0		0	0	6765	0	0	0	0	482	482	6283	0	0	0	0	482	0	0	0	0	314	0	804	0	0	52096	7087										
613839																																																															30329	1806	1806	12.5390%	21.1208%	19.8631%	28523	143598	227475	1226	0	13.1208%			16400	19.8631%	1	0	29749	0	0	0	1226	0	0	0	0		0	0	28523	0	0	0	0	0	0	28523	0	0	0	0	0	0	0	0	0	1806	0	0	0	0	227475	12123										
613950																																																															125974	6220	6220	7.9672%	25.7219%	24.4519%	119754	489754	1503097	11695	0	17.7219%			3737	24.4519%	1	0	131449	0	0	0	11695	0	0	0	0		0	0	119754	0	0	0	0	0	0	119754	0	0	0	0	0	0	0	0	0	6220	0	0	0	0	1503097	116017										
613978																																																															16606	751	753	13.7067%	27.7925%	26.5322%	15853	59750	115659	3	0	19.7925%			0	26.5322%	1	0	15856	0	0	0	3	0	0	0	0		0	0	15853	0	0	0	0	0	0	15853	0	0	0	0	0	0	0	0	0	753	0	0	2	0	115659	15853										
614256																																																															7512	302	302	9.7298%	23.9160%	22.9545%	7210	31410	74102	287	0	15.9160%	0	0	1634	22.9545%	1	0	7539	0	42	0	287	0	0	0	0		0	0	7210	0	0	0	0	0	0	7210	0	0	0	0	0	0	0	0	0	302	0	42	0	0	74144	5618										
614313																																																															74177	7205	7205	9.0092%	11.2866%	10.1903%	66972	657214	743372	1296	0	3.2864%			39427	10.1903%	1	0	84735	16353	47	0	1296	0	0	0	0		0	0	67039	0	67	0	0	0	67	66972	0	0	0	0	0	0	0	0	0	7205	0	16468	0	0	759840	44012										
614340																																																															23261	1445	1445	8.8694%	17.5013%	16.4141%	21816	132910	245970	458	0	9.5013%	0	0	12000	16.4141%	1	0	22936	0	0	397	458	0	0	0	0		0	0	22081	0	0	0	0	265	265	21816	0	0	0	0	265	0	0	0	0	1445	0	662	0	0	246632	10478										
614368																																																															22564	1891	1891	9.7154%	11.9586%	10.9564%	20673	188684	212785	-1409	0	3.9586%			2500	10.9564%	1	0	19264	0	0	0	-2	0	0	-1407	0		0	0	20673	0	0	0	0	0	0	20673	0	0	0	0	0	0	0	0	0	1891	0	0	0	0	212785	18173										
614751																																																															15122	1290	1290	9.0800%	14.7014%	13.4473%	13832	102861	152335	461	0	6.7014%			10500	13.4473%	1	0	14293	0	0	0	461	0	0	0	0		0	0	13832	0	0	0	0	0	0	13832	0	0	0	0	0	0	0	0	0	1290	0	0	0	0	152335	3332										
