"IDRSSD"	RCFD0071	RCFD0081	RCFD1754	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1754	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	
190947																																							1973	3115	0	36858	0	0	1651	0	1576	101323	90631	124	90755	0	1030	0	0	10568	249	101323	0	0	8841	0	0	1650	0	26971	63660			0	56778	55748	-172	402	0	0	0	10568		
190956																																							6125	1661	0	25758	0	0	195	0	8573	127396	104286	1384	105670	0	1647	0	0	21726	360	127396	0	0	12058	0	0	10200	0	24785	79501			0	83039	81392	-892	3692	0	0	0	21726		
191355																																							25737	1783	0	118813	0	126	2477	0	4601	307917	277457	321	277778	0	3916	0	0	30139	900	307917	0	0	24069	0	0	7464	0	56377	221080			0	158296	154380	-2294	0	0	0	0	30139		
191449																																							6309	1671	0	28404	0	0	226	0	557	52701	48052	43	48095	0	147	0	0	4606	180	52701	0	0	4478	0	0	820	0	13917	34135			0	14696	14549	-872	985	0	0	0	4606		
191935																																							777	8007	4000	277586	0	0	11562	0	12600	921575	719981	5117	847559	0	7111	85000	0	74016	15	921575	0	0	45903	0	0	37173	908	75865	644116			-687	613246	606135	-8388	0	0	0	37461	74016		
192147																																							8995	5797	43262	87536	0	477	4518	374	10890	394865	340867	1529	344377	0	4261	0	0	50488	400	394865	0	0	49249	651	0	2100	562	72606	268261			0	236064	231803	-1261	0	0	1981	0	50488		
192558																																							14669	6052	0	175503	0	1863	7848	79	3636	430440	388035	4812	395047	0	4369	2200	0	35393	460	430440	0	0	32338	0	0	5540	116	65108	322927			0	225043	220674	-2945	0	0	0	0	35393		
192651																																							297	430	0	3326	0	999	862	13	889	51890	45379	41	45420	0	301	0	0	6470	350	51890	0	0	601	0	0	5600	0	7864	37515			0	45117	44816	-81	258	0	0	0	6470		
192857																																							5725	1773	0	40757	0	0	1229	0	2789	158032	120578	1157	139588	0	1240	1800	0	18444	630	158032	0	0	17665	0	0	900	1050	22798	97780			0	105949	104709	-751	0	0	0	16053	18444		
193162																																							4714	2589	11401	0	0	311	4748	259	2483	128834	119660	499	120159	0	1251	0	0	8675	1500	128834	0	0	6075	0	0	1100	141	19553	100107			0	99006	97755	0	4433	0	0	0	8675		
193247																																							1695	1520	0	3515	0	1690	3128	21	3054	81141	54278	571	71562	0	680	10783	0	9579	100	81141	0	0	1882	0	0	7689	5283	8284	45994			0	61915	61235	-92	0	0	5930	0	9579		
193537																																							1093	3680	0	18934	0	0	488	92	2495	115432	90061	582	93643	0	1175	0	0	21789	480	115432	0	0	12613	0	0	9520	0	16716	73345			0	89725	88550	-824	100	0	3000	0	21789		
193649																																							29653	4647	0	89850	0	0	1422	0	3862	242265	205466	681	206147	0	1697	0	0	36118	500	242265	0	0	32098	0	0	5400	0	19068	186398			0	114528	112831	-1880	0	0	0	0	36118		
193809																																							2628	8151	0	302752	0	1625	5681	0	45328	1514886	1207213	17783	1347474	0	7088	122478	0	167412	0	1514886	0	0	171242	0	0	0	274	109443	1097770			0	1155535	1148447	-3830	0	0	0	0	167412		
194440																																							17289	3822	0	13273	0	0	6045	0	1922	183159	154928	189	168143	0	1599	12420	0	15016	400	183159	0	0	12557	0	0	2287	0	29214	125714			0	141986	140387	-228	421	0	0	606	15016		
194570																																							6804	976	547	4483	0	358	5191	0	3709	115709	83810	1072	97634	0	769	12752	0	18075	8	115709	0	0	10420	0	0	7715	0	11167	72643			0	94410	93641	-68	0	0	0	0	18075		
194936																																							5186	5296	0	22811	0	0	1415	54	798	169908	133404	782	134186	0	2702	0	0	35722	25	169908	0	0	26174	0	0	10000	0	15200	118204			0	137050	134348	-477	0	0	0	0	35722		
195111																																							643	11953	0	102387	0	3982	16520	1739	30202	819552	697948	7810	759379	0	6310	53621	0	60173	0	819552	0	0	54333	73	0	13919	286	187978	509970			0	658077	651767	-8079	0	0	0	0	60173		
195157																																							6250	1302	0	17779	0	0	1272	0	2195	56739	51875	152	52027	0	599	0	0	4712	400	56739	0	0	4730	0	0	400	0	13602	38273			0	27960	27361	-818	580	0	0	0	4712	0	
195456																																							5567	2974	0	8610	0	0	3718	25	1413	81947	66389	456	73845	0	618	7000	0	8103	2300	81948	0	0	3617	0	0	2300	271	20104	46285			0	57303	56685	-114	2684	0	0	0	8103		
196743																																							1245	3298	0	17955	0	0	3734	960	9097	223105	172463	1757	200720	0	2101	26500	0	22385	1500	223105	0	0	-6499	0	0	28016	0	29822	142641			0	188917	186816	-632	0	0	0	0	22385	0	
196752																																							729	370	0	0	0	22	3285	0	2078	105350	60294	222	94516	0	1087	34000	0	10834	50	105350	0	0	2166	0	0	8618	0	9462	50832			0	79760	78673	0	20193	0	0	0	10834		
196800																																							12012	9997	0	60315	0	1975	15022	0	16991	808384	616060	5354	711414	0	5054	90000	0	96970	0	808384	0	0	5700	0	0	93954	16665	141258	474802			0	680461	675407	-2684	0	0	0	0	96970		
197142																																							1024	2499	35248	90321	0	0	1493	0	15016	308155	223308	10543	265291	0	1834	26700	0	42864	300	308155	0	0	32926	0	0	14200	0	43441	179867			0	164388	162554	-4562	0	0	103	4637	42864	0	
197254																																							5295	549	3367	0	0	1051	225	0	661	36058	29010	160	30006	0	488	836	0	6052	60	36058	0	0	1430	0	0	4562	0	6376	22634			0	20998	20510	0	4400	0	0	0	6052		
197302																																							4769	1863	1	95598	0	169	4596	0	26304	449680	394710	4390	399100	0	3918	0	0	50580	0	449680	0	0	53109	0	0	0	0	63212	331498			0	307222	303304	-2529	13076	0	0	0	50580		
197478	2206018	413669	0	2676510	93949	489203	120265	748	860841	39048611	565664	34821065	0	310041	382007	0	4227546	23775	39048611	0	0	2423410	218301	0	1870197	3114		0	31210185	30900144	-89836	1035000	50000	4227546	30849	2190115	655	2189460			0	2457204							31633279					325596					0	0						10987418	20645861							0	1035000	0	50000		30849	
197759																																							4199	2193	0	31164	0	510	3435	0	9468	199834	171657	798	178204	0	2396	5000	0	21630	1512	199834	0	0	11523	0	0	9622	0	33721	137936			0	151261	148865	-1027	0	0	749	0	21630		
198046																																							10278	1946	0	3407	0	163	739	15	2042	78670	69476	1305	70781	0	775	0	0	7889	100	78670	0	0	5202	0	0	2600	0	16640	52836			0	60855	60080	-13	0	0	0	0	7889		
198073																																							3049	639	0	0	0	0	420	0	903	85961	67903	883	76306	0	839	7520	0	9655	1266	85961	0	0	7086	0	0	1303	0	1201	66702			0	78588	77749	0	0	3201	0	0	9655		
198149																																							7827	8249	0	68319	0	2602	13030	178	9321	497737	424113	1369	454727	0	4292	23000	0	43010	3000	497737	0	0	31741	0	0	10027	1027	60394	363719			0	391476	387184	-1758	0	0	745	5500	43010		
198251																																							13530	2190	0	15623	0	0	4355	749	764	118303	109317	356	109673	0	1424	0	0	8630	75	118303	0	0	2386	0	0	6516	0	40106	69211			0	82516	81092	-347	0	0	0	0	8630		
198961																																							19356	4301	20	8367	0	0	847	0	5628	121772	108116	412	108971	0	1205	443	0	12801	200	121772	0	0	12521	0	0	200	0	33856	74260			0	84118	82913	-120	340	0	0	0	12801		
199137																																							4361	3222	19687	29625	0	0	511	0	999	84323	69292	22	69314	0	297	0	0	15009	187	84323	0	0	15224	0	0	225	0	17535	51757			0	26215	25918	-627	0	0	0	0	15009		
199351																																							11375	1464	485	0	0	2620	1199	111	3543	131439	106265	232	117193	0	1367	10600	0	14247	100	131440	0	0	2549	0	0	11598	0	9184	97081			0	112009	110642	0	0	0	0	96	14247		
199436																																							3429	6262	0	35009	0	0	2047	443	5519	158621	140316	672	140988	0	1571	0	0	17633	200	158621	0	0	12378	0	0	6800	0	40179	100137			0	106220	104649	-1745	1263	0	0	0	17633		
199463																																							9865	4253	0	45051	0	484	13806	0	5765	241118	211255	899	220154	0	1575	8000	0	20964	586	241118	0	0	4540	0	0	17739	0	58116	153139			0	163469	161894	-1901	0	0	0	0	20964		
200042																																							10715	3127	0	9440	0	0	171	92	598	37975	32997	36	33033	0	69	0	0	4942	292	37975	0	0	3879	0	0	907	0	6072	26925			0	13383	13314	-136	518	0	0	0	4942		
200378																																							336399	33555	0	2059832	0	47904	127662	434	421561	10252530	7442194	91679	9175039	0	57782	1641166	0	1077491	53	10252530	0	0	199295	0	0	900090	29672	1102009	6340185			0	7253293	7195511	-21947	0	0	0	0	1077491		
200435																																							43452	7018	79668	65122	495	0	6681	1239	5471	654034	568091	2740	573937	0	7836	725	0	80098	1000	654035	0	0	80086	0	0	1500	0	155073	413018			0	452724	444888	-2488	0	0	0	2381	80098		
200640																																							85764	15912	300	174115	0	0	2805	673	3496	944305	825391	4609	844627	0	10123	2302	0	99678	2500	944305	0	0	85594	0	0	20000	0	305854	519537			0	671362	661239	-8416	1	0	0	12325	99678		
201254																																							9329	516	0	13967	0	0	1936	43	2918	118504	103829	517	109346	0	1079	5000	0	9158	50	118504	0	0	-8020	0	0	17460	0	17919	85910			0	90874	89795	-332	0	0	0	0	9158		
201647																																							5730	1641	0	31021	0	0	453	0	3816	157625	119647	574	134688	0	1290	14467	0	22937	100	157625	0	0	20858	0	0	2400	0	19650	99997			0	116048	114758	-421	206	0	0	0	22937		
201834																																							141631	5275	0	58656	0	0	27644	1957	47760	1621730	1339534	9884	1425706	0	24975	72000	0	196023	2230	1621729	0	0	145839	0	0	54890	1476	360907	978628			0	1362306	1337331	-6936	0	0	0	4288	196023		
202514																																							5510	5429	3008	22605	0	210	3028	77	3038	204939	176531	930	177461	0	4679	0	0	27478	400	204939	0	0	18157	0	0	9100	0	60904	115627			0	163415	158736	-179	3298	0	0	0	27478		
202541																																							3096	1290	0	80870	0	0	1403	0	3002	169412	132705	271	153279	0	1351	0	0	16133	600	169412	0	0	16268	0	0	1900	0	20692	112013			0	81102	79751	-2635	0	0	0	20303	16133		
202907																																							55047	184767	0	2904779	0	657341	110946	1142	285970	10450747	8607186	98470	8982215	3180	50566	1999	0	1465352	5407	10450747	0	0	504502	0	0	1017585	0	2484262	6122924			0	6301321	6250755	-62142	0	0	0	274560	1468532	0	
203043																																							16025	3051	0	28058	0	2972	4502	0	8333	265676	210878	2748	233126	0	2228	13000	0	32550	2060	265676	0	0	23831	0	0	7200	1800	87132	123746			0	202661	200433	-541	502	0	6500	0	32550		
203052																																							12993	3533	265	8882	0	0	426	0	675	75759	64116	197	64313	0	784	0	0	11446	100	75759	0	0	11030	0	0	400	0	18063	46053			0	46010	45226	-84	3759	0	0	0	11446		
203070																																							71140	4439	27368	0	0	0	1297	0	6193	270671	227210	1320	228530	0	1790	0	0	42141	1615	270671	0	0	27161	0	0	13365	0	109414	117796			0	162024	160234	0	0	0	0	0	42141		
203418																																							347	4763	0	86719	0	2215	4122	91	3419	324218	281153	1703	291011	0	1215	1320	0	33207	400	324218	48	48	25967	2524	0	9525	82	71388	209765			0	188647	187432	-2685	32456	0	0	6787	33207	0	
203575																																							7031	775	0	18285	0	0	1893	92	2258	75808	60345	409	65282	0	287	4478	0	10526	0	75808	0	0	8057	0	0	3035	0	5453	54892			0	45761	45474	-566	0	0	50	0	10526		
204004																																							12392	91292	474092	1042320	0	418674	59155	5932	367143	9709014	6747043	79822	8414219	147	53910	1431313	0	1294648	500	9709014	18111	16022	207208	0	0	1125930	0	1506587	5240456			-14380	7228373	7174463	-24610	0	45284	0	140019	1294795	156	
204077																																							53780	882	2846	6785	0	0	1917	865	6722	217488	173712	937	178035	0	1191	3386	0	39453	1	217488	0	0	22455	0	0	20500	423	20473	153239			-3371	144459	143268	-132	0	0	0	0	39453	0	
204237																																							29437	1813	0	11951	0	282	705	8333	1522	180533	159216	292	163508	0	1427	4000	0	17025	500	180533	0	0	959	0	0	15932	0	43694	115522			0	127917	126490	-366	0	0	0	0	17025		
204826																																							81017	4162	0	70626	0	0	2139	0	2504	288793	260896	754	261742	0	2173	92	0	27051	788	288793	0	0	27553	0	0	1466	144	58909	201987			-968	128176	126003	-1788	2198	0	0	0	27051		
205243																																							9060	6528	0	104582	0	600	7585	0	17891	334331	266274	5214	288838	0	3136	17000	0	45493	360	334331	0	0	27581	0	0	19235	0	42358	223916			0	191221	188085	-1683	0	0	350	0	45493		
205346																																							6032	4338	1251	88141	0	0	5348	0	1982	284229	258713	1198	261108	0	1658	0	0	23121	562	284229	0	0	17497	0	0	6000	481	64704	194009			0	177229	175571	-938	1085	0	0	1197	23121		
205458																																							2885	199	0	7779	0	0	808	393	870	47142	40557	205	42762	0	509	2000	0	4380	150	47142	0	0	246	0	0	4400	0	5510	35047			0	34717	34208	-416	0	0	0	0	4380		
205542																																							4440	2060	0	66688	0	0	433	283	4308	225969	186952	381	202512	0	2017	0	0	23457	803	225969	0	0	20755	0	0	4007	0	15976	170976			0	149688	147671	-2108	86	0	0	15179	23457		
205654																																							3645	11046	7769	437974	0	0	27045	5982	54695	1250267	1101971	6847	1124218	0	9528	15400	0	126049	800	1250267	0	0	63732	0	0	73767	6815	19718	1082253			0	704824	695296	-12250	0	0	0	0	126049	0	
206156																																							16888	4035	11505	43338	0	0	11320	7660	8436	368892	325011	1462	332839	0	4336	5089	0	36053	6500	368892	0	0	9383	0	0	21500	0	110141	214870			0	268116	263780	-1330	1930	0	0	1277	36053		
206174																																							30051	1407	0	82768	0	523	13156	0	9135	397853	326726	1991	349401	0	2015	20684	0	48452	0	397853	0	0	50030	0	0	0	0	32384	294342			0	262828	260813	-1578	0	0	0	0	48452	0	
206473																																							1800	2561	0	6139	0	312	963	0	1223	161983	123466	259	135786	0	380	12061	0	26196	500	161982	0	0	25869	0	0	0	664	8115	115351			0	148701	148321	-173	0	0	0	0	26196		
206772																																							28199	834	0	5031	0	0	19	0	1120	112233	92552	149	92701	0	1145	0	0	19532	4237	112233	0	0	13177	0	0	2187	0	4862	87689			0	78175	77030	-69	0	0	0	0	19532		
206950																																							1020	2137	0	6462	0	0	262	179	2414	50439	41898	427	46301	0	345	3965	0	4138	150	50439	0	0	3509	0	0	520	0	11576	30322			0	38310	37965	-41	0	0	11	0	4138		
207041																																							1479	1936	0	12258	0	0	291	50	1059	36422	32208	218	32426	0	349	0	0	3996	140	36422	0	0	3851	0	0	224	0	4619	27590			0	19698	19349	-219	0	0	0	0	3996		
207050																																							2027	10823	26801	42688	0	14797	23745	0	7973	588692	494084	4388	527697	0	5542	29225	0	60995	515	588692	0	0	29611	0	0	31485	37028	134517	359568			0	428352	422810	-616	0	0	0	0	60995		
207452																																							424	5361	0	59324	0	0	5249	0	6344	222253	177438	1470	190047	0	3294	8539	0	32205	1000	222252	0	0	30216	0	0	1400	0	23595	153843			0	148845	145551	-411	0	0	2600	0	32205		
207470																																							34422	8062	59227	16628	5	505	2918	685	14182	234352	185674	7475	199149	0	696	6000	0	35203	0	234352	0	0	37077	0	0	0	344	29112	156562			0	98070	97374	-1874	0	0	0	0	35203		
207555																																							7465	3047	0	17628	0	1371	1596	0	1582	131961	112121	639	117060	0	1597	0	0	14901	150	131961	0	0	6367	0	0	8650	0	17921	94200			0	100869	99272	-266	0	0	4300	0	14901		
207845																																							6271	22641	6500	207472	1578	29837	23205	443	20712	1118704	956970	6310	990035	0	9215	23000	0	128669	1200	1118704	0	0	93581	0	0	37596	1117	234799	722171			-825	807552	798337	-2883	591	0	0	3755	128669		
207872																																							32285	4989	16517	11095	0	2457	13434	0	13113	371612	268596	2651	327984	0	3288	30000	0	43628	41064	371612	0	0	-2256	456	0	5182	9571	103719	164877			0	270983	267695	-362	0	0	0	26737	43628	0	
207957																																							8060	1821	0	6934	0	0	269	4	327	21840	19743	31	19774	0	107	0	0	2066	100	21840	0	0	1035	0	0	1000	0	5384	14359			0	4532	4425	-69	0	0	0	0	2066		
208057																																							8663	6766	0	206495	0	1075	2947	608	10022	546291	462716	845	463561	0	4288	0	0	82730	50	546291	0	0	59568	0	0	24950	1336	80959	381757			0	305967	301679	-1838	6700	0	0	0	82730	0	
208244	71737	215024	512207	3238929	0	895274	450017	2244	786439	17469320	130437	15160517	0	52713	1564546	12000	2308803	65070	17469320	4021	6437	501715	0	0	1821205	21384		0	11292777	11240064	-79187	0	319831	2308803	31980	0	0	0			328664	2986694							12677236					1564546					4021	6437						797064	11880172							0	0	450030	319831		31980	
208347																																							2657	1070	105	2325	0	0	1499	163	1146	65230	56084	417	59476	0	834	2975	0	5754	60	65230	0	0	4481	0	0	1320	0	8248	47836			0	56841	56007	-107	258	0	0	0	5754		
208440																																							9018	3579	0	16829	0	0	945	0	3459	108106	95660	717	96377	0	1161	0	0	11729	100	108106	0	0	10369	0	0	1650	0	13098	82562			0	75437	74276	-390	0	0	0	0	11729		
208459																																							9	528	0	2512	0	0	39	0	502	68580	56863	105	56968	0	699	0	0	11612	83	68580	0	0	9910	0	0	1617	0	5032	51831			0	53364	52665	2	12325	0	0	0	11612		
208570																																							56423	1643	636	6230	0	0	4063	0	11771	370949	309927	4183	314110	0	4032	0	0	56839	31235	370949	0	0	26101	0	0	0	0	28189	281738			0	294215	290183	-497	0	0	0	0	56839		
208655																																							3676	10853	0	96810	0	620	3767	0	5542	305693	228775	954	267666	0	2983	22707	0	38027	433	305693	0	0	31006	0	0	6931	0	55588	173187			0	187408	184425	-343	0	0	0	15230	38027		
