"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONJA22	
	US TREAS SECS-HLD-TO-MAT-AMRTZ COST	US TREAS SECS-AVL-FOR-SLE-FAIR VALUE	OTHR PASS-THRU SECS-HLD-AMORTZD COST	OTHR PASS-THRU SECS-AVL-FAIR VALUE	MBS-CMOS&REMICS-ALL OTHER-HLD-AMRTZ	MBS-CMOS&REMICS-ALL OTHER-AVL-FAIR	HISTCL COST OF ALL OTH AVL-FOR-SALE	HELD-TO-MATURITY SECURITIES	AVAILABLE-FOR-SALE SECURITIES	NET DUE FROM FOREIGN OFFICES	TOTAL ASSETS	NET DUE TO FOREIGN OFFICES	TOTAL LIABILITIES, EXCL NET DUE TO	OTHER BORROWED MONEY	US GOVT AGCY&CORP OBLIGS-AMRTZ COST	US GOVT AGCY&CORP OBLIGS-FAIR VALUE	SECS ISSD BY US ST&POL SUBDYS-AMRTZ	SECS ISSD BY US ST&POL SUBDYS-FAIR	FAIR VAL OF AVL-FOR-SL INVES MUTL FD	SECURS PURCHSD UDR AGRMNTS TO RESELL	SECURS SOLD UNDR AGRMNTS TO REPURCH	MBS PT SCTY ISS FFG AMRTZ HTM SCTY	MBS PT SCTY ISS FFGNMA FV AFS SCTY	OTHR MBS ISS FFG AMRTZ HTM SCTY	OTHR MBS ISS FFG FV AFS SCTY	OTHR DMSTC DEBT SCTY AMRTZ HTM SCTY	OTHR DMSTC DEBT SCTY FV AFS SCTY	FOREIGN DEBT SCTY AMRTZ HTM SCTY	FOREIGN DEBT SCTY FV AFS SCTY	Equity securities with readily deter	
413347	0	0					0	1421	10023					0			1320	8354	0	0	0										
413543	0	970					219	11358	8689					0			11358	0	0	0	0										
413646	0	0					675	0	31037					938			0	12916	0	0	722										
413673	0	0					1267	0	9493					2400			0	276	0	0	0										
413758	0	0					295	0	4274					5972			0	4089	0	0	0										
413851	0	0					0	3707	3026					0			320	932	17	0	0										
414102	999	0					556	66285	1968					4000			43549	0	0	0	0										
414652	0	0					379	0	31159					414			0	14123	0	0	0										
414764	0	0					2466	139066	50785					21834			139066	50779	0	0	0										
414858	0	0					1093	0	34187					11100			0	24214	0	0	0										
415770	0	0					315	0	0					7367			0	0	0	0	0										
415855	0	299					0	0	7325					754			0	908		0	0									0	
416245	0	58701					5000	459007	810739					50000			40464	260990		0	235311									2	
416272	0	0					572	3278	19142					10375			2781	7117	0	0	0										
416339	0	0					90	0	5763					2000			0	2795		0	0									5	
416357	0	0					0	209	0					550			209	0		0	0									0	
416656	0	0					282	0	53324					16			0	27694	0	0	0										
416674	0	0					1739	0	61471					33000			0	4956	0	0	3060										
416973	0	0					703	0	9409					7250			0	0	0	0	0										
417626	95547	4972					39	95547	59284					0			0	2805	1432	0	0										
417710	0	0					331	0	4382					4100			0	3006		0	0									0	
418100	0	0					1249	0	75196					18000			0	11813	2104	0	0										
418249	0	12037					1704	89751	205355					3000			89751	2490		0	133110									221	
418436	201	0					0	9485	0					0			395	0		0	606										
418856	0	0					0	0	19323					0			0	9755	0	0	0										
419255	500	2476					174	15460	25964					0			13193	0	0	0	0										
419406	0	25291					31432	0	829590					65886			0	60274	9623	0	381563										
419460	0	0					1747	0	79923					4363			0	300	0	0	0										
419675	0	0					6717	20789	114266					103000			20789	23485	0	0	0										
419947	0	243					0	0	2412					0			0	925	0	0	0										
420578	0	0					1390	19000	15509					22000			0	0	0	0	0										
420644	0	0					821	51489	3958					18625			3099	0	0	0	38277										
420653	0	496					834	0	17995					16769			0	6027	4642	0	0										
420877	0	0					434	9708	19498					0			2357	10812		0	0									0	
421445	0	0					267	0	41750					1000			0	16772		0	0										
421539	0	0					438	0	25989					4			0	5120	0	0	3018										
422059	0	4155					120	0	12567					1300			0	3819	0	0	0										
422116	0	0					363	0	5342					789			0	232	0	0	0										
422433	0	15296					2405	117111	384970					0			5279	37819	485	0	0										
422657	0	0					883	0	9713					15000			0	0	0	0	0										
423159	0	3988					325	0	45157					104			0	12069	0	0	0										
423449	0	0					1743	77787	35063					10000			30986	2892		0	13185										
423636	0	0					5	0	13519					0			0	8789	0	0	0										
423739	0	0					1206	5921	50600					12000			3833	26209	0	0	0										
423841	0	0					92	0	12895					1500			0	4831	0	0	0										
424156	0	0					315	0	47005					12256			0	17482	40	0	0										
424240	0	14953					322	0	78023					0			0	43660	0	0	0										
424352	0	0					494	0	32220					0			0	12141	0	0	0										
424437	0	0					0	1505	0					0			0	0	0	0	0										
424633	0	0					355	0	12633					6446			0	0		0	0									0	
425050	0	0					0	0	8169					0			0	2101	0	0	0										
425108	0	0					1040	0	60812					15529			0	612	0	0	0										
425818	0	950					1162	0	65172					9454			0	35327		0	6553										
425845	0	0					893	0	0					18500			0	0	0	0	0										
425911	0	0					6194	0	316437					74133			0	110202	5310	0	0										
426057	0	0					116	3119	0					856			0	0		0	0									0	
426141	0	0					30	6964	9078					0			6964	0	0	0	0										
426534	0	5004					2492	99657	616260					29000			60075	153894		0	31953									2886	
426758	0	0					511	0	37890					4000			0	18597	0	0	0										
426945	0	0					153	0	24114					3000			0	10071	300	0	0										
427241	0	1514					1983	11395	39359					1000			11395	0	0	0	0										
427353	0	0					1730	0	32036					4544			0	12547	0	0	0										
427858	0	33546					284	0	33956					0			0	0	410	0	0										
427960	0	0					0	1078	2407					0			78	0	26	0	0										
428060	0	0					2069	2661	68880					14849			2661	44694	826	0	26188										
428462	0	0					291	8081	47207					478			8079	5753	76	0	385										
428471	0	0					394	0	67					4000			0	0	0	0	0										
428547	0	24728					7172	28529	118686					61798			8529	17354		0	0									903	
428855	0	0					411	0	34583					6195			0	18648	0	0	18										
429021	0	0					430	0	12624					0			0	475	0	0	0										
429487	0	0					3013	0	5268					56000			0	3341	0	0	0										
430036	0	251					1467	0	29538					12000			0	17913		0	0										
430054	0	10735					103	0	24614					0			0	0	0	0	0										
430344	0	0					1068	0	81368					26500			0	30476	0	0	0										
431172	0	0					82115	24559	863243					439649			0	223657		0	43876									0	
431323	0	1968					407	0	17335					0			0	7560	0	0	0										
431350	0	0					123	0	23696					1000			0	10082	0	0	0										
431846	2045	0					0	2045	0					0			0	0	0	0	0										
431958	1993	0					184	1995	0					2000			0	0	0	0	0										
432012	0	0					25	0	8649					0			0	4183	0	0	0										
432058	0	0					20	0	2645					0			0	0	0	0	0										
432432	0	0					414	0	69750					0			0	13161	1102	0	0										
433158	0	0					40	0	33287					0			0	14463	0	0	0										
433505	0	0					4654	0	196383					46511			0	44486	17216	0	9930										
433550	0	0					472	453	111546					0			0	72364	37	0	0										
433608	0	0					14520	57447	570217					288400			2151	19021		0	59575									0	
433859	0	0					0	24548	959					0			2806	0	0	0	0										
433943	0	0					1290	0	72995					17922			0	45840		0	2848										
434203	0	0					578	0	140764					0			0	9178		0	14332									3723	
434539	0	972					277	0	69749					0			0	28384	0	0	0										
435059	0	0					951	0	27328					10484			0	3347	0	0	13375										
435077	0	0					17846	234700	2073752					315907			226307	1220763	1850	0	1713										
435255	0	0					857	0	19082					8400			0	8991	0	0	0										
435666	0	0					63	1208	0					0			0	0	0	0	0										
435750	0	0					4925	0	439149					15000			0	142093		0	0									0	
436159	0	7177					15302	0	594248					247363			0	113158		0	14724									3099	
436542	0	0					828	0	43027					6000			0	41377		0	0									0	
436739	0	15499					730	0	39759					0			0	0	0	0	10273										
436953	0	0					3692	0	35414					6000			0	15590	0	0	8995										
437044	0	1987					84	0	38227					0			0	17312	0	0	0										
437914	0	0					33125	159672	907818					641958			159672	0		0	0									617	
438050	0	1711					156	0	16865					0			0	2715	0	0	0										
438434	0	0					0	0	124314					0			0	52737	0	0	0										
439132	0	0					235	0	54814					0			0	18016	0	0	0										
439338	0	0					2453	1350	561759					65000			1250	245709	9	0	32962										
439356	0	980					581	210820	119050					0			209612	835		0	13736									0	
439404	0	0					14876	258690	300839					177048			221245	5511		0	67182									0	
439730	0	388					180	5216	19545					4000			5016	13967	0	0	0										
440110	0	0					131	0	5194					0			0	3256	0	0	0										
440857	0	250					353	0	626					0			0	376	0	0	0										
440978	0	0					74	0	4883					0			0	2350	0	0	0										
441050	0	0					7	173901	0					0			42148	0	0	0	0										
441078	0	0					346	0	20789					3089			0	7664	6	0	4265										
441135	0	0					45	0	7625					0			0	0	0	0	0										
441256	0	1990					8571	571	172501					32450			571	18047	1288	0	0										
441359	0	0					1041	0	168380					10000			0	77861	0	0	0										
441434	0	0					338	0	79474					0			0	36437	0	0	0										
441470	0	0					18	25	0					200			0	0	0	0	0										
441630	0	0					90	0	48564					0			0	11228	0	0	0										
442011	0	0					2397	3518	19525					30164			0	6245	10847	0	0										
442057	0	0					257	0	2165					4036			0	370	0	0	0										
442244	0	0					1115	0	73678					19036			0	38460	5	0	949										
442655	0	31671					239	0	41445					1174			0	0	0	0	0										
442806	0	0					1847	4057	60334					7970			1057	0	495	0	4843										
443148	0	0					913	0	29240					5000			0	6447	0	0	3414										
443205	0	0					8493	55703	205279					23226			4076	9115	0	0	237429										
443353	0	12401					388	200	12416					8532			200	0	15	0	0										
443625	0	0					282	0	25200					2652			0	15591		0	0										
443634	0	0					150	0	59274					0			0	21884	216	0	0										
444350	0	0					0	308136	32708					0			0	0		0	0									0	
444471	0	0					3261	1	0					23009			0	0	0	0	0										
444556	0	0					1135	0	60445					15684			0	25881	0	0	0										
444677	0	0					34	0	0					0			0	0	0	0	0										
444958	0	0					131	0	6421					0			0	6195	0	0	0										
445674	0	0					116	17381	10963					0			2889	3428	160	0	0										
445777	0	0					1238	94	4192					33124			0	79	0	0	0										
445852	0	0					311	0	45329					3000			0	36283	0	0	0										
445955	0	1972					847	9606	35282					3000			9606	10566		0	0									0	
446130	0	0					655	0	75038					0			0	50951	0	0	734										
446149	0	0					246	0	1671					790			0	0	0	0	0										
446176	0	0					962	0	42715					0			0	20643	0	0	0										
446877	0	3979					793	11232	20039					19002			1237	150	12220	0	0										
447070	15947	0					1068	118008	53461					0			0	4701		0	0										
447100	0	0					8084	7686	32982					111219			191	9038	0	0	0										
447557	0	0					482	0	3507					22226			0	3507	0	0	0										
447874	0	0					340	13082	44119					195			10743	17896	0	0	0										
448040	0	5919					575	725	29287					0			725	10960	0	0	0										
448554	0	0					165	0	46501					0			0	9804	0	0	0										
449038	0	213					323	0	213					0			0	0	0	0	0										
449430	0	0					376	1020	25038					0			0	0		0	0									0	
449832	0	0					885	0	73324					13400			0	26301	1786	0	0										
449841	0	0					536	0	1718					1000			0	0	0	0	0										
449935	0	0					90	0	21474					0			0	17314	1531	0	0										
450472	0	0					172	16768	0					0			0	0	0	0	0										
450632	0	1975					734	0	14863					0			0	200	0	0	0										
450669	0	0					489	0	77850					0			0	26923	0	0	0										
450753	0	4701					1644	0	377524					0			0	227292	0	0	0										
450856	0	29604					25681	2583	584329					542200			0	1870		0	12449									2143	
450959	0	3904					2276	0	82111					33000			0	42690	93	0	22382										
451068	0	9933					650	0	265031					0			0	78840	3	0	0										
451246	0	0					510	0	34243					3000			0	27312	0	0	0										
451273	0	0					2424	1003	10431					40000			0	0	5	0	0										
451965	44727000	3316000	0	0	405000	8160000	5923000	141338000	254463000	0	1662374000	7642000	1490437000	124576000	0	9000	6199000	49308000		29003000	6102000	89343000	143474000	0	7257000	664000	42079000	0	860000	91000	
452104	0	0					704	2110	32845					8624			1721	13827	3967	0	0										
452159	0	8911					616	0	84192					13500			0	12582	0	0	0										
452739	0	0					102	1823	27792					0			0	7060	0	0	0										
452841	0	0					139	15985	67032					0			15985	19524		0	0									0	
452850	0	0					828	0	141510					933			0	36399	0	0	10170										
453147	0	2456					41	0	35024					0			0	22142	0	0	0										
453370	0	0					4097	0	42151					62740			0	14105	0	0	0										
453446	0	0					2495	0	131978					50469			0	54624		0	0									0	
453839	0	0					158	0	22359					3000			0	4092	0	0	12										
454340	0	0					15	5977	0					0			1009	0		0	0									0	
454546	0	0					510	1159	109581					9000			1159	49328	0	0	3717										
454658	0	0					299	0	68120					0			0	25117	214	0	0										
454676	0	0					8290	0	15830					60000			0	0		0	983									491	
454975	0	0					1187	0	0					21000			0	0	0	0	0										
455150	0	0					402	0	55343					5000			0	30754		0	0										
455253	0	0					200	0	17893					0			0	251	0	0	0										
455459	0	0					190	0	15829					0			0	8789	0	0	0										
455477	0	0					475	0	13833					0			0	1007	0	0	0										
455552	0	0					4875	0	323192					19326			0	74376	0	0	2358										
455879	0	0					1596	0	18824					48500			0	10330	0	0	452										
455945	0	0					712	8862	1269					8897			8473	0	0	0	0										
455972	0	0					1999	5427	14437					0			5427	0	4103	0	0										
456045	0	971					156265	213732	1690373					1115061			139667	255563	2000	0	150314										
456054	0	4875					151	0	48939					0			0	20490		0	10231										
456157	0	0					1795	0	50606					0			0	48001		0	2603										
456250	0	0					249	0	0					0			0	0		0	0										
456344	0	0					140	8485	2					0			8188	0		0	0									0	
456755	0	0					653	0	78496					0			0	53941		0	0										
457060	0	0					820	0	5482					15000			0	0		0	0									0	
457220	0	0					696	0	182960					0			0	107774		0	0									0	
457426	0	969					0	0	105214					0			0	6733	512	0	0										
457752	0	0					596	0	70230					12878			0	37270		0	15688										
458142	0	3279					72	5839	15592					0			5839	0	0	0	0										
458544	0	0					2341	6004	3632					28633			4871	2749	0	0	0										
458553	198	0					135	9127	5954					787			5440	4624	0	0	0										
458665	0	10685					266	0	129896					95			0	65450		0	0									0	
458946	0	0					63	1140	15699					3150			1140	12810	8	0	0										
459130	0	0					750	3232	51345					0			3232	4115	0	0	0										
459354	0	0					1410	0	62075					0			0	26582	0	0	0										
459372	0	0					189	59653	0					0			0	0	0	0	0										
459644	0	2690					100	0	7382					0			0	0		0	0									0	
459671	0	0					6776	60229	10452					20279			17986	0	518	0	11430										
460033	0	438405					5796	0	524461					111189			0	23897		0	2544									0	
460275	0	0					10	0	3691					0			0	0	3491	0	0										
460332	0	0					0	33840	477					15630			23526	0	477	0	1595										
460341	0	0					1823	0	46222					0			0	30644	0	0	0										
460350	0	0					254	0	4225					1500			0	50	0	0	0										
460556	0	2930					70	757	4230					0			490	0	0	0	0										
460770	0	0					144	7757	0					0			0	0	0	0	0										
461058	0	2422					323	0	33289					0			0	14167	0	0	0										
462774	0	0					188	0	5626					4497			0	0	0	0	0										
463203	0	0					141	7212	7485					0			0	0	0	0	0										
463342	0	0					646	19703	192691					764			19703	52868		0	15838									3759	
463605	0	0					392	862	60913					0			862	25044	0	0	3845										
463650	0	0					4608	29102	0					11000			23936	0	0	0	0										
463735	0	0					57249	3014427	2860795					1053647			707581	237291		0	443151									0	
463977	0	0					996	0	3350					16762			0	0	0	0	0										
464255	0	0					105	0	9089					0			0	5110	0	0	0										
464853	0	0					97	0	302					1200			0	0		0	0									0	
465038	0	0					1127	9853	5628					14000			9853	5522	0	0	0										
465243	0	980					1209	0	23807					18226			0	12741	0	0	0										
465337	0	0					410	500	17308					3000			0	10947	0	0	0										
465524	0	13851					143	0	15052					0			0	0	0	0	0										
465618	0	957					450	0	102488					0			0	63413	0	0	0										
465672	0	0					254	199	12621					2000			0	2098		0	0									0	
466044	0	1951					264	0	66125					0			0	31284	15	0	4527										
466240	0	0					2641	0	191988					45260			0	139617		0	3003										
466754	0	4993					2728	0	46447					43076			0	13397	0	0	0										
466857	0	0					17655	0	552857					133467			0	321984	2026	0	0										
466932	4985	0					599	4985	17041					0			0	7575	0	0	0										
467144	0	0					129	0	5641					2500			0	3367	0	0	0										
467265	0	4920					24	1389	17970					0			0	2186	0	0	0										
467470	0	0					586	0	26976					13000			0	5758	0	0	0										
467658	0	0					1646	0	179661					0			0	85514		0	0									0	
467733	0	0					301	0	64904					0			0	16664		0	0										
468673	0	0					2513	0	3460					10454			0	0		0	0									0	
468806	0	0					1758	0	88208					15675			0	0	5088	0	0										
469250	0	0					85	3467	0					914			417	0	0	0	0										
469559	0	979					337	32653	48025					637			32653	0	0	0	12365										
469737	0	0					631	0	19220					9500			0	9348	0	0	0										
470032	0	0					441	0	23944					2464			0	14598	0	0	0										
470050	0	0					14582	0	3250696					0			0	1305214		0	358210									4355	
470434	0	0					0	0	7459					0			0	300	0	0	0										
470452	0	0					553	0	133641					0			0	111626	73	0	0										
471057	0	0					35	0	21522					0			0	10540	0	0	0										
472018	0	0					355	0	45551					185			0	14479	10	0	5556										
472045	0	0					60	0	16143					2085			0	8113	0	0	0										
472148	0	0					39	967	13412					0			967	1088	0	0	0										
472250	0	0					0	700	0					0			100	0	0	0	0										
472531	0	0					0	0	31786					0			0	2481	0	0	0										
