"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	TEXTA545	
3181197																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF		2647	0	0	0	0	0	4334077	4114396	3647	4	4337724	0	0	0	0	0	0	0	0	0	0	3647	4	7300785	1	1778568	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3182082																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	973	14	262	1	37322	807	28319	46	66876	0	0	0	0	0	0	0	0	0	0	19796	23	78494	1	2403	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3183584																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	5748	178	0	0	69748	4980	10267	23	85764	0	0	0	0	0	0	0	0	0	0	2387	7	109434	1	10809	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3184228																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3274	225	0	0	89726	12893	14966	31	107966	0	0	0	0	0	0	0	0	0	0	2020	5	120096	1	11780	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3184460																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3184693																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1356	109	0	0	39305	1597	64518	61	105179	0	0	0	0	0	0	0	0	0	0	9176	14	120952	1	14638	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3185485																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	22637	591	263	1	383640	9430	41777	117	448317	0	0	0	0	0	0	0	0	0	0	5633	10	541386	1	29347	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3185579																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	5715	369	289	1	80688	7054	21321	44	108013	0	0	0	0	0	0	0	0	0	0	1999	5	118639	1	10906	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3185896																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2894	73	362	1	63251	2364	64509	101	131016	0	0	0	0	0	0	0	0	0	0	8384	20	152259	1	17011	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3187395																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	61660	3039	11473	25	73133	0	0	0	0	0	0	0	0	0	6184	1317	3	83420	1	7071	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3187612																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	4513	184	539	1	109084	5145	66010	100	180146	0	0	0	0	0	0	0	0	0	1065	21603	38	229320	1	22497	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3187630																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2937	86	548	2	98782	2554	94041	155	196307	0	0	0	0	0	0	0	0	0	2524	21065	35	245279	1	23842	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3188646																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	11691	552	532	2	320829	16030	185803	233	518855	0	0	0	0	0	0	0	0	5000	0	55042	24	573512	1	44791	5000	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3188712																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3413	354	0	0	71337	2948	10397	28	85147	0	0	0	0	0	0	0	0	0	0	1028	3	97376	1	9260	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3189063																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	102337	1351	115394	187	217731	0	0	0	0	0	0	0	0	0	30771	15820	23	277803	1	32835	5273	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3189634																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3395	104	0	0	98186	2880	22669	43	124250	0	0	0	0	0	0	0	0	0	12697	4551	10	169737	1	18814	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3192960																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			2270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14013	1	14011	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF								Zions First National Bank	
3194638																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	72794	1545	37651	80	110445	0	0	0	0	0	0	0	0	0	0	6574	11	119417	1	13683	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3194692																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	16954	547	1074	4	151416	15151	22592	57	192036	0	0	0	0	0	0	0	0	0	0	2846	7	210833	1	19563	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3195037																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	135648	5544	70490	134	206138	0	0	0	0	0	0	0	0	0	0	43373	72	223701	1	18244	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3195064																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2832	79	0	0	26208	1653	21261	45	50301	0	0	0	0	0	0	0	0	0	0	735	2	59442	1	4840	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3198421																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	12988	391	793	3	127480	5522	21480	38	162742	0	0	0	0	0	0	0	0	0	0	6471	10	195246	1	14171	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3198980																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3333	286	0	0	64736	6209	10405	22	78474	0	0	0	0	0	0	0	0	0	0	2908	8	96714	1	8767	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3199811																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	952	77	0	0	27088	2574	2297	6	30337	0	0	0	0	0	0	0	0	0	0	638	2	41793	2	4878	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3200034																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2364	124	502	2	173157	5853	18379	23	194404	0	0	0	0	0	0	0	0	0	0	10954	11	232490	2	11945	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3201527																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	11580	361	0	0	187563	7192	18869	50	218012	0	0	0	0	0	0	0	0	0	0	4146	8	219355	1	130	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3201853																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	283	8	252	1	62405	795	15166	24	78107	0	0	0	0	0	0	0	0	0	0	1179	2	87230	1	6486	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3202702																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF		4663	0	0	0	0	0	1263360	698895	30497	20	1293857	0	0	0	0	0	0	0	0	0	0	30497	20	1680461	1	170376	3478	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3202962																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2998	112	0	0	100743	5698	95682	147	199422	0	0	0	0	0	0	0	0	0	0	32690	48	216250	1	20705	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3203996																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3033	55	0	0	26306	525	8634	14	37973	0	0	0	0	0	0	0	0	0	0	0	0	54151	1	8441	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3204993																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	75335	1330	86414	97	161749	0	0	0	0	0	0	0	0	0	35748	50117	37	179107	1	17715	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3205253																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	9818	490	250	1	111232	6471	26825	46	148125	0	0	0	0	0	0	0	0	0	1684	1441	3	170147	1	13916	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3205909																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	4915	348	516	2	76142	4969	25299	38	106872	0	0	0	0	0	0	0	0	0	0	4408	3	123084	1	11931	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3206399																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	127518	3274	82215	128	209733	0	0	0	0	0	0	0	0	0	0	21885	31	237297	1	24435	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3206465																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3207921																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3514	70	0	0	106114	2655	41707	85	151337	0	0	0	0	0	0	0	0	0	0	12440	20	182302	1	18679	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3208049																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	5310	364	503	2	164947	9514	24539	57	195299	0	0	0	0	0	0	0	0	0	19848	8165	15	228294	1	25100	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3211937																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3772	117	256	1	112226	3829	45557	66	161811	0	0	0	0	0	0	0	0	0	30780	9078	13	180953	1	18006	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3212149																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF		6519433	0	5729362	626600	1468754	3234	11968788	789035	8386268	10411	27553172	0	16406	51996	25500	20000	0	0	0	0	0	0	0	30833668	1	2882616	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	0	0	0	0	CONF	CONF	CONF	13894	0	0	0	0	0	0		
3212402																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2828	73	894	3	337691	10899	112617	197	454030	0	0	0	0	0	0	0	0	0	0	37743	65	521022	1	59028	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3213333																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	4030	153	251	1	42675	2386	10872	21	57828	0	0	0	0	0	0	0	0	0	0	969	2	64358	1	6942	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3213735																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4937	1	4732	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3214059																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	140	8	0	0	101432	2573	173533	282	275105	0	0	0	0	0	0	0	0	0	0	30881	64	311820	1	31618	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3216017																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	8057	420	541	2	273399	12674	55074	116	337072	0	0	0	0	0	0	0	0	0	0	9449	21	371715	1	36020	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3216316																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	69610	1787	42753	78	112362	0	0	0	0	0	0	0	0	0	0	3095	7	129324	1	18631	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3217331																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	17321	526	2623	9	159423	14016	66335	89	245702	0	0	0	0	0	0	0	0	0	0	2342	6	249941	2	25084	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3217957																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	5129	243	0	0	120061	7784	40138	60	165328	0	0	0	0	0	0	0	0	0	4399	9876	8	186808	1	17584	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3219175																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3872	87	1542	2	83255	1707	50169	114	138838	0	0	0	0	0	0	0	0	0	684	12711	17	191724	1	15413	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3219214																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1278	35	1118	2	63740	2418	105241	136	171377	0	0	0	0	0	0	0	0	0	0	27884	29	189966	1	18213	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3220500																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1478	20	0	0	59332	1291	37043	69	97854	0	0	0	0	0	0	0	0	0	0	15100	21	139137	1	21386	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3220863																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	46759	264	40352	120	87112	0	0	0	0	0	0	0	0	0	0	0	0	99788	1	19838	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3221468																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	4656	110	1318	3	152329	5665	147523	218	305826	0	0	0	0	0	0	0	0	0	0	44276	63	357646	1	33217	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3223305																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1502	102	337	1	89145	3723	37231	63	128215	0	0	0	0	0	0	0	0	0	4995	12679	28	163477	1	15207	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3223408																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	10432	419	553	2	84433	6227	17350	26	112768	0	0	0	0	0	0	0	0	0	0	1657	5	127417	1	11019	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3223417																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1737	81	0	0	61106	3032	11787	23	74631	0	0	0	0	0	0	0	0	0	0	2659	4	92349	1	8864	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3224302																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	4379	179	0	0	136922	12800	53409	107	194710	0	0	0	0	0	0	0	0	0	0	8685	12	240045	1	22888	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3224375																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1466	30	0	0	74183	1181	26508	46	102157	0	0	0	0	0	0	0	0	0	0	10049	19	116061	1	9489	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3224478																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	4675	161	263	1	90522	4780	9101	21	104561	0	0	0	0	0	0	0	0	0	0	734	2	120945	1	10093	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3224580																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	261664	258500	0	0	261664	0	0	0	0	0	0	0	0	0	0	0	0	595697	1	86537	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3227442																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	21002	1374	202197	262	223199	0	0	0	0	0	0	0	0	0	0	28934	49	260789	1	27905	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3228908																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	497476	496429	0	0	497476	0	0	0	0	0	0	0	0	21	0	0	0	593657	2	97238	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3229875																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			7888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20461	2	6343	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF								First National Bank of Pennsylvania	
3232204																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	27358	781	1566	6	407923	11374	130426	243	567274	0	0	0	0	0	0	0	0	0	7639	12111	18	699087	1	60522	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3232370																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3437	143	0	0	52491	3072	27796	42	83724	0	0	0	0	0	0	0	0	0	0	2928	7	103246	1	11710	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3235410																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3410	132	288	1	159239	8178	108081	170	271018	0	0	0	0	0	0	0	0	0	357	41698	66	285198	1	24650	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3235689																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	4203	90	252	1	90458	3265	22609	55	117522	0	0	0	0	0	0	0	0	0	0	1888	4	133737	1	13497	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3242575																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3755	99	2117	7	85375	4051	92070	120	183317	0	0	0	0	0	0	0	0	0	0	15362	27	212271	1	17461	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3243282																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	63566	2197	37411	61	100978	0	0	0	0	0	0	0	0	0	3983	8339	10	124289	2	11152	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3247589																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	4728	138	0	0	122501	7272	80529	115	207758	0	0	0	0	0	0	0	0	0	20459	17747	20	221224	1	17755	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3247598																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	90843	2714	215862	244	306705	0	0	0	0	0	0	0	0	0	7529	76386	98	345556	1	40869	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3248849																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	5170	128	545	2	150642	3871	68200	132	224557	0	0	0	0	0	0	0	0	0	21738	29382	47	249703	1	23320	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3251081																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	130360	4052	93427	104	223787	0	0	0	0	0	0	0	0	0	2474	22454	42	274533	1	25708	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3252510																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2818	43	253	1	158267	2903	101827	182	263167	0	0	0	0	0	0	0	0	0	0	38431	57	304973	2	37006	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3253571																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	6073	403	0	0	242628	5982	216781	219	465482	0	0	0	0	0	0	0	0	0	32630	78551	27	477653	1	38388	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3253834																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2337	97	0	0	35291	2260	7727	20	45356	0	0	0	0	0	0	0	0	200	0	1477	4	52088	1	4126	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3254297																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3513	95	1012	2	48417	3416	14880	29	67822	0	0	0	0	0	0	0	0	0	0	2114	4	84406	1	9320	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3255098																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3960	85	509	2	81529	4523	19686	39	105686	0	0	0	0	0	0	0	0	0	0	4534	8	121897	2	11952	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3258286																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3014	68	298	1	44919	1350	23865	52	72096	0	0	0	0	0	0	0	0	0	4124	6295	12	90998	1	10897	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3259171																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1076	116	0	0	29375	4335	1841	4	32292	0	0	0	0	0	0	0	0	0	0	307	1	34791	2	2382	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3261549																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	40611	1735	1436	5	546427	38281	89742	220	678216	0	0	0	0	0	0	0	0	0	0	10999	23	718135	1	32977	1250	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3262788																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3421	101	0	0	87895	4993	27097	35	118413	0	0	0	0	0	0	0	0	0	0	654	2	148866	1	12899	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3263833																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	25315	493	3942	11	308745	8333	154482	270	492484	0	0	0	0	0	0	0	0	0	0	3036	3	574600	1	46037	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3264782																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	5454	135	0	0	47190	2564	7789	20	60433	0	500	0	0	0	0	0	0	0	0	0	0	64606	2	1495	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3265257																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	6690	231	0	0	87134	5106	26681	49	120506	0	0	0	0	0	0	0	0	0	3889	6846	7	143980	1	15141	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3266487																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1017	54	261	1	14417	982	6992	7	22687	0	0	0	0	0	0	0	0	0	0	0	0	28695	2	2884	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3266825																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			22953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8222	1	7709	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF								Mercantil Commercebank Trust Company	
3267738																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1968	44	274	1	89169	1850	83167	81	174580	0	0	0	0	0	0	0	0	0	8072	6431	10	186686	1	17295	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3268173																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	0	0	500	1	500	0	0	0	0	0	0	0	0	0	0	0	0	3825	1	3307	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3268249																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			21591	0	0	0	0	17655	362	95634	74	113289	0	0	0	0	0	0	0	0	0	0	1531	2	166777	1	13613	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF								The Bank of Greene County	
3269590																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	10662	173	756	3	378868	6621	268868	368	659153	0	0	0	0	0	0	0	0	0	22237	59141	71	783797	1	92345	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3269844																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1997	79	0	0	22345	990	2097	6	26439	0	0	0	0	0	0	0	0	0	0	740	2	29604	2	1713	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3269974																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2919	83	0	0	48498	2172	4804	14	56221	0	0	0	0	0	0	0	0	0	0	984	2	71856	1	6559	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3270046																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	7551	323	1018	4	75883	4098	31060	50	115512	0	0	0	0	0	0	0	0	0	0	6390	7	136332	1	11804	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3271007																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	10727	406	688	1	162578	9675	55837	91	229830	0	0	0	0	0	0	0	0	0	0	8012	13	266200	1	23847	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
