"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOAS540	RCOWH312	
953852																																																																																								20451	1236	1236	8.6080%	13.5298%	12.7121%	19215	151155	223223	401	0			5.5298%							12848	224331								0	0	0		0	7475	12.7121%	1	0	20724	1108	0	0	401		0	0	0		0	19215	0	0	19215	0	0	0	0	0	0	0	0	0	1236	0	1108		0			
954158																																																																																								11221	426	426	10.0884%	15.0852%	14.5125%	10795	74384	107004	570	0			7.0852%							5740	108499								0	0	0		0	6550	14.5125%	1	0	12860	1473	22	0	570		0	0	0		0	10795	0	0	10795	0	0	0	0	0	0	0	0	0	426	0	1495		0			
954251																																																																																						175557	0				11.9482%			20846		174470	11	0										19346	174470	0	0.0000%	797	0	5	802	0.4568%	0	0	0	0	1	1500		1	0	20857	0	0	0	11	0	0	0	0		0	20846	0	0	20846	0	0	0	0	0	0						0		0	8308		
954279																																																																																								69801	5680	5680	9.8467%	15.4568%	14.1990%	64121	451587	651193	1827	18960			7.4568%							2409	670153								0	0	0		0	61712	14.1990%	1	0	65948	0	0	0	1827		0	0	0		0	64121	0	0	64121	0	0	0	0	0	0	0	0	0	5680	0	0		0			
954653																																																																																						72021	0				15.2242%			10982		72135	20	0										5092	72135	0	0.0000%	1442	0	383	1825	2.5340%	0	0	0	0	1	5890		1	0	11002	0	0	0	20		0	0	0		0	10982	0	0	10982	0	0	0	0	0	0						0		0	1631		
954671																																																																																						223330	0				10.3723%			23241		224068	974	0										16299	224068	0	0.0000%	18434	0	560	18994	8.5049%	0	0	0	0	1	6942		1	0	24215	0	0	0	974		0	0	0		0	23241	0	0	23241	0	0	0	0	0	0						0		0	0		
955548																																																																																								31264	2749	2749	8.4034%	11.4998%	10.4887%	28515	271865	339326	1696	0			3.4998%							18763	342112								0	0	0		0	12538	10.4887%	1	0	32997	2139	647	0	1696		0	0	0		0	28515	0	0	28515	0	0	0	0	0	0	0	0	0	2749	0	2786		0			
955753																																																																																						116113	0				12.8021%			14397		112458	476	0										10277	112458	0	0.0000%	1617	0	0	1617	1.3926%	0	0	0	0	1	4120		1	0	14873	0	0	0	476		0	0	0		0	14397	0	0	14397	0	0	0	0	0	0						0		0	0		
955940																																																																																						241474	0				8.4684%			20395		240837	366	0										19195	240837	0	0.0000%	26732	0	1836	28568	11.8307%	0	0	0	0	1	1200		1	0	20761	0	0	0	366		0	0	0		0	20395	0	0	20395	0	0	0	0	0	0						0		0	0		
955959																																																																																								44352	2942	2942	10.8371%	18.9074%	17.6532%	41410	234575	382112	2439	0			10.9074%							27612	382112								0	0	0		0	13798	17.6532%	1	0	43849	0	0	0	2439		0	0	0		0	41410	0	0	41410	0	0	0	0	0	0	0	0	0	2942	0	0		0			
955977																																																																																								45864	4419	4419	9.0389%	12.6484%	11.4298%	41445	362606	458518	644	0			4.6484%							22940	459111								0	0	0		0	19098	11.4298%	1	0	42682	0	107	486	1780		0	-1136	0		0	41445	0	0	41445	0	0	0	0	0	0	0	0	0	4419	0	593		0			
956134																																																																																								15424	1097	1097	9.4319%	17.6147%	16.3619%	14327	87563	151900	1418	0			9.6147%							11091	151900								0	0	0		0	3236	16.3619%	1	0	15745	0	0	0	1418		0	0	0		0	14327	0	0	14327	0	0	0	0	0	0	0	0	0	1097	0	0		0			
956152																																																																																								13386	729	729	9.8331%	17.9046%	16.9295%	12657	74763	128718	2088	0			9.9046%							11159	128718								0	0	0		0	1498	16.9295%	1	0	14745	0	0	0	2088	0	0	0	0		0	12657	0	0	12657	0	0	0	0	0	0	0	0	0	729	0	0	0	0			
956255																																																																																								34926	2052	2052	10.2687%	21.3532%	20.0987%	32874	163563	320137	4002	0			13.3532%							30754	320137								0	0	0		0	2120	20.0987%	1	0	36876	0	0	0	4002		0	0	0		0	32874	0	0	32874	0	0	0	0	0	0	0	0	0	2052	0	0		0			
956358																																																																																								9126	781	781	7.6612%	11.5484%	10.5601%	8345	79024	108925	349	0			3.5484%							815	109774								0	0	0		0	8379	10.5601%	1	0	9543	647	202	0	349	0	0	0	0		0	8345	0	0	8345	0	0	0	0	0	0	0	0	0	781	0	849	0	0			
956376																																																																																						175577	0				10.6697%			18596		174288	888	0										18596	174288	0	0.0000%	16433	0	0	16433	9.3594%	0	0	0	0	1	0		1	0	19484	0	0	0	888	0	0	0	0		0	18596	0	0	18596	0	0	0	0	0	0						0		0	2488		
956527																																																																																						182201	0				13.2476%			24657		186124	341	0										22793	186124	0	0.0000%	11061	0	861	11922	6.5433%	0	0	0	0	1	1864		1	0	24998	0	0	0	341		0	0	0		0	24657	0	0	24657	0	0	0	0	0	0						0		0	0		
956554																																																																																						103441	0				20.4111%			20894		102366	122	0										17949	102366	0	0.0000%	0	0	200	200	0.1933%	0	0	0	0	1	2945		1	0	21016	0	0	0	122	0	0	0	0		0	20894	0	0	20894	0	0	0	0	0	0						0		0	7722		
956750																																																																																								58224	3577	3577	8.3846%	13.6014%	12.7658%	54647	428075	651758	2231	0			5.6014%							22314	660163								0	0	0		0	40738	12.7658%	1	0	65283	6853	1552	0	2231		0	0	0		0	54647	0	0	54647	0	0	0	0	0	0	0	0	0	3577	0	8405		0			
956938																																																																																						785542	0				9.7015%			75930		782661	664	0										51444	782929	0	0.0000%	54455	0	1450	55905	7.1167%	0	0	0	0	1	24755		1	0	76863	268	0	0	431		0	0	234		0	75930	0	0	75930	0	0	0	0	0	0						268		0	0		
956956																																																																																								32309	1593	1593	9.8175%	18.7797%	17.8538%	30716	172042	312869	3850	0			10.7797%							29941	312869								0	0	0		0	775	17.8538%	1	0	34566	0	0	0	3850	0	0	0	0		0	30716	0	0	30716	0	0	0	0	0	0	0	0	0	1593	0	0	0	0			
957757																																																																																								29422	1841	1841	7.7403%	18.7175%	17.5463%	27581	157190	356331	1303	0			10.7175%							18147	358541								0	0	0		0	11644	17.5463%	1	0	31094	2210	0	0	1303		0	0	0		0	27581	0	0	27581	0	0	0	0	0	0	0	0	0	1841	0	2210		0			
958204																																																																																								182223	13940	13940	8.8243%	16.3461%	15.0957%	168283	1114778	1907045	-7499	-12236			8.3461%							160053	1894809								0	0	0		0	8230	15.0957%	1	0	160784	0	0	0	6539		0	-14038	0		0	168283	0	0	168283	0	0	0	0	0	0	0	0	0	13940	0	0		0			
958231																																																																																						37904	0				21.5724%			8292		38438	0	0										7292	38438	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	1000		1	0	8292	0	0	0	0	0	0	0	0		0	8292	0	0	8292	0	0	0	0	0	0						0		0	0		
958558																																																																																						260638	0				15.7893%			41437		262437	2185	0										39437	262437	0	0.0000%	25270	0	1117	26387	10.1240%	0	0	0	0	1	2000		1	0	43622	0	0	0	2185		0	0	0		0	41437	0	0	41437	0	0	0	0	0	0						0		0	0		
958727																																																																																								275603	21427	21427	9.2330%	13.9361%	12.8526%	254176	1977618	2752912	6913	-1658			5.9361%							130447	2842784								0	0	0		0	215260	12.8526%	1	0	352620	85048	6482	0	8214		0	-1300	0		0	254176	0	0	254176	0	0	0	0	0	0	0	0	0	21427	0	91530		0			
958763																																																																																								21425	842	842	15.6011%	32.2933%	31.0242%	20583	66345	131933	851	0			24.2933%							18783	131933								0	0	0		0	1800	31.0242%	1	0	21434	0	0	0	851		0	0	0		0	20583	0	0	20583	0	0	0	0	0	0	0	0	0	842	0	0		0			
959304																																																																																								729160	35119	35119	9.9304%	13.5355%	12.8836%	694041	5387022	6989062	-19955	90029			5.5355%			2				427806	7093539								0	0	0		0	280683	12.8836%	1	0	688534	13729	76	643	477		-19606	-826	0		0	694041	0	0	694041	0	0	0	0	0	0	0	0	0	35119	0	14448		0			
959443																																																																																						267569	0				13.7179%			37937		276552	1924	0										27237	276552	0	0.0000%	0	0	118	118	0.0441%	0	0	0	0	1	10700		1	0	39861	0	0	0	1924		0	0	0		0	37937	0	0	37937	0	0	0	0	0	0						0		0	4691		
959630																																																																																						25496	0				15.1215%			3859		25520	50	0										1894	25520	0	0.0000%	225	0	32	257	1.0080%	0	0	0	0	1	1965		1	0	3909	0	0	0	50		0	0	0		0	3859	0	0	3859	0	0	0	0	0	0						0		0	292		
959715																																																																																								111386	5610	5086	12.7625%	25.1174%	23.9705%	106300	443462	832912	138	0			17.1174%							73003	833673								0	0	0		0	34058	23.9705%	1	0	107199	0	761	0	1003		-865	0	0		0	106300	0	0	106300	0	0	0	0	0	0	0	0	-524	5086	0	761		0			
960047																																																																																						72427	0				9.1273%			6542		71675	54	0										4455	72025	0	0.0000%	1956	0	0	1956	2.7007%	0	0	0	0	1	2472		1	0	6981	0	0	140	89	0	0	0	0		0	6752	210	210	6542	0	0	0	0	210	0						350		0	0		
960551																																																																																						62360	0				8.2816%			5073		61256	-136	0										1016	62099	0	0.0000%	8141	0	0	8141	13.0548%	0	0	0	0	1	4900		1	0	5780	843	0	0	-136	0	0	0	0		0	5073	0	0	5073	0	0	0	0	0	0						843		0	0		
960560																																																																																								54972	2711	2711	9.4601%	10.9986%	10.4562%	52261	499810	552438	303	0			2.9986%							-2372	560611								0	0	0		0	62806	10.4562%	1	0	60737	7236	937	0	303		0	0	0		0	52261	0	0	52261	0	0	0	0	0	0	0	0	0	2711	0	8173		0			
960935																																																																																								139227	11969	11969	8.2175%	14.5680%	13.3156%	127258	955703	1548619	3455	0			6.5680%							92795	1551206								0	0	0		0	37050	13.3156%	1	0	133300	2398	189	0	3455	0	0	0	0		0	127258	0	0	127258	0	0	0	0	0	0	0	0	0	11969	0	2587	0	0			
961259																																																																																								75318	4497	4497	9.2424%	20.9973%	19.7436%	70821	358704	766263	7541	0			12.9973%							54141	766263								0	0	0		0	16680	19.7436%	1	0	78362	0	0	0	8571		0	0	-1030		0	70821	0	0	70821	0	0	0	0	0	0	0	0	0	4497	0	0		0			
961343																																																																																								25542	1877	1877	6.9928%	12.3948%	11.4840%	23665	206070	338420	1324	-460			4.3948%							13217	339512								0	0	0		0	12000	11.4840%	1	0	26541	1552	0	0	1784		0	-460	0		0	23665	0	0	23665	0	0	0	0	0	0	0	0	0	1877	0	1552		0			
961400																																																																																						469532	0				9.1924%			42343		460633	-2823	-2823										53679	469946	0	0.0000%	35993	0	80	36073	7.6828%	0	0	0	0	1	800		1	0	51656	12136	0	0	17	0	0	-2840	0		0	42343	0	0	42343	0	0	0	0	0	0						12136		0	12721		
961446																																																																																								10102	1039	1039	7.4068%	12.2048%	10.9495%	9063	82771	122360	0	0			4.2048%							3075	122360								0	0	0		0	5988	10.9495%	1	0	9063	0	0	0	0		0	0	0		0	9063	0	0	9063	0	0	0	0	0	0	0	0	0	1039	0	0		0			
961576																																																																																								257775	6052	6052	10.4144%	35.9356%	35.0919%	251723	717325	2417077	280	-2863			27.9356%							255894	2419090								0	0	0		0	705	35.0919%	1	0	256879	0	280	0	280		0	0	0		4596	251723	0	0	251723	0	0	0	0	0	0	0	0	0	6052	0	4876		0			
961624																																																																																								1173962	47623	47623	11.5189%	20.3636%	19.5375%	1126339	5765001	9778194	-14846	0			12.3636%							49933	9779990								0	0	0		0	1078202	19.5375%	1	0	1113289	294	716	786	24692		-9246	-30292	0		0	1126339	0	0	1126339	0	0	0	0	0	0	0	0	0	47623	0	1796		0			
961811																																																																																								36507	3182	3182	9.2621%	14.0600%	12.8345%	33325	259651	359800	703	0			6.0600%							17415	359800								0	0	0		0	15910	12.8345%	1	0	34028	0	0	0	703		0	0	0		0	33325	0	0	33325	0	0	0	0	0	0	0	0	0	3182	0	0		0			
962313																																																																																								12841	993	993	6.6252%	13.4814%	12.4388%	11848	95250	178832	322	0			5.4814%							9239	180713								0	0	0		0	4490	12.4388%	1	0	14051	1799	82	0	322		0	0	0		0	11848	0	0	11848	0	0	0	0	0	0	0	0	0	993	0	1881		0			
962890																																																																																								170610	14222	14222	9.8567%	15.0033%	13.7526%	156388	1137149	1586623	904	0			7.0033%							21138	1624014								0	0	0		0	172641	13.7526%	1	0	194683	31498	5893	0	904		0	0	0		0	156388	0	0	156388	0	0	0	0	0	0	0	0	0	14222	0	37391		0			
962966																																																																																						168926	0				8.1055%			13533		166961	23	0										-1909	169602	0	0.0000%	3474	0	0	3474	2.0565%	0	0	0	0	1	18083		1	0	16197	0	268	2373	23		0	0	0		0	13533	0	0	13533	0	0	0	0	0	0						2641		0	0		
963002																																																																																								44556	4226	4226	8.7610%	13.2192%	11.9654%	40330	337055	460335	285	3482			5.2192%							0	464605								0	0	0		0	41118	11.9654%	1	0	41403	0	0	788	289		0	-4	0		0	40330	0	0	40330	0	0	0	0	0	0	0	0	0	4226	0	788		0			
963730																																																																																								42100	2668	2668	9.6562%	19.7985%	18.5438%	39432	212642	408359	0	36982			11.7985%							20232	445341								0	0	0		0	19200	18.5438%	1	0	39432	0	0	0	0		0	0	0		0	39432	0	0	39432	0	0	0	0	0	0	0	0	0	2668	0	0		0			
963945																																																																																						9308761	0				8.0313%			727788		9061891	72	87094										373104	9157832	0	0.0000%	1210184	0	54181	1264365	13.5825%	0	0	0	0	1	363531		1	0	736707	7710	1137	0	72		0	0	0		0	727788	0	0	727788	0	0	0	0	0	0						8847		0	973070		
963954																																																																																								9817	777	777	8.6843%	15.8326%	14.5795%	9040	62005	104096	549	0			7.8326%							6009	104096								0	0	0		0	3031	14.5795%	1	0	9589	0	0	0	549		0	0	0		0	9040	0	0	9040	0	0	0	0	0	0	0	0	0	777	0	0		0			
964157																																																																																						278702	0				10.0226%			28443		283789	1082	0										19430	283789	0	0.0000%	24256	0	100	24356	8.7391%	0	0	0	0	1	9013		1	0	29525	0	0	0	1082		0	0	0		0	28443	0	0	28443	0	0	0	0	0	0						0		0	0		
964250																																																																																						98904	0				11.7492%			11643		99096	729	0										10173	99146	0	0.0000%	9924	0	9	9933	10.0431%	0	0	0	0	1	1520		1	0	12422	50	0	0	729		0	0	0		0	11643	0	0	11643	0	0	0	0	0	0						50		0	0		
964700																																																																																								865802	83142	83142	8.5017%	13.0371%	11.7852%	782660	6641046	9205895	31204	0			5.0371%			0				352113	9269165								0	0	0		0	493817	11.7852%	1	0	877134	55361	7909	0	32286		-193	-889	0		0	782660	0	0	782660	0	0	0	0	0	0	0	0	0	83142	0	63270		0			
965051																																																																																						76209	0				11.2557%			8557		76024	753	0										7385	76024	0	0.0000%	6052	0	539	6591	8.6486%	0	0	0	0	1	1172		1	0	9310	0	0	0	753	0	0	0	0		0	8557	0	0	8557	0	0	0	0	0	0						0		0	0		
965789																																																																																								124234	9310	9310	10.3990%	16.6830%	15.4328%	114924	744673	1105144	0	0			8.6830%							17546	1136869								0	0	0		0	129103	15.4328%	1	0	146649	27698	4027	0	0	0	0	0	0		0	114924	0	0	114924	0	0	0	0	0	0	0	0	0	9310	0	31725	0	0			
966272																																																																																								15112	603	603	11.5640%	22.2069%	21.3208%	14509	68051	125467	365	0			14.2069%							14509	125467								0	0	0		0	0	21.3208%	1	0	14874	0	0	0	365		0	0	0		0	14509	0	0	14509	0	0	0	0	0	0	0	0	0	603	0	0		0			
966722																																																																																								35758	2690	2690	8.1008%	11.8460%	10.9549%	33068	301856	408205	1699	0			3.8460%							31928	408205								0	0	0		0	1140	10.9549%	1	0	34767	0	0	0	1699		0	0	0		0	33068	0	0	33068	0	0	0	0	0	0	0	0	0	2690	0	0		0			
966731																																																																																								28846	1888	1888	10.6907%	19.3815%	18.1129%	26958	148833	252164	1366	0			11.3815%							26172	252164								0	0	0		0	786	18.1129%	1	0	28324	0	0	0	1366		0	0	0		0	26958	0	0	26958	0	0	0	0	0	0	0	0	0	1888	0	0		0			
966973																																																																																						85676	0				21.3049%			18465		86670	9	0										18465	86670	0	0.0000%	1559	0	0	1559	1.8196%	0	0	0	0	1	0		1	0	18474	0	0	0	9	0	0	0	0		0	18465	0	0	18465	0	0	0	0	0	0						0		0	0		
967046																																																																																								79641	5705	5705	11.2104%	17.4568%	16.2063%	73936	456217	659532	4964	13572			9.4568%							63289	673104								0	0	0		0	10647	16.2063%	1	0	78900	0	0	0	4964	0	0	0	0		0	73936	0	0	73936	0	0	0	0	0	0	0	0	0	5705	0	0	0	0			
967952																																																																																						127027	0				14.0655%			17443		124013	290	0										3686	124256	0	0.0000%	23612	0	191	23803	18.7385%	0	0	0	0	1	14000		1	0	17976	243	0	0	290		0	0	0		0	17443	0	0	17443	0	0	0	0	0	0						243		0	0		
968070																																																																																						9508490	0				12.3866%			1168808		9436049	-16505	0										120721	9449559	0	0.0000%	439572	0	38026	477598	5.0229%	0	0	0	0	1	1061597		1	0	1165813	9324	4186	0	23729		-40234	0	0		0	1168808	0	0	1168808	0	0	0	0	0	0						13510		0	248372		
968155																																																																																								13284	953	953	11.0013%	17.4406%	16.1894%	12331	76167	112087	258	0			9.4406%							10331	112087								0	0	0		0	2000	16.1894%	1	0	12589	0	0	0	258		0	0	0		0	12331	0	0	12331	0	0	0	0	0	0	0	0	0	953	0	0		0			
968249																																																																																						362567	0				8.6749%			29858		344190	3223	0										3161	359080	0	0.0000%	66141	0	76	66217	18.2634%	0	0	0	0	1	41587		1	0	47971	13406	1484	0	3223		0	0	0		0	29858	0	0	29858	0	0	0	0	0	0						14890		0	0		
968557																																																																																						144790	0				8.9257%			11014		123396	158	0										1027	127333	0	0.0000%	19992	0	1558	21550	14.8836%	0	0	0	0	1	13924		1	0	15109	3114	823	0	158		0	0	0		0	11014	0	0	11014	0	0	0	0	0	0						3937		0	0		
968744																																																																																						345490	0				12.2228%			42334		346354	1413	0										21620	346970	0	0.0000%	19545	0	573	20118	5.8230%	0	0	0	0	1	21330		1	0	44363	497	119	0	1622		0	-209	0		0	42334	0	0	42334	0	0	0	0	0	0						616		0	0		
969059																																																																																								9168	611	611	12.1933%	17.0175%	15.8834%	8557	53874	70178	687	0			9.0175%							3867	70178								0	0	0		0	4690	15.8834%	1	0	9244	0	0	0	687		0	0	0		0	8557	0	0	8557	0	0	0	0	0	0	0	0	0	611	0	0		0			
969255																																																																																								26437	1941	1941	7.8823%	13.8891%	12.8693%	24496	190344	310774	-15	0			5.8891%							16813	310774								0	0	0		0	7683	12.8693%	1	0	24481	0	0	0	-15		0	0	0		0	24496	0	0	24496	0	0	0	0	0	0	0	0	0	1941	0	0		0			
969639																																																																																								23014	1953	1953	9.0948%	14.7368%	13.4862%	21061	156167	231573	299	0			6.7368%							20295	231573								0	0	0		0	766	13.4862%	1	0	21360	0	0	0	299	0	0	0	0		0	21061	0	0	21061	0	0	0	0	0	0	0	0	0	1953	0	0	0	0			
969844																																																																																								16494	1241	1241	9.7390%	16.6433%	15.3911%	15253	99103	156617	2094	0			8.6433%							11923	156617								0	0	0		0	3330	15.3911%	1	0	17347	0	0	0	2094		0	0	0		0	15253	0	0	15253	0	0	0	0	0	0	0	0	0	1241	0	0		0			
969956																																																																																								9856	124	124	12.2228%	52.4172%	51.7577%	9732	18803	79622	891	0			44.4172%							5432	79622								0	0	0		0	4300	51.7577%	1	0	10623	0	0	0	1116	0	0	-225	0		0	9732	0	0	9732	0	0	0	0	0	0	0	0	0	124	0	0	0	0			
970055																																																																																						358709	0				8.6056%			29216		339499	1874	0										3716	339499	0	0.0000%	49812	0	935	50747	14.1471%	0	0	0	0	1	25500		1	0	31090	0	0	0	1874		0	0	0		0	29216	0	0	29216	0	0	0	0	0	0						0		0	1145		
971070																																																																																								14116	397	397	11.5185%	28.3710%	27.5731%	13719	49755	119104	-171	0			20.3710%							5552	119193								0	0	0		0	8256	27.5731%	1	0	13637	0	0	0	50		0	-221	0		89	13719	0	0	13719	0	0	0	0	0	0	0	0	0	397	0	89		0			
971379																																																																																								2256	69	69	14.6337%	27.7150%	26.8673%	2187	8140	14945	0	0			19.7150%							2187	14945								0	0	0		0	0	26.8673%	1	0	2187	0	0	0	0		0	0	0		0	2187	0	0	2187	0	0	0	0	0	0	0	0	0	69	0	0		0			
971959																																																																																								168255	15487	15487	8.5488%	12.7742%	11.5984%	152768	1317148	1787020	14421	0			4.7742%							99658	1794218								0	0	0		0	60308	11.5984%	1	0	174387	4023	3175	0	14421		0	0	0		0	152768	0	0	152768	0	0	0	0	0	0	0	0	0	15487	0	7198		0			
972143																																																																																								11446	860	860	8.4773%	11.9289%	11.0326%	10586	95952	124875	165	0			3.9289%							4848	125641								0	0	0		0	6504	11.0326%	1	0	11517	766	0	0	165	0	0	0	0		0	10586	0	0	10586	0	0	0	0	0	0	0	0	0	860	0	766	0	0			
972406																																																																																								11320	6	6	52.7435%	78.2958%	78.2543%	11314	14458	21451	0	0			70.2958%							5655	48842								0	0	0		0	33050	78.2543%	0	0	38705	27391	0	0						0	0	11314	0	0	11314	0	0	0	0	0	0	0	0	0	6	0	27391		0			
972648																																																																																								120438	4873	4873	9.5064%	17.2551%	16.5569%	115565	697985	1215651	7473	0			9.2551%							8047	1220907								0	0	0		0	112774	16.5569%	1	0	128294	4449	807	0	7473		0	0	0		0	115565	0	0	115565	0	0	0	0	0	0	0	0	0	4873	0	5256		0			
972732																																																																																						990777	0				10.4988%			101457		966366	4430	0										97627	966366	0	0.0000%	146283	0	34985	181268	18.2955%	0	0	0	0	1	3830		1	0	105887	0	0	0	4430		0	0	0		0	101457	0	0	101457	0	0	0	0	0	0						0		0	9562		
972750																																																																																								8339	706	706	7.3423%	14.8162%	13.5618%	7633	56283	103959	225	0			6.8162%							3109	105683								0	0	0		0	6248	13.5618%	1	0	9582	287	357	1080	225		0	0	0		0	7633	0	0	7633	0	0	0	0	0	0	0	0	0	706	0	1724		0			
972769																																																																																						705121	0				9.8580%			68530		695168	93	0										53537	696622	0	0.0000%	0	0	4764	4764	0.6756%	0	0	0	0	1	16447		1	0	70077	1177	277	0	93		0	0	0		0	68530	0	0	68530	0	0	0	0	0	0						1454		0	9058		
972862																																																																																						652167	0				10.3155%			66502		644680	1032	0										42673	646282	0	0.0000%	85394	0	1568	86962	13.3343%	0	0	0	0	1	25431		1	0	69136	1602	0	0	1032		0	0	0		0	66502	0	0	66502	0	0	0	0	0	0						1602		0	0		
973252																																																																																								5725	377	377	12.2593%	19.1536%	17.8923%	5348	29890	43624	194	0			11.1536%							4885	43624								0	0	0		0	463	17.8923%	1	0	5542	0	0	0	194	0	0	0	0		0	5348	0	0	5348	0	0	0	0	0	0	0	0	0	377	0	0	0	0			
974558																																																																																						145795	0				12.0330%			18077		150228	243	0										16077	150228	0	0.0000%	14416	0	15	14431	9.8981%	0	0	0	0	1	2000		1	0	18320	0	0	0	243		0	0	0		0	18077	0	0	18077	0	0	0	0	0	0						0		0	0		
974754																																																																																						584077	0				8.5978%			50291		584926	9167	0										20591	584926	0	0.0000%	37031	0	6063	43094	7.3781%	0	0	0	0	1	29700		1	0	59458	0	0	0	9167		0	0	0		0	50291	0	0	50291	0	0	0	0	0	0						0		0	0		
975153																																																																																								29563	2139	2139	7.6715%	10.7494%	9.9716%	27424	275020	357479	214	0			2.7494%							24510	359727								0	0	0		0	5162	9.9716%	1	0	29886	1838	410	0	214		0	0	0		0	27424	0	0	27424	0	0	0	0	0	0	0	0	0	2139	0	2248		0			
975256																																																																																						368742	0				8.3761%			30551		364741	1508	0										17752	364741	0	0.0000%	4189	0	584	4773	1.2944%	0	0	0	0	1	12799		1	0	32059	0	0	0	1562		0	0	-54		0	30551	0	0	30551	0	0	0	0	0	0						0		0	25790		
975452																																																																																								4193	401	401	6.4759%	12.6949%	11.4808%	3792	33029	58556	9	0			4.6949%							3563	58556								0	0	0		0	229	11.4808%	1	0	3801	0	0	0	9		0	0	0		0	3792	0	0	3792	0	0	0	0	0	0	0	0	0	401	0	0		0			
975555																																																																																								36243	823	823	13.7094%	43.4834%	42.4960%	35420	83349	258363	1804	0			35.4834%							26912	258363								0	0	0		0	8508	42.4960%	1	0	37224	0	0	0	1804		0	0	0		0	35420	0	0	35420	0	0	0	0	0	0	0	0	0	823	0	0		0			
975751																																																																																								81494	0	0	64.3977%	139.5995%	139.5995%	81494	58377	126548	0	0			131.5995%							22937	238101								0	0	0		0	170110	139.5995%	1	0	193047	102858	8695	0	0		0	0	0		0	81494	0	0	81494	0	0	0	0	0	0	0	0	0	0	0	111553		0			
975854																																																																																								35314	3392	3392	8.7330%	11.7377%	10.6103%	31922	300859	365532	-19	0			3.7377%							6922	365532								0	0	0		0	25000	10.6103%	1	0	31903	0	0	0	-19	0	0	0	0		0	31922	0	0	31922	0	0	0	0	0	0	0	0	0	3392	0	0	0	0			
976226																																																																																								78645	6701	6701	8.6710%	13.6294%	12.4681%	71944	577026	829712	3596	0			5.6294%							68645	829712								0	0	0		0	3300	12.4681%	1	0	75541	0	0	0	3442		0	155	0		0	71944	0	0	71944	0	0	0	0	0	0	0	0	0	6701	0	0		0			
976534																																																																																								22478	1475	1475	10.6961%	17.3841%	16.2434%	21003	129302	196361	1193	0			9.3841%							17790	196361								0	0	0		0	3213	16.2434%	1	0	22196	0	0	0	1193		0	0	0		0	21003	0	0	21003	0	0	0	0	0	0	0	0	0	1475	0	0		0			
976552																																																																																								63127	6621	6621	8.1218%	11.9399%	10.6876%	56506	528706	695733	1945	0			3.9399%							21672	696003								0	0	0		0	35104	10.6876%	1	0	58721	0	270	0	1945		0	0	0		0	56506	0	0	56506	0	0	0	0	0	0	0	0	0	6621	0	270		0			
976703																																																																																								219837	0	0	10.2627%	37.4055%	37.4055%	219837	587713	2142096	1408	0			29.4055%							213279	2213366								0	0	0		0	77828	37.4055%	1	0	292515	71177	93	0	1408		0	0	0		0	219837	0	0	219837	0	0	0	0	0	0	0	0	0	0	0	71270		0			
