"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	
666974																																								9808	1616	0	0	10909	0	2422	228	5911	264584	228037	832	236414	0	718	0	7545	0	28170	0	264584	0	0	28296	0	0	0	0	11545	216492	1a	1231	0	234408	233690	-126	0	0	0	0	28170		
667029																																								27170	4015	0	0	109894	0	4187	0	5623	260688	232115	258	234340	0	1035	7067	0	0	26348	144	260688	0	0	9642	0	0	17808	0	56333	175782	2a	1231	0	103756	102721	-1246	11	0	0	1967	26348	0	
667252																																								13779	922	0	0	4556	0	42	0	285	34601	30294	61	30355	0	246	0	0	0	4246	299	34601	0	0	1761	0	0	2201	0	5358	24936	8	1231	0	15263	15017	-15	0	0	0	0	4246		
667346																																								7903	1906	0	0	27497	0	777	0	2016	96544	85748	388	86136	0	634	1230	0	0	10408	700	96544	0	0	3992	0	0	6223	0	21863	63885	4	1231	0	55849	55215	-507	0	0	0	0	10408		
667524																																								8863	5105	0	0	18927	656	788	0	1555	140422	120426	291	120717	0	1149	0	0	0	19705	150	140422	0	0	19116	0	0	529	0	33025	87401	1a	1231	0	103011	101862	-90	2666	0	0	0	19705		
667551																																								5287	1339	0	0	28605	0	804	0	2015	75577	69641	148	69789	0	568	0	0	0	5788	150	75577	0	0	4466	0	0	2000	0	18530	51111	8	1231	0	38095	37527	-828	0	0	0	0	5788		
667757																																								194268	52989	26463	19860	414157	0	75954	722	124569	4195889	3594128	24765	3752281	0	34132	12603	105042	0	443608	5	4195889	13341	1164	135821	0	0	310717	48988	899273	2694855	2a	1231	0	3246107	3211975	-2935	0	0	0	27182	443608	0	
668053																																								25	1749	0	0	801	0	302	0	293	33747	30113	27	30140	0	244	568	0	0	3607	720	33747	0	0	117	0	0	2770	0	5673	24440	4	1231	0	21753	21509	0	8500	0	0	0	3607		
668147																																								232	2236	0	0	35140	0	1897	0	4000	164110	143997	439	147440	0	1490	200	1020	0	16669	600	164109	0	0	14368	0	0	1900	683	6803	137194	8	1231	0	121212	119722	-199	0	0	330	1654	16669		
669555																																								38852	7278	0	0	88657	0	12760	38	13006	687125	584649	1643	604975	0	8710	1892	18014	0	82150	1000	687125	0	0	42571	0	0	39000	73	19383	565266	2b	1231	0	533279	524569	-421	0	0	0	669	82150		
670430																																								620	2775	0	1	44351	0	4520	0	6728	141311	125116	270	125386	0	1327	0	0	0	15925	150	141311	0	0	15255	0	0	1850	310	42255	82861	1b	1231	0	79033	77706	-1330	4300	0	0	0	15925		
670467																																								44316	20374	1830	0	148180	0	11175	1081	23961	736088	653129	7692	669496	0	6622	0	0	0	66592	2365	736088	0	0	47687	0	0	18928	3276	267974	385155	2b	1231	0	488517	481895	-2388	0	0	0	8675	66592	0	
670560																																								72398	32330	0	0	97189	0	5224	0	33833	241510	0	38866	38866	0	0	0	0	0	202644	50000	241510	0	0	100762	0	0	52880	0	0	0	2a	1231	0	0	0	-998	0	0	0	0	202644	536	
670654																																								10048	1518	0	0	0	0	12	0	777	37958	34110	15	34125	0	256	0	0	0	3832	225	37957	0	0	1932	0	0	1675	0	11328	22782	5	1231	0	25859	25603	0	0	0	0	0	3832		
670748																																								2647	1575	0	0	27737	0	2138	502	2816	77569	65003	993	70821	0	535	0	3700	0	6749	400	77570	0	0	3303	0	0	3655	0	9998	55005	4	1231	0	40689	40154	-609	0	0	1125	0	6749		
670775																																								11453	234	0	7630	0	0	470	0	2318	104422	79951	197	92148	0	684	0	12000	0	12274	0	104422	0	0	12274	0	0	0	80	4931	75020	1a	630	0	82921	82237	0	0	0	0	0	12274		
670878																																								1821	2172	0	0	60536	0	3695	0	23878	424145	276099	4545	358232	0	2693	0	77588	0	65913	0	424145	0	0	65863	0	0	0	0	57403	218696	1a	331	0	334736	332043	50	0	0	0	0	65913		
671053																																								250	838	0	0	6394	0	863	0	859	52262	46155	56	48061	0	737	0	0	0	4201	120	52262	0	0	3073	0	0	1120	0	7750	38405	1a	1231	0	43410	42673	-112	385	0	1850	0	4201		
671147																																								8796	6532	820	0	37560	0	6403	45	3740	421228	371060	846	371906	0	4090	1135	0	0	49322	1200	421228	0	0	33011	0	0	15432	336	46725	324335	4	1231	0	359951	355861	-321	0	0	0	0	49322	0	
671334																																								61325	169269	1289	22467	228012	0	61564	9616	44647	1980864	1661121	30650	1784771	0	20581	0	93000	0	196093	469	1980864	0	0	105497	0	0	93204	789	396437	1264684	1a	1231	0	1402467	1381886	-3077	0	0	0	0	196093		
671370																																								33100	3864	2	170	43579	0	3006	267	8945	193870	162316	1468	164755	0	773	0	971	0	29115	6	193870	0	0	15428	0	0	15561	0	28957	133359	1a	1231	-1165	101710	100937	-715	0	0	0	0	29115		
671464																																								476024	160305	44851	0	1699319	17725	53229	8261	222850	14500918	11522249	93231	12477826	0	86461	464450	862346	0	2023092	16441	14500918	0	0	550885	78379	0	1494406	33689	3059860	8462388	2a	1231	0	11303876	11217415	-38640	0	0	0	0	2023092	24421	
671558																																								1695	9440	0	0	120564	0	7732	70	23354	676755	583612	1671	598483	0	7664	0	10000	0	78272	800	676755	0	0	70998	0	0	6533	1172	102650	480962	2b	1231	0	520038	512374	-59	354	0	3200	0	78272		
672041																																								1599	536	0	0	0	0	57	0	107	20715	18462	76	18538	0	106	0	0	0	2177	50	20715	0	0	1652	0	0	475	0	1594	16868	4	1231	0	14922	14816	0	3600	0	0	0	2177		
672238																																								1755	1214	0	3002	34824	0	227	0	2002	58913	51180	58	51495	0	150	0	0	0	7418	50	58913	0	0	7635	0	0	110	0	11152	40028	8	1231	0	16039	15889	-377	0	0	0	257	7418		
672247																																								5019	5979	0	0	39087	0	1975	20	1672	135290	119515	295	119810	0	607	0	0	0	15480	1125	135290	0	0	10776	0	0	4430	136	17860	101656	8	1231	0	81794	81187	-851	215	0	0	0	15480		
672537																																								13805	2477	0	0	79326	607	4302	955	4610	283725	243812	1578	247590	0	2186	0	0	0	36135	1	283725	0	0	31051	0	0	6410	0	38600	205212	2a	1231	0	179829	177643	-1327	0	0	0	2200	36135		
672573																																								28724	1067	0	12381	23384	0	7150	0	9185	207986	182850	1068	183918	0	750	0	0	0	24068	1	207986	0	0	25439	0	0	0	0	26458	156392	1a	1231	0	126845	126095	-1372	0	0	0	0	24068	0	
673244																																								881	1059	312	0	21312	0	1563	0	4924	84940	70751	203	73354	0	353	1551	2400	0	11586	585	84940	0	0	1162	0	0	10219	0	14340	56411	4	1231	0	52625	52272	-380	1066	0	0	0	11586		
673440																																								16931	97246	0	0	2417854	5432	110222	4874	126427	5359176	3997120	8451	4405874	0	68014	14636	132704	0	953302	600	5359176	0	0	831277	0	0	79365	4962	894145	3102975	1a	1231	0	2425556	2357542	42060	203050	0	0	267599	953302		
673477																																								6065	79	0	997	9017	0	114	0	868	39589	24402	254	29292	0	272	0	4636	0	10297	0	39589	0	0	10431	0	0	0	0	73	24329	1a	1231	0	22721	22449	-134	0	0	0	0	10297		
673851																																								7213	889	0	18679	9016	0	4631	0	1235	101270	89865	90	89955	0	947	0	0	0	11315	195	101270	0	0	7288	0	0	4016	0	25815	64050	5	1231	0	60554	59607	-184	0	0	0	0	11315		
673909																																								262354	8901	0	0	17	0	13947	0	44977	2240198	1539168	6721	2045810	0	12823	0	499921	0	194388	2133	2240198	0	0	180461	0	0	11794	0	186933	1352235	1a	1231	0	1884998	1872175	0	0	0	0	0	194388	37827	
674344																																								24326	1211	0	4258	0	0	2934	197	1575	91832	81702	799	82501	0	524	365	0	0	9331	50	91832	0	0	7541	0	0	1740	0	12534	69168	4	1231	0	57455	56931	0	35	0	0	0	9331	0	
674849																																								219	4016	0	0	121593	0	9592	625	32003	1015491	845225	3790	921633	0	9811	2140	71700	0	93858	250	1015491	0	0	69468	0	0	24551	0	34090	811135	2b	1231	0	855114	845303	-411	0	0	918	0	93858		
675042																																								42	2745	0	6047	7550	0	1581	1274	2619	93214	75995	277	81272	0	789	1205	5000	0	11942	400	93214	0	0	6589	0	0	5096	0	16560	59435	4	1231	0	66464	65675	-143	4476	0	0	0	11942	0	
675051																																								7639	3038	0	1	37285	0	339	0	900	102525	94765	75	94859	0	424	0	0	0	7666	2843	102525	0	0	1268	0	0	4958	0	23220	71545	1b	1231	0	52239	51815	-1403	1508	0	0	19	7666		
675079																																								2004	1560	0	12793	8918	0	3234	0	820	149606	128872	450	136722	0	622	0	7400	0	12884	1174	149606	0	0	8505	0	0	3717	0	8191	120680	2b	1231	0	120899	120277	-512	0	0	0	0	12884		
675248																																								6220	1788	126	100	27323	0	101	0	1843	90526	82531	81	82612	0	945	29	0	0	7914	118	90526	0	0	6118	0	0	2343	0	12654	69877	8	1231	0	53661	52716	-665	280	0	0	0	7914		
675332	4058004	1783375	1995654	0	30822191	1971	1454771	78701	7095382	199970211	1995075	175899840	105876	1693581	5892176	5888838	931024	23964495	21600	199970211	3137662	612699	12052203	0	0	13403691	2340019	2a	0	142813982	141120401	-1512999	44510	165849	24070371	125394	0	0	0				0	30822191						165116782						5888838					3137662	612699						40833640	124283142		1231					20000	44510	1189573	165849		125394	
675341																																								8685	678	0	0	13494	0	73	0	1016	35386	28401	793	29194	0	194	0	0	0	6192	300	35386	0	0	2871	0	0	3100	0	2649	25752	5	1231	0	9299	9105	-79	2335	0	0	0	6192		
675659																																								125	1729	722	110	22676	0	1072	0	1261	141733	125309	137	130144	0	429	0	4128	0	11589	1000	141733	0	0	6866	0	0	3915	0	18105	107204	9	1231	0	69872	69443	-192	44595	0	0	570	11589		
675855																																								9826	1854	0	0	14576	0	3637	47	612	58823	54020	176	54196	0	233	0	0	0	4627	1487	58823	0	0	620	0	0	2605	0	18788	35232	4	1231	0	27929	27696	-85	575	0	0	0	4627		
676049																																								8345	3132	0	40914	63451	0	2144	70	1793	183007	160325	279	160604	0	1003	0	0	0	22403	1000	183007	0	0	19779	0	0	2500	0	31943	128382	2a	1231	0	64161	63158	-876	0	0	0	0	22403		
676151																																								691	3823	46	0	53141	0	8610	0	8256	292022	232115	1523	259521	0	3968	3056	22000	0	32501	600	292022	0	0	12730	0	0	19606	0	61356	170759	9	1231	0	218367	214399	-435	0	0	0	3883	32501		
676478																																								118004	3706	244	33053	44341	0	7357	0	38302	1082321	831794	4811	956100	0	8465	0	119495	0	126221	0	1082321	0	0	48742	0	0	78605	0	44669	787125	2a	930	-1411	845779	837314	285	0	0	0	0	126221		
677176																																								577797	39399	0	26174	559047	0	35240	2191	66186	4929181	4235089	21394	4481781	0	44378	553	0	0	447400	29427	4929181	0	0	320638	0	0	105823	0	403852	3831237	1a	1231	0	3666972	3622594	-8488	0	0	225298	0	447400	0	
677354																																								3469	1379	0	0	45045	0	705	0	986	93167	85538	911	86606	0	637	0	157	0	6561	100	93167	1193	0	5747	0	0	1600	0	25870	59668	4	1231	0	41027	40390	-886	0	0	0	0	6561		
677448																																								4152	3482	304	781	21681	0	3150	25	4440	177663	144527	374	154361	0	2470	1161	3289	0	23302	100	177663	0	0	16833	0	0	6600	0	15747	128780	4	1231	0	140957	138487	-231	0	0	0	6171	23302		
677644																																								10093	15287	3013	689	225566	0	14718	2526	50359	1016150	779004	7010	883878	0	6933	22625	43092	0	132272	10	1016150	0	0	48963	0	0	90664	215	170897	608107	2b	1231	0	662211	655278	-7365	15781	0	0	54772	132272		
677756																																								1012	1369	0	21124	8182	0	496	0	1921	101449	83797	208	88192	0	1186	0	4050	0	13257	200	101449	0	0	9198	0	0	3800	0	15097	68700	8	1231	0	62431	61245	59	6100	0	0	137	13257		
677970																																								14211	1168	299	285	603	0	3082	0	1704	151428	129868	591	136459	0	1305	0	6000	0	14969	0	151428	0	0	14969	0	0	0	140	20676	109193	1a	0630	0	131241	129936	0	0	0	0	0	14969		
678052																																								14775	3506	0	1290	5177	0	359	11	208	41291	36092	85	36177	0	244	0	0	0	5114	200	41291	0	0	86	0	0	4969	0	16427	19665	1a	1231	0	16209	15965	-141	0	0	0	0	5114		
678070																																								37997	678	0	101636	106041	0	1416	0	13192	312932	224646	2413	227059	0	752	0	0	0	85873	0	312932	0	0	85474	0	0	0	0	6522	218124	6	1231	0	52724	51972	399	0	0	0	0	85873		
678258																																								0	1209	0	6918	5145	0	368	0	653	48763	43794	100	43894	0	265	0	0	0	4868	100	48762	0	0	1964	0	0	2900	0	10248	33546	8	1231	0	29735	29470	-96	5000	0	0	0	4868		
678454																																								6086	3879	0	0	21117	0	5239	133	6232	162745	136983	1519	144349	0	1099	0	5847	0	18396	283	162745	0	0	12570	0	0	5717	0	28380	108603	1a	1231	0	121158	120059	-174	0	0	0	0	18396		
678557																																								19003	3076	0	0	19053	0	519	0	905	94537	76247	97	80491	0	458	0	0	0	14046	500	94537	0	0	12261	0	0	1400	0	16220	60027	4	1231	0	48500	48042	-115	3939	0	0	4147	14046	0	
678575																																								6247	639	99	5560	0	0	217	253	2431	32346	27654	420	29473	0	195	0	1399	0	2873	0	32346	0	0	2873	0	0	0	0	971	26683	6	1231	0	17095	16900	0	0	0	0	0	2873		
678717																																								1947	17623	4229	9965	226769	0	6506	2047	58518	1695238	1110797	6008	1515579	0	9514	40770	398774	0	179659	4300	1695238	0	0	44301	143	0	137255	85	294135	816662	2a	1231	0	1335256	1325742	-6197	0	0	0	0	179659	894	
678744																																								2265	3053	137	0	13761	0	7236	19	9437	245962	198924	1261	218952	0	2519	1542	14687	0	27010	800	245962	0	0	9289	0	0	17200	0	35079	163845	1a	1231	0	211031	208512	-279	0	0	4080	0	27010		
679246																																								2719	1052	0	0	201	0	442	0	1630	74447	55496	117	66772	0	806	0	11159	0	7675	302	74447	0	0	4631	0	0	2742	0	7749	47747	4	1231	0	69209	68403	0	0	0	0	0	7675	0	
679451																																								280	1550	175	0	35355	0	1658	0	1698	97160	77440	286	88069	0	797	0	10343	0	9091	10	97160	0	0	2057	0	0	7675	0	18576	58864	4	1231	0	56847	56050	-651	394	0	0	0	9091		
679648																																								8919	2033	0	0	67595	0	330	0	598	95776	88518	97	88615	0	278	0	0	0	7161	200	95776	0	0	8295	0	0	1300	0	19497	69021	4	1231	0	16579	16301	-2634	0	0	0	0	7161		
680055																																								209	23791	0	0	38852	0	2387	12	4067	346826	311723	1642	313365	0	4651	0	0	0	33461	800	346826	0	0	25166	0	0	7256	0	84098	227625	2a	1231	0	272159	267508	239	10000	0	0	0	33461		
680130																																								19171	2015	0	0	101514	0	8210	646	18612	416134	366294	4339	376045	0	1842	362	5412	0	40089	1500	416134	0	0	29036	0	0	11387	0	126970	239324	1a	1231	0	252113	250271	-1834	15333	0	0	0	40089		
680354																																								30	9924	2844	29459	112419	0	3940	1177	8023	648568	558174	2331	576144	0	5037	4956	445	0	72424	300	648568	548	548	1740	400	0	73359	0	112356	445818	2a	1231	0	444955	439918	-2975	31050	0	0	14646	72424	3880	
680457																																								79053	11030	0	65362	0	0	15005	495	19618	736682	576966	1317	606545	0	2516	5372	10579	0	130137	3500	736682	0	0	80137	0	0	46500	2940	179901	397065	2a	1231	0	540323	537807	0	0	0	0	17683	130137		
680747																																								2178	2306	194	72746	0	0	305	75	1368	166860	139090	317	139407	0	892	0	0	0	27453	89	166860	0	0	22109	0	0	5255	0	24113	114977	4	1231	0	84898	84006	0	3682	0	0	0	27453		
680813																																								16767	30659	6338	0	379046	0	21835	59	71568	2148685	1641770	9518	1925421	0	12550	33806	191471	0	223264	77918	2148685	0	0	112691	0	0	39154	399	159440	1482330	2a	1231	0	1598845	1586295	-6499	1913	0	0	82662	223264		
681043																																								2600	945	0	0	8322	0	1352	0	1003	95208	78064	236	84864	0	817	0	6564	0	10344	197	95208	0	0	8024	0	0	2253	0	9825	68239	4	1231	0	81785	80968	-130	18	0	0	0	10344		
681249																																								12247	1058	0	3055	0	0	77	26	1154	35377	31414	584	31998	0	344	0	0	0	3379	70	35377	0	0	2589	0	0	720	0	10095	21319	4	1231	0	17550	17206	0	554	0	0	0	3379		
682143																																								36894	14608	1073	11426	11826	0	5372	642	11875	632248	554493	2211	572454	0	6916	2591	15750	0	59794	5282	632248	0	0	39961	0	0	14504	910	69599	484894	2a	1231	0	541798	534882	47	0	0	0	0	59794	149	
682479																																								421	3621	0	0	15267	0	3251	119	4364	107949	87564	2167	97335	0	1217	0	7604	0	10614	0	107949	0	0	8181	0	0	5013	0	6751	80813	1b	1231	-587	82123	80906	-1993	0	0	0	0	10614		
682545																																								7897	2340	2217	0	7746	0	2098	125	534	70454	59114	712	59826	0	452	0	0	0	10628	240	70454	0	0	4668	0	0	5760	0	17862	41252	1a	1231	0	38364	37912	-40	9585	0	0	0	10628		
682563																																								3907925	429733	4685	1247154	10493946	952	519796	1371	677344	31548615	26884479	123960	28368432	0	149885	652667	0	0	3180183	8500	31548615	59155	44772	2058445	0	0	1166592	0	11140862	15743617	2a	1231	0	13364030	13214145	-53354	330100	9642	17200	1298021	3180183		
682648																																								13216	1236	0	0	54778	0	1577	819	1109	147319	129393	325	129718	0	710	0	0	0	17601	200	147319	0	0	15436	0	0	2800	0	19409	109984	4	1231	0	72944	72234	-835	2350	0	0	0	17601		
683449																																								16896	1616	307	0	103765	0	1472	555	10523	331810	248676	1366	277352	0	2156	62	16706	0	54458	875	331810	0	0	51103	0	0	3125	0	38986	209690	2b	1231	0	191820	189664	-645	6950	0	0	10604	54458		
683814																																								13527	3791	0	0	84482	0	2653	539	2766	180049	138584	192	138776	0	855	0	0	0	41273	2000	180049	0	0	25428	0	0	14000	0	36022	102563	1a	1231	0	73146	72291	-155	0	0	0	0	41273		
684455																																								9538	6952	1417	0	15770	0	19696	463	11171	402248	362584	1503	364087	0	1425	218	0	0	38161	35	402248	0	0	13318	0	0	24471	16445	71668	290916	2a	1231	0	306278	304853	337	15725	0	0	0	38161		
685023																																								8462	1490	0	16171	0	0	699	0	2840	93785	73436	902	83117	0	701	0	8779	0	10668	1200	93785	0	0	8268	0	0	1200	0	14509	58927	8	1231	0	64824	64123	0	0	0	0	0	10668		
685368																																								50	8502	0	0	112870	0	1301	0	9322	217885	190966	807	191773	0	1476	0	0	0	26112	400	217885	0	0	26184	0	0	1600	0	52271	138695	1b	1231	0	81539	80063	-2072	5777	0	0	0	26112		
685649																																								4813	6582	1236	0	46646	0	4878	227	8396	279138	239142	1176	252761	0	2182	0	10975	0	26377	1450	279138	0	0	18225	0	0	7330	1425	45735	193407	2a	1231	0	206472	204290	-628	645	0	0	1468	26377		
685676																																								2055	8368	8158	0	145711	0	27364	618	25539	801799	625984	5855	701367	1	6130	12124	69528	0	100431	0	801799	0	0	33921	0	0	67750	8980	134061	491923	1a	1231	0	566982	560852	-1240	2030	0	0	0	100432		
685779																																								8317	5500	0	0	47542	0	14033	5363	12473	383435	329125	717	348298	0	3791	2251	18420	0	35137	100	383435	0	0	-4813	0	0	40550	1215	53250	275875	2b	930	0	290532	286741	-700	0	0	0	36	35137		
686459																																								426	6329	357	0	14977	0	5344	33	4699	191161	164781	1027	170058	0	1459	1817	4250	0	21103	150	191161	0	0	7061	0	0	14225	0	20813	143968	4	1231	0	158638	157179	-333	0	0	0	0	21103		
686570																																								5533	1290	0	0	7122	0	354	706	1303	50102	44187	280	44772	0	328	0	100	0	5330	0	50102	0	0	5461	0	0	0	0	3651	40536	7	1231	0	34122	33794	-131	0	0	205	0	5330		
686655																																								3873	7047	0	0	37625	0	6276	439	6067	308149	266140	833	278049	0	3635	0	11076	0	30100	3547	308149	0	0	20340	0	0	6548	248	43646	222494	4	1231	0	250209	246574	-335	0	0	0	0	30100		
686758																																								7798	2039	0	47515	53780	0	180	80	1395	132344	105517	272	105789	0	588	0	0	0	26555	1250	132344	0	0	21506	0	0	4750	0	32563	72954	4	1231	0	20145	19557	-951	0	0	0	0	26555		
687009																																								101065	31670	2708	151127	623242	0	50360	1392	164435	5463348	4467527	30855	4801841	0	35644	135959	156974	0	661507	8490	5463348	0	0	170996	0	0	493006	0	1003367	3464160	2a	1231	0	4223969	4188325	-10985	0	0	101589	44896	661507	13065	
687054																																								0	3522	0	0	14596	0	21	0	1416	51549	45939	66	46005	0	289	0	0	0	5544	40	51549	0	0	1657	0	0	3960	0	7704	38236	1a	1231	0	28783	28494	-113	3500	0	0	0	5544		
687474																																								5702	2299	543	6	108992	0	4167	11	12608	323400	268117	8753	280689	0	2738	2727	155	0	42711	1909	323400	0	0	33864	0	0	9376	275	38473	229644	1a	1231	-141	188808	186070	-2297	0	0	0	3664	42711		
687830																																								10640	749	0	5371	20436	0	167	0	1164	64777	59240	75	59315	0	266	0	0	0	5462	300	64777	0	0	3280	0	0	2116	0	16948	42292	2a	1231	0	26516	26250	-234	0	0	0	0	5462		
687951																																								879	8291	2646	136351	176140	0	26459	2341	23343	1060516	904883	11010	944958	0	11328	7904	0	0	115558	1600	1060516	0	0	90181	0	0	28400	795	130837	774046	1a	1231	0	673495	662167	-4623	13200	0	0	29065	115558		
688079																																								3076	1122	0	30770	0	0	2	0	590013	1319276	0	103795	103795	0	0	0	0	0	1215481	64307	1319276	0	0	177651	0	0	972372	0	0	0	2a	1231	0	0	0	1151	694293	0	0	0	1215481	0	
688257																																								25701	6657	0	135828	15667	0	6459	633	9758	298375	264024	2637	266661	0	174	0	0	0	31714	800	298375	0	0	12701	0	0	18450	0	116394	147630	1a	1231	0	97846	97672	-237	0	0	0	0	31714		
688453																																								0	2607	0	0	13565	0	185	57	585	60775	52709	63	54272	0	440	0	0	0	6503	400	60775	0	0	5071	0	0	1200	0	11894	40815	9	1231	0	44216	43776	-168	0	0	1500	0	6503		
688556																																								191	2017	0	393	37577	0	1201	0	1362	101557	90159	118	90277	0	386	0	0	0	11280	414	101557	0	0	9534	0	0	1286	0	31551	58608	4	1231	0	48223	47837	46	10979	0	0	0	11280		
689209																																								13525	9235	1545	0	329262	0	13973	257	31857	1575354	1059227	16206	1355893	0	11132	0	280460	0	219461	0	1575354	0	0	0	0	0	221370	0	187983	871244	1a	1231	0	1186832	1175700	-1909	0	0	0	0	219461		
689357																																								325	6255	0	0	65993	0	3946	0	2202	442650	357375	628	396609	0	4095	0	0	0	46041	200	442650	0	0	1569	0	0	44800	0	142065	215310	4	1231	0	368024	363929	-528	0	0	7000	31606	46041	0	
689759																																								71674	1083	0	0	34720	0	267	0	1943	156276	144117	312	144643	0	645	0	214	0	11633	1125	156276	0	0	1981	0	0	8933	0	111325	32792	1b	1231	0	46240	45595	-406	994	0	0	0	11633		
691042																																								490	1739	0	0	28752	0	266	40	597	45342	40590	53	40643	0	104	0	0	0	4698	150	45341	0	0	4587	0	0	600	0	7173	33417	1a	1231	0	9187	9083	-639	4375	0	0	0	4698		
691556																																								13255	3897	0	0	83504	0	2930	1078	6858	223040	202064	71	202135	0	830	0	0	0	20905	150	223040	0	0	10062	0	0	12350	0	49158	152907	4	1231	0	112348	111518	-1657	0	0	0	0	20905		
