"IDRSSD"	RCFD0071	RCFD0081	RCFD1754	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1754	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	
154154																																							13067	12791	0	184005	0	7764	13149	443	25659	626505	516247	2846	547033	0	4474	27940	0	79472	1200	626505	0	0	59581	0	0	19743	49	189695	326553			0	374052	369578	-1052	0	0	0	0	79472		
154770																																							57341	1308	0	57433	0	145	7472	0	25900	887560	703091	6061	734591	0	12854	25439	0	152969	0	887560	0	0	0	0	0	149898	403	83016	620075			0	750302	737448	3071	110	0	0	0	152969		
155759																																							7784	1397	0	45700	0	0	294	0	789	87360	72736	23	72759	0	488	0	0	14601	100	87360	0	0	11756	0	0	3300	0	23207	49529			0	31612	31124	-555	272	0	0	0	14601		
156457																																							5693	2424	33	2034	0	738	967	45	705	62321	55470	101	55571	0	216	0	0	6750	110	62321	0	0	997	0	0	5660	0	11118	44352			0	49814	49598	-17	84	0	0	0	6750		
156635																																							3828	2187	0	31657	0	0	362	0	410	64187	54496	198	54694	0	496	0	0	9492	80	64186	0	0	8813	0	0	770	0	10208	44288			0	26239	25743	-171	0	0	0	0	9492		
156952																																							28	6080	19176	962	0	0	1378	483	1354	62890	48867	285	52265	0	472	3113	0	10625	634	62890	0	0	6727	0	0	3291	0	10944	37923			0	33901	33429	-27	0	0	0	0	10625		
156970																																							3085	7033	0	9000	0	0	1723	165	1150	99653	88046	301	88347	0	792	0	0	11306	0	99653	0	0	11491	0	0	0	0	17356	70690			0	78289	77497	-185	0	0	0	0	11306		
157155																																							652	1804	249	14852	0	0	635	455	2902	63541	51058	408	56611	0	536	5145	0	6930	500	63541	0	0	1478	0	0	5100	0	12929	38129			0	39428	38892	-148	3100	0	0	0	6930		
157379																																							19290	1301	12955	0	0	0	1411	0	1382	93240	83551	115	83666	0	609	0	0	9574	0	93240	0	0	0	0	0	9574	0	10527	73024			0	53355	52746	0	4155	0	0	0	9574		
157650																																							13792	1262	0	19347	0	2816	3102	577	1865	102689	85737	408	90945	0	470	4800	0	11744	596	102689	0	0	1106	0	0	10393	0	19325	66412			0	60398	59928	-351	0	0	0	0	11744		
157744																																							1460	2758	0	61636	0	482	2979	31	7831	198942	178103	1944	182947	0	1678	2900	0	15995	101	198942	0	0	7214	0	0	10179	0	29472	148631			0	108787	107109	-1499	14656	0	0	0	15995		
157856																																							9201	2668	0	18414	0	0	768	0	2499	56686	42859	385	50031	0	310	0	0	6655	100	56686	0	0	6027	0	0	800	0	16611	26248			0	22483	22173	-272	963	0	0	6787	6655		
158376																																							34404	1018	0	29	0	0	2706	0	1508	131583	104912	160	105072	0	864	0	0	26512	0	131584	0	0	26506	0	0	0	0	18865	86047			0	92782	91918	6	0	0	0	0	26512		
158741																																							4895	3639	0	31604	0	0	592	0	3532	167266	139202	945	144187	0	1085	4040	0	23078	400	167265	0	0	20093	0	0	2900	0	18746	120456			0	124089	123004	-315	0	0	0	0	23078		
159636																																							57156	13508	0	285251	0	4806	57725	1357	72750	2525042	2222018	9604	2231622	0	27174	0	0	293420	6995	2525042	0	0	278732	0	0	15398	7484	240521	1981497			0	2043179	2016005	-7705	9000	0	0	0	293420	0	
159645																																							1616	280	0	39735	0	0	642	0	1409	88800	61000	840	79340	0	498	17500	0	9460	240	88800	0	0	6668	0	0	2760	0	13485	47515			0	43082	42584	-208	2534	0	0	0	9460		
159953																																							9738	3698	20133	59205	0	0	834	18	1215	165929	137773	1003	142466	0	1384	3690	0	23463	1200	165929	0	0	21093	0	0	1800	0	28433	109340			0	72472	71088	-630	0	0	0	0	23463		
159971																																							71817	5397	42026	89942	0	0	3250	0	18767	565438	447552	3978	451530	0	900	0	0	113908	0	565438	0	0	118598	0	0	0	0	33244	414308			0	335139	334239	-4690	0	0	0	0	113908		
160360																																							9540	5516	0	26806	0	95	6721	1224	10623	309409	269956	2910	272866	0	3180	0	0	36543	1000	309409	0	0	13620	0	0	22592	0	130048	139908			0	252064	248884	-669	0	0	0	0	36543		
160454																																							24520	3641	0	23264	0	1088	2660	0	5893	180194	161964	602	162566	0	1999	0	0	17628	100	180194	0	0	9758	0	0	8371	330	51010	110954			0	120797	118798	-601	0	0	0	0	17628		
160650																																							5544	11111	0	183026	0	0	8427	0	28696	913735	736052	3688	800940	0	8415	61200	0	112795	900	913735	0	0	88279	0	0	22910	602	110975	625077			0	678928	670513	706	5816	0	0	0	112795		
160959																																							100676	20997	28058	315974	151	0	8648	90	29650	2029298	1739267	4435	1849954	0	21454	96540	0	179344	506	2029298	0	0	172884	0	0	5656	15206	52796	1686471			0	1531302	1509848	298	0	0	0	9712	179344		
161273																																							10107	9170	82330	22969	0	1162	12242	0	27235	870506	693706	6946	775711	0	8306	75059	0	94795	500	870506	0	0	6822	368	0	87848	645	144976	548730			0	712584	704278	-375	0	0	0	0	94795		
161602																																							18420	48294	55276	342697	0	11177	12472	1320	38588	2848430	2249941	21568	2580915	52	21643	305100	0	267463	8000	2848430	4306	4306	216944	0	0	46314	3151	522054	1727887			0	2325203	2303560	-3795	452	0	0	0	267515	8717	
162337																																							6815	51359	0	206217	0	6104	13720	432	23626	854314	753648	6320	759968	0	8382	0	0	94346	200	854314	0	0	62222	0	0	32678	0	153546	600102			0	554423	546041	-754	0	0	0	0	94346		
163343																																							18434	2189	238	1	0	241	745	304	2019	77002	67336	514	67850	0	1032	0	0	9152	400	77002	0	0	8152	0	0	600	156	17441	49895			0	53707	52675	0	0	0	0	0	9152	0	
163370																																							9285	3856	0	50061	0	698	4551	0	20376	519799	418963	3892	467008	0	4594	44153	0	52791	0	519799	0	0	53248	0	0	0	0	47094	371869			0	435132	430538	-457	434	0	0	0	52791		
163549																																							11775	29660	6750	183593	500	22189	26961	6153	38964	1357316	1175041	15289	1235330	0	6396	45000	0	121986	316	1357316	0	0	56995	0	0	67929	2546	189356	985685			0	1033411	1027015	-3254	1210	0	0	0	121986		
163857																																							22982	9403	11060	77943	0	717	6786	0	13917	478360	416630	2357	434935	0	4125	7426	0	43425	500	478360	0	0	42493	0	0	1250	2975	113111	303519			0	326961	322836	-818	9741	0	0	8522	43425		
164153																																							13613	2771	0	35005	0	237	1015	570	2336	113409	101427	442	102925	0	507	1056	0	10484	650	113409	0	0	3377	0	0	6850	264	28112	73315			0	57852	57345	-393	253	0	0	0	10484	0	
164331																																							10789	5021	0	124091	0	24	1762	493	8494	257524	228167	1569	235736	0	1119	0	0	21788	1100	257524	0	0	22443	0	0	1600	0	63349	164818			0	107601	106482	-3355	368	0	6000	0	21788		
164377																																							16208	1885	0	49909	0	0	1722	789	10547	164572	125758	1407	147165	0	345	20000	0	17407	0	164572	0	0	19127	0	0	0	0	8308	117450			0	83857	83512	-1720	0	0	0	0	17407		
164957																																							1613	2955	1106	7161	0	199	3797	220	798	74151	66313	560	66873	0	353	0	0	7278	200	74151	0	0	6260	0	0	959	0	23648	42665			0	53330	52977	-141	3325	0	0	0	7278		
164975																																							469	397	0	24983	0	42	1203	0	4414	115390	105904	733	106637	0	640	0	0	8753	0	115390	0	0	265	0	0	9749	0	3051	102853			0	84522	83882	-1261	0	0	0	0	8753		
165039																																							11964	10322	7000	152732	0	116	9510	821	34714	548923	465799	2067	497866	0	3037	30000	0	51057	3070	548923	0	0	-7666	0	0	58823	0	108993	356806			0	318711	315674	-3170	6070	0	0	0	51057		
165628																																							61923	207080	429328	2781305	11336	865617	214252	1401	567257	13914274	10227990	159302	11836856	104	56542	1258473	7500	2077314	10075	13914274	0	0	635189	0	0	1476458	4372	2580030	7647960			0	8824214	8767672	-44408	0	0	99000	84591	2077418	2731	
165758																																							5167	5848	0	28728	0	0	1284	981	2556	112702	103579	444	104023	0	775	0	0	8679	10	112702	0	0	2028	0	2000	4990	0	32163	71416			0	68163	67388	-349	750	0	0	0	8679		
165806																																							3599	18541	29725	273011	0	356	14386	57	28224	1521214	1193260	9396	1400359	55	9188	191800	0	120800	375	1521214	0	0	112720	0	0	16556	472	338602	854659			0	1162031	1152843	-8851	0	0	0	5903	120855	0	
166111																																							13944	2329	0	1852	0	0	5401	232	16270	257521	192726	1035	224555	0	759	30794	0	32966	0	257521	0	0	40510	0	0	0	0	24629	168097			0	218152	217393	-7544	100	0	0	0	32966		
166531																																							26250	7474	0	10076	0	0	3652	0	10069	276645	241504	1043	245438	0	4080	2891	0	31207	2500	276645	0	0	26335	0	0	2500	0	54136	187369			0	219709	215629	-128	3495	0	0	0	31207		
166652																																							12266	14646	3095	66433	0	3349	2217	2978	4500	593865	509685	4268	526480	0	6867	5500	0	67385	500	593865	0	0	27830	0	0	40892	280	168456	341229			0	490968	484101	-1837	0	0	0	7027	67385		
166849																																							6750	394	0	3983	0	0	1170	19	2539	89858	79773	464	80237	0	987	0	0	9621	50	89858	0	0	9159	0	0	475	0	13581	66192			0	75990	75003	-63	0	0	0	0	9621		
167453																																							1790	2428	0	12279	0	321	1595	0	2425	101129	76467	479	82046	0	1217	5100	0	19083	150	101129	0	0	17461	0	0	1573	0	19360	57107			0	80501	79284	-101	1007	0	0	0	19083		
167565	2007	16843	0	0	0	181343	2522	0	19010	874250	170363	193855	0	0	0	0	680395	5000	874250	0	0	503375	0	0	172020	0		0	0	0	0	0	0	680395	0	0	0	0			0	0							23492					0												22992	500							652525	0	0	0		0	
167752																																							3104	315	0	7601	0	1065	11	0	382	21803	18038	33	18071	0	125	0	0	3732	50	21803	0	0	911	0	0	2825	0	3930	14108			0	7722	7597	-54	1728	0	0	0	3732		
167864																																							65259	10543	1087	79269	1556	461	4356	0	13898	417489	366804	1202	368006	0	3850	0	0	49483	1000	417489	0	0	35484	0	0	15000	0	205043	161761			0	213910	210060	-2001	31000	0	0	0	49483		
168357																																							14245	2694	1980	27005	0	4916	3821	85	4038	169521	144360	1784	148644	0	1279	2500	0	20877	127	169521	0	0	6388	0	0	14769	0	33784	110576			0	107760	106481	-407	4256	0	0	0	20877		
168571																																							5082	97	12	19567	0	490	2215	132	1148	90502	72459	137	72596	0	310	0	0	17906	2	90502	0	0	672	0	0	17532	0	8162	64297			0	40294	39984	-300	21775	0	0	0	17906		
169327																																							4972	3740	1105	50861	0	0	8410	84	11443	426918	335891	1671	387169	0	3389	45621	0	39749	2000	426918	0	0	35849	0	0	3000	235	87257	248634			0	344981	341592	-1100	4476	0	0	3986	39749		
169354																																							62709	12405	0	221285	0	0	1598	0	8910	392240	355314	356	355670	0	1629	0	0	36570	1137	392240	0	0	33846	0	0	3607	0	130999	224315			0	86962	85333	-2020	0	0	0	0	36570	0	
169653																																							287084	108944	340144	1568523	0	23464	68549	814	175048	6346426	5441366	46772	5555261	0	44501	25000	0	791165	81000	6346426	5458	0	-183954	0	0	914303	27953	1624493	3816873			0	3784946	3740445	-20184	0	0	0	42123	791165		
169756																																							117579	6043	124366	5186	1385	0	4722	744	2658	493995	454208	286	454494	0	2219	0	0	39501	672	493995	0	0	29579	0	0	9905	0	187474	266734			0	233531	231312	-655	0	0	0	0	39501		
170257																																							5944	2141	0	31885	0	0	853	0	2607	69714	61248	127	61375	0	323	0	0	8339	300	69714	0	0	8189	0	0	300	0	28297	32951			0	26607	26284	-450	0	0	0	0	8339		
170275																																							38824	4493	13797	8229	176	0	4694	468	7686	206194	167554	1982	178669	0	612	9133	0	27525	0	206194	0	0	27724	0	0	0	0	35035	132519			0	128439	127827	-199	0	0	0	0	27525	0	
170332																																							2628	2667	0	20585	0	0	4220	118	8701	269091	212383	1010	246557	0	3098	33164	0	22534	1400	269091	0	0	17055	0	0	4428	0	40100	172283			0	233270	230172	-349	0	0	0	0	22534		
170640																																							1748	625	300	10931	0	0	89	10	264	26894	23231	37	23268	0	116	0	0	3626	309	26894	0	0	3151	0	0	391	0	5011	18220			0	9636	9520	-225	3407	0	0	0	3626		
171133	12114	29596	0	5075	0	0	3697	363	14896	412338	2816	375016	0	6301	50000	0	37322	14803	412338	0	0	17366	0	0	5299	0		0	350974	344673	-146	0	719	37322	1924	1116	0	1116			0	5075							320365					50000												73617	246748							0	0	0	719		0	
171656																																							7550	3060	0	23197	0	289	2063	0	3606	119894	100314	271	110985	0	920	0	0	8909	400	119894	0	0	6465	0	0	2700	0	25688	74626			0	80209	79289	-656	840	0	10400	0	8909	0	
171759																																							2026	3059	0	19376	0	0	1393	0	6875	132031	112802	418	117495	0	1378	1000	0	14536	700	132031	0	0	9445	0	0	4577	0	30692	82110			0	100680	99302	-186	0	0	3275	0	14536		
171768																																							28485	10577	0	89600	32	0	43042	794	13325	677479	531582	712	593172	0	3252	60878	0	84307	656	677479	0	0	71646	0	0	13350	1472	144762	386820			0	493372	490120	-1345	0	0	0	0	84307	32	
172158																																							1773	1481	18342	0	0	186	1252	0	2001	103249	89665	162	93405	0	817	2428	0	9844	730	103249	0	0	7786	0	0	1328	0	25192	64473			0	79031	78214	0	0	0	1150	0	9844		
172251																																							4319	781	0	2326	0	0	806	0	410	46018	38752	48	40800	0	388	2000	0	5218	100	46018	0	0	2720	0	0	2400	0	9333	29419			0	35064	34676	-2	2700	0	0	0	5218	0	
172457																																							2457	3609	500	22148	0	0	9763	0	9486	275436	234690	4146	251320	0	2787	12484	0	24116	980	275436	0	0	17494	0	0	10980	139	69501	165188			0	230121	227334	-5338	0	0	0	0	24116		
172475																																							17895	4634	9796	7581	110	629	6072	130	16771	470400	373821	5239	430918	0	2955	51858	0	39482	100	470400	0	0	30277	0	0	9000	0	42865	330956			0	409737	406782	105	0	0	0	0	39482		
172859																																							5669	5211	9912	5267	0	3837	824	0	3171	143432	113482	617	124986	0	1359	10887	0	18446	210	143432	0	0	10081	0	0	8240	0	27848	85634			0	110877	109518	-85	0	0	0	0	18446	23	
173306																																							21102	8835	0	68546	3221	558	5675	0	11584	370312	321193	2901	337705	0	2182	13611	0	32607	400	370312	0	0	32090	0	0	1000	0	14855	306338			0	252973	250791	-883	0	0	0	0	32607		
173342																																							5112	959	0	35396	0	0	901	0	1494	84005	76239	110	76732	0	718	383	0	7273	100	84005	0	0	6766	0	0	975	0	10320	65919			0	40861	40143	-568	0	0	0	0	7273		
173548																																							4419	2895	0	37185	0	1137	1411	150	2506	119537	98894	554	103831	0	708	2201	0	15706	1000	119537	0	0	13880	0	0	1000	0	16558	82336			0	70542	69834	-174	0	0	1472	710	15706		
173557																																							8722	3881	16634	39386	0	0	5763	4144	3035	287783	259056	589	259645	0	2777	0	0	28138	750	287783	0	0	22128	0	0	5745	0	62476	196580			0	208992	206215	-485	3	0	0	0	28138		
173575																																							3974	10247	38332	99663	0	0	8935	0	44053	1196439	985247	5992	1069489	0	8998	78250	0	126950	0	1196439	0	0	127929	0	0	0	0	225841	759406			0	1000233	991235	-979	0	0	0	0	126950		
173641																																							3515	9116	0	80024	0	0	2341	1122	2417	211197	183105	790	183895	0	1997	0	0	27302	900	211197	0	0	26445	0	0	1000	0	37468	145637			0	114659	112662	-1043	0	0	0	0	27302		
173959																																							4483	1703	0	48098	0	0	511	116	5573	93485	77858	381	78239	0	399	0	0	15246	276	93485	0	0	15183	0	0	276	0	15808	62050			-15	31840	31441	-474	1560	0	0	0	15246		
174321																																							28590	2360	0	36184	0	0	4256	650	1134	134139	121678	62	121740	0	1214	0	0	12399	2322	134139	0	0	1986	0	0	8264	0	46017	75661			0	62179	60965	-173	0	0	0	0	12399		
174367																																							2934	713	5253	2979	0	2575	742	465	547	51535	41929	105	42034	0	343	0	0	9501	500	51535	0	0	1745	0	0	7336	0	10808	31121			0	35670	35327	-80	0	0	0	0	9501		
174572																																							5677	36381	262143	1033337	0	6086	52050	92	360332	6680371	4598884	83205	5915708	30	62342	1233619	0	764633	0	6680371	0	0	556742	0	0	324420	8081	760966	3837918			-44455	4978534	4916192	-72074	0	0	0	0	764663		
175056																																							7727	8477	0	18064	0	2434	6854	122	9226	288186	262500	1352	263852	0	2378	0	0	24334	660	288186	0	0	12447	0	0	11292	0	58400	204100			0	237660	235282	-65	0	0	0	0	24334		
175140																																							7863	7583	0	80721	0	5307	5511	19	12897	417448	351451	1004	370038	0	3248	11000	0	47410	375	417448	0	0	35970	0	0	11794	0	84345	267106			0	300154	296906	-729	641	0	0	6583	47410		
175458																																							2000	656	4014	4855	0	0	142	0	579	26923	23398	46	23986	0	354	250	0	2937	100	26923	0	0	633	0	0	2300	0	4235	19163			0	15031	14677	-96	0	0	292	0	2937		
175609																																							15489	3369	0	94584	0	0	2637	78	5649	218735	193610	1732	195342	0	2009	0	0	23393	2400	218735	0	0	20907	0	0	520	0	79255	114356			0	95271	93262	-434	3667	0	0	0	23393		
176101																																							5322	13049	0	255536	0	0	13698	0	42198	1056216	915325	11844	962669	0	10663	35500	0	93547	1000	1056216	0	0	92533	0	0	9000	0	250748	664576			0	737076	726413	-8986	0	0	0	0	93547		
176325																																							1100	2422	0	32198	0	0	1602	0	4296	156842	127973	585	141586	0	1648	13028	0	15256	420	156842	0	0	14434	0	0	705	0	39300	88673			0	116146	114498	-303	726	0	0	0	15256		
