"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK256	RIADG377	
731957																																																																												0	0	65		0			380	226	0	0	12929	0	0	0	8395	461	0	2412	354	728	2978	3986	300	49	86	1244	1363	1182	484	149								0	112		0	0	0	209	106	879	1100			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	2	0	0	0	0	0	0	0	469	0	0	0	0	0			0	0				0	0	525			0		
732178																																																																												0	28862	5040	0	10940	27267	0	27267	4043	0	0	294811	0	1630	0	81123	2993	67726	65652	1738	14886	5172	973	16063	41303	29961	52924	24925	35240	33724	36415		0	0	0		0	0	371	246	0		0	0	23261	16439	33865	22325	0	1630	0			1331	0																							0	0	0	0	0	0	0	0	0	0	0	0		84175	0	0	0	0	0	0	0	0	0	0	13001	0	0	0	0	0	0	0	227	109	0			0	0	23405			0		
732253																																																																												0	15991	0		6322			20148	0	0	3600	113531	0	0	0	25026	1026	2551	32146	1120	2701	4476	12744	3123	344	11060	18328	16352	28926	9745	3951								0	0			0	0	0	0	9920	22721			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	2371	0	0	0	0	0			0	0	0			0	0	6406			0		
732459																																																																												0	9432	350		12845			3492	384	0	0	68978	0	194	0	18857	2721	373	10691	640	1811	5558	9634	1214	0	8952	3894	11743	21339	3519	625								0	88			0	0	977	775	2834	9527			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	2388	0	0	0	0	0			0	0	0			0	0	4114			0	0	
732637																																																																												0	0	43		0			2383	879	0	0	59050	321	0	0	26876	207	26876	19856	3587	10043	7234	3380	1658	408	2432	3794	6462	8531	10401	823								0	1030			0	0	99	1517	1921	2894			0			22	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	7217	0	0	0	0	0			34	0				0	0	14305			0	0	
732758																																																																												149	17652	0	2	24276	26750	0	26750	0	0	0	218041	0	1050	0	2601	0	0	85525	0	590	1945	0	0	0	84630	27946	37768	29262	25936	9044		0	149	0		0	0	206	0	0		0	0	1604	26756	12492	81193	0	1050	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		45188	6823	16487	6825	0	0	0	0	0	0	0	0	0	0	0	0	4033	0	0	0	0	0			0	0	0			0		
732918																																																																												17320	6206	46473	0	1187	36717	0	36717	169724	0	38848	816271	1030	0	13842	281107	9193	267348	42923	5452	20847	38356	64789	79737	70615	115344	109828	41253	80749	111705	70180		0	17320	0		0	0	0	3602	0		0	0	4860	22091	59624	86774	0	0	0			837	868																							0	0	0	0	0	0	0	0	0	0	0	0		554124	102	0	102	0	0	0	0	0	0	0	30354	0	0	0	2616	0	109	0	0	0	0			0	0	3119			109		
732954																																																																												0	1008	0		1294			1943	0	0	461	20601	0	0	0	7276	0	0	4455	0	11	63	338	6262	602	916	3531	2571	2178	4103	0								0	0		0	0	0	61	0	1212	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	1010	0	0	0	0	0	0	0	2180	0	0	0	0	0			0	0	0			0	0	4156			0		
733054																																																																												0	19791	0	0	24733	25424	0	25424	0	0	1173	150660	0	0	2967	33633	0	2017	51473	0	788	3065	8059	21337	384	20492	32182	14699	14103	35518	0		0	0	0		0	0	0	0	0		0	0	1689	1776	17612	15231	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	59734	270	0	270	0	0	0	0	0	0	0	2731	0	0	0	0	0	0	0	0	0	0			0	0	6597			0	0	
733540																																																																												0	187	0		0			22254	0	0	0	46061	0	0	0	2208	0	0	15218	377	216	1133	421	0	0	2974	11651	17143	10190	1027	0								0	0			469	276	3341	0	0	14580			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	2117	0	0	0	0	0			0	0				0	0	1374			0	0	
733559																																																																												0	49269	0		25412			8518	0	0	435	98530	0	0	8518	583	154	322	41420	322	235	25	0	0	0	36608	7557	10218	27542	9041	6536								0	0			0	0	0	155	4656	7138			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	13442		0	384	0	0	0	0	0	0	0	987	0	0	0	0	0			0	0	0			0	0	839			0	0	
733661																																																																												0	0	0		0			0	0	0	0	62972	0	0	0	3132	0	0	717	0	0	0	0	0	3132	49	668	59123	0	0	0								0	0			0	0	0	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0			2	0				0	0	59838			0	0	
733755																																																																												0	9487	1558		3166			4410	716	0	792	61130	0	222	0	17826	632	4318	19235	508	2577	8279	3155	1778	1505	5421	11849	13560	6151	2754	3569								0	7			0	0	2488	3506	8359	6479			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	20005		0	251	0	0	0	0	0	0	0	519	0	0	0	0	107			17	0				0	0	712			0	0	
733951																																																																												0	31992	0		18659			6164	464	0	1793	100398	0	0	0	31709	524	25264	15754	531	801	1964	4410	8489	15208	9623	13431	10339	14404	9424	11454								0	0		0	0	0	0	526	2545	1394			0			99	0																							0	0	0	0	0	0	0	0	0	0	0	0		55513		0	48	0	0	0	0	0	0	0	2663	0	0	0	0	0			0	0	0			0	0	1917			6		
734051																																																																												0	4875	1604		6288			10319	1193	0	222	55357	0	0	0	16298	1058	1311	17452	1252	2891	3340	5202	1858	1604	6960	8414	7377	9359	4852	1774								0	33			0	0	4533	266	6304	1086			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	14173		0	5	0	0	0	0	0	0	0	349	0	0	0	0	0			9	0	0			0	0	924			0	0	
734248																																																																												0	52363	3160		21431			20732	740	0	13565	210338	0	287	1944	29472	1000	6700	62678	677	1281	707	5808	10595	9845	65847	17118	28471	35800	26517	6924								0	71			0	0	541	7770	43672	6561			0			138	0																							0	0	0	0	0	0	0	0	0	0	0	0		66824		0	3442	0	0	0	0	0	0	0	2165	0	0	0	0	0			1529	1518	0			0	11	3366			0		
734350																																																																												0	29803	7741	0	2152	53962	0	53962	0	0	0	292341	0	0	0	63708	1735	15180	101977	11167	12160	20211	16485	2048	865	63573	60628	43901	27141	17027	8461		0	0	0		0	0	0	0	0		0	0	6220	10333	83329	18576	0	0	0			0	205																							0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3092	0	3158	0	0	0	0	0	0	0	0			0	0	11690			0		
734538																																																																												0	5331	48829	21617	1090	48532	0	48532	0	0	0	597715	0	0	0	14352	360	11574	106406	11094	429	858	1640	147	184	273649	43590	105446	99895	43486	5432		0	0	0		0	0	0	0	0		0	0	5939	83477	63749	187242	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	28305	88892	49922	0	0	0	0	0	0	0	0	0	0	0	0	1027	0	0	0	0	0			0	0	0			0		
734613																																																																												0	22336	909		2319			3196	11192	0	188	192495	0	0	0	119939	7770	8044	13933	543	2564	2135	3331	31422	77726	8355	5035	9020	10032	20366	17255								0	18			0	0	3037	4385	7989	4589			0			3786	720																							0	0	0	0	0	0	0	0	0	0	0	0	0	144823		0	26	0	0	0	0	0	0	0	1084	0	0	0	155	0			217	200				0	17	3518			0	0	
735049																																																																												0	164	0		137			48	0	0	150	10300	0	0	0	8795	0	0	2023	384	1216	2642	1782	2591	0	171	252	763	175	144	0								0	0			0	0	0	105	761	0			0			792	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	76	0	0	0	0	0			0	0				0	0	64			0		
735067																																																																												0	7767	1498		709			18136	0	0	276	170842	0	0	0	81452	1465	0	50844	9593	10499	6831	8572	36663	9294	27799	22554	7973	8864	12553	9647								0	0			0	0	21096	7114	14410	14986			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	8538		0	0	0	0	0	0	0	0	0	396	0	0	0	0	0			0	0				0	0	1537			0	0	
735414																																																																												0	1049	0		75			886	3459	0	0	39979	0	0	0	27617	576	1437	2193	1	398	1587	409	12060	13115	1164	1011	2027	2504	4977	679								215	25			0	0	597	0	1460	251			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	31034		0	18	0	0	0	0	0	0	0	2816	0	0	0	0	0			0	0				0	0	935			0	0	
735441																																																																												0	182756	1473	9364	229337	112384	0	112384	13551	0	1139	707778	0	0	0	26594	2883	9081	274380	1688	3028	8733	10209	840	1888	206804	113690	139271	164894	39987	10292		0	0	0		0	0	1639	70	0		0	0	8521	8449	50164	42119	0	0	0			0	12																							0	0	0	0	0	0	0	0	0	0	0	0		701060	2487	0	11851	0	0	0	0	0	0	0	7126	0	0	0	0	0	0	0	0	0	0			0	0	7722			0		
735656																																																																												0	15332	0		1306			10353	0	0	0	46996	0	0	0	5409	542	421	14234	310	778	1885	2034	402	0	9695	4737	9564	10134	6864	554								0	106			0	0	319	2657	9930	95			0			28	0																							0	0	0	0	0	0	0	0	0	0	0	0		9445		0	0	0	0	0	0	0	0	0	299	0	0	0	0	0			0	0				0	0	648			0		
735768																																																																												0	2190	73373	0	112	24761	0	24761	1502	0	10524	328901	222	404	9362	15718	0	6961	23322	960	1499	3084	5575	4600	0	12146	9013	38192	34961	187974	31100		0	0	0		0	0	0	99	0		0	0	2376	6804	73392	117737	0	404	0			969	0																							0	0	0	0	0	0	0	0	0	0	0	0		190181	26	0	26	0	0	0	0	0	0	0	0	0	0	482	1216	5306	0	0	3	0	0			0	0	105			0		
735973																																																																												0	0	0		0			2097	1792	0	0	47874	0	0	0	41567	0	0	660	414	245	1091	762	19775	19075	137	0	11	59	4102	1988								0	0			0	0	593	130	1409	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0				0	0	286			0		
736158																																																																												0	1129	0		9257			4769	0	0	0	17795	0	0	0	653	0	0	8247	1	242	158	148	104	0	4445	3732	3554	3021	2391	0								0	3			0	0	0	0	794	135			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		174		0	14	0	0	0	0	0	0	0	615	0	0	0	0	0			0	0	0			0	0	426			0		
736206																																																																												0	0	163736	1727	0	56139	0	56139	71117	0	0	1326661	0	0	0	569076	7241	228028	107630	9087	12490	25781	51561	276877	192254	245687	32026	75954	82689	311918	8896		0	0	0		0	0	0	1055	0		0	0	22262	38172	45601	317184	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		758566	278	0	2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	33073			0		
736448																																																																												0	66544	36367	2294	10124	59014	0	59014	16243	0	1513	822963	0	0	0	186398	7750	5262	147973	9825	16605	39816	68738	48078	518	82713	74423	148106	199936	123871	3128		0	0	0		0	0	0	1159	0		0	0	20139	68856	158792	169271	0	0	0			700	773																							0	0	0	0	0	0	0	0	0	0	0	0	0	794651	263	0	2557	0	0	0	0	0	0	0	4564	0	96	0	0	0	0	0	0	0	0			0	0	13672			0	0	
736550																																																																												0	57064	0		47855			30221	308	0	0	218298	0	0	0	51563	837	12420	88703	3429	9179	20243	15679	2380	0	48647	27448	38520	37846	11389	0								0	155			0	0	4216	2664	11436	3753			0			282	201																							0	0	0	0	0	0	0	0	0	0	0	0		60370		0	166	0	0	0	0	0	0	0	3269	0	0	0	218	0			2616	2552	0			0	0	4791			3237		
736662																																																																												0	4435	1322		7504			22171	0	0	0	86148	0	0	0	24114	371	7226	22488	1368	4115	1675	147	4227	12582	9140	9601	12113	3938	12125	10176								0	0			0	0	178	1125	19419	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		1205	46	0	0	0	0	0	0	0	1829	0	0	0	575	0			0	0	0			0	0	2429			206		
737548																																																																												0	62376	25231	0	71855	56478	0	56478	9714	0	13339	476564	0	0	0	101235	10580	70088	118158	3189	6497	5335	13611	68129	3390	60603	60492	61206	103607	76284	12617		0	0	0		0	0	0	247	0		0	0	5643	12803	49167	43262	0	0	0			187	226																							0	0	0	0	0	0	0	0	0	0	0	0	0	282693	116	0	116	0	0	0	0	0	0	0	4697	0	0	0	0	766	0	0	0	0	0			0	0	9821			0	0	
738013																																																																												0	97357	35110	244	50131	60962	0	60962	8545	0	3543	622949	0	916	0	53137	3443	47724	91404	2615	8104	14867	24032	1292	1537	87878	66450	147569	195406	64021	7072		0	0	0		0	0	979	13	0		0	0	5430	24188	108290	168513	0	916	0			428	378																							0	0	0	0	0	0	0	0	0	0	0	0	0	470952	116	0	360	0	0	0	0	0	0	0	790	0	0	0	0	267	0	0	112	0	112			0	0	1242			0	0	
738040																																																																												0	460171	6129	0	340963	62619	0	62619	982	0	5472	1069943	0	462	0	111499	4060	61754	294273	4610	12614	20450	20490	28773	22431	340446	47242	126568	199972	136189	102060		0	0	0		0	0	0	0	0		0	0	4611	3236	15491	4883	0	462	0			21	191																							0	0	0	0	0	0	0	0	0	0	0	0		518333	2204	0	2204	0	0	0	0	0	0	0	32160	0	0	0	0	0	0	0	9	0	0			0	9	15001			0		
738143																																																																												0	19013	28933	0	21511	52402	0	52402	5459	0	2850	253326	0	1107	0	32176	258	9386	51231	605	5662	5360	10083	2329	7608	56996	16411	45629	39717	21079	40974		0	0	0		0	0	0	29	0		95	54	520	7946	29726	49376	0	1107	0			222	0																							0	0	0	0	0	0	0	0	0	0	0	0		110360	37	0	37	0	0	0	0	0	0	0	455	0	0	0	730	2616	17	0	157	0	0			0	0	1528			17		
738255																																																																												0	33338	0		48113			9915	692	0	500	102760	0	0	0	2869	206	116	45958	209	263	897	1475	25	0	54001	7334	18476	13817	5884	379								0	0			0	0	808	92	2642	333			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		59477		0	18	0	0	0	0	0	0	0	1155	0	0	0	0	0			0	0	0			0	0	2079			0		
738303																																																																												0	0	83868	0	0	23660	0	23660	35496	0	0	774167	0	0	0	439642	2099	186959	35095	13463	26725	30987	38647	119210	209970	49711	23454	49770	41290	110253	59900		0	0	0		0	0	0	48	0		0	0	28735	30845	50786	67720	0	0	0			240	0																							0	0	0	0	0	0	0	0	0	0	0	0		341329	23	0	23	0	0	0	0	0	0	0	65	0	0	0	0	0	351	0	0	0	0			0	0	11180			351		
738572																																																																												0	0	2855		0			1134	5806	0	0	91118	0	0	0	57388	39	21443	1615	519	5029	2891	4477	24070	20363	6002	6331	3371	6656	8246	3092								0	0			0	0	2020	2881	7658	11114			0			738	253																							0	0	0	0	0	0	0	0	0	0	0	0		56750		0	0	0	0	0	0	0	0	0	39	0	0	66	0	0			0	0				0	0	184			0		
738657																																																																												0	5829	409		3409			1129	0	0	0	23544	0	1015	0	9042	0	1233	6234	125	1108	3402	3144	1263	0	1883	3118	3991	3588	1922	0								0	0			0	0	11	0	0	1370			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	1214	0	0	0	0	0			0	0	0			0	0	116			0	0	
738769																																																																												0	23472	4188	0	21009	41921	0	41921	592	0	241	443148	877	0	0	91245	3345	4939	96873	4813	6871	17825	18621	26468	16350	40678	44511	79263	102295	51943	33660		0	0	0		0	0	0	0	0		0	0	10504	40642	105854	89204	0	0	0			0	30																							77073	91204	794	5091	5732	52	2827	3259	29	238	315	2		208629	1389	0	1389	0	0	0	0	0	0	0	5696	0	0	0	1893	247	1242	0	0	0	0			0	0	4723			1242		
739159																																																																												0	5905	0		3460			653	0	0	0	16390	0	181	0	2748	0	1194	3579	493	593	13	37	100	1512	3056	6223	610	590	747	2018								0	0			0	0	0	373	1827	880			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	1	0	0	0	0	0	0	0	266	0	0	0	0	0			0	0	0			0	0	96			0		
739346																																																																												0	12512	641		14053			6218	0	0	0	51139	0	0	0	10231	149	0	20042	518	869	2862	5048	934	0	16820	3222	7883	8658	4076	249								0	0			0	0	1362	18	2476	338			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	1555	0	0	0	0	0			0	0	0			0	0	1586			0	0	
739355																																																																												0	2625	7454	0	3159	75271	0	75271	236	0	1347	452112	688	0	0	156532	1036	13213	83834	1040	1792	14936	1740	24338	112387	48456	32546	15563	22730	73617	100496		0	0	0		0	0	0	464	0		0	0	6548	6941	79977	92967	0	0	0			18	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	28500	333	0	333	0	0	0	0	0	0	0	5380	0	0	0	0	0	2122	0	0	0	0			0	0	12530			2122	0	
739430																																																																												0	1012	12651		5957			31053	5345	0	365	173317	1	0	945	29337	920	9274	41285	8238	1752	10680	7908	457	0	31305	18648	40266	46815	4783	558								0	49			0	0	2590	10915	43202	28096			0			143	0																							0	0	0	0	0	0	0	0	0	0	0	0		84847		0	32	0	0	0	0	0	0	0	537	0	0	0	270	0			0	0				0	0	1257			0		
739560																																																																												0	0	201606	0	0	205005	0	205005	434147	0	0	2720081	0	0	44997	1132490	19709	760541	167086	47099	55979	148614	430253	188684	261759	599081	232096	336495	288590	124547	2907		0	0	0		0	0	0	1015	3587		0	0	25376	32812	247047	416812	0	0	9689			7811	452																							0	0	0	0	0	0	0	0	0	0	0	0	0	1193388	2840	0	2840	0	296	0	0	0	0	0	0	0	0	3004	5426	18391	1552	0	0	0	0			0	0	1222			1552	0	
739832																																																																												0	8414	1165		5484			5678	4111	0	119	89899	0	0	0	40998	1363	6190	15018	580	3740	11743	19492	1112	4223	11660	5793	10813	11066	7411	2158								0	2			0	0	4514	955	10182	3083			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		20930		0	0	0	0	0	0	0	0	0	1538	0	0	0	0	929			0	0	0			0	0	2293			0		
740249																																																																												0	26956	1024		48674			24427	504	0	3791	138675	0	0	0	10811	374	0	38647	501	1709	2901	4800	725	175	38101	28386	25754	29519	5555	381								0	0			0	0	1554	3170	12302	1198			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		2028		0	872	0	0	0	0	0	0	0	838	0	0	0	0	0			0	0	0			0	0	2180			0		
741068																																																																												0	982	1336		53			5518	0	0	64	61561	171	0	0	31194	2157	27234	7229	763	1001	3137	534	10936	14782	1373	4839	5209	4553	5930	7292								0	0			0	0	2308	2251	7016	5657			0			0	98																							0	0	0	0	0	0	0	0	0	0	0	0	0	28112		0	19	0	0	0	0	0	0	0	648	0	0	0	0	0			0	0				0	0	2529			0	0	
741152																																																																												0	2376	0		1267			3331	0	0	0	14343	0	0	0	3639	0	569	4418	71	35	476	1273	1668	116	1439	3095	1655	2906	1606	0								0	0			0	0	0	21	0	1604			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	71	0	0	0	0	0	0	0	512	0	0	0	0	0			0	0	0			0	0	1522			0		
741330																																																																												0	33463	28743	1290	8949	47819	0	47819	131299	0	3476	790517	0	0	18	200092	8443	119307	171995	52984	13774	11338	9780	50125	61181	135289	65010	64575	37054	201841	86348		0	0	0		0	0	0	2508	0		5805	4769	69746	86930	64408	86491	0	0	0			3709	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	394142	783	0	2073	0	0	0	0	0	0	0	1799	0	305	233	482	4860	124	0	0	0	0			0	0	14278			124	0	
741358																																																																												0	3109	0		4994			1835	0	0	0	16526	0	0	0	3871	0	0	7948	101	677	1541	1464	0	0	1839	5331	3199	1900	61	0								0	0			0	0	0	0	0	1681			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	5500		0	0	0	0	0	0	0	0	0	1018	0	0	0	0	0			0	0	0			0	0	18			0	0	
741648																																																																												0	1981	1435		0			4294	0	0	16	50682	0	0	0	31882	666	5458	14349	1791	5486	7625	13291	2054	1411	2030	6566	7036	2285	760	0								0	0			0	0	2498	1005	1657	828			0			0	98																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		571	20	0	0	0	0	0	0	0	944	0	0	0	0	0			0	0				0	0	2885			0	0	
741844																																																																												0	11018	3307		10878			7278	742	0	0	57650	0	0	0	10649	202	9454	15160	23	125	676	246	2920	6319	11843	4571	3566	5090	6181	15358								0	85			0	0	282	722	4129	7609			0			0	30																							0	0	0	0	0	0	0	0	0	0	0	0		8938		0	4	0	0	0	0	0	0	0	392	0	0	0	0	0			0	0	0			0	0	353			0		
