"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
364449	0	0	0	0	0	0	0	0	0	0	0	12278	839835	1251814	0	0	0	0	0	717139	0	0	0	7176	7176	0	0	0	7176	0	0	85	0	0	0	0	0	0	55291	568	0	0	4	29193	3802	0	-43357	145575	169052	125	56396	0	0	0	349	0	0	0	209	154322	562608	0	0	0	0	0	120518	97	4290	11523	544	-65889	174	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205160	210545	159142	730433	0	42109	79571	730433	852113	0	0	0	72842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
364850	0	0	0	0	0	0	0	0	0	0	0	189	34910	60977	0	0	0	0	0	42376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8617	1259	0	0	0	0	0	0	246	301	5352	0	0	0	0	0	0	0	0	0	2662	19385	20329	0	0	0	0	0	2730	0	8	355	61	-382	39	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776	0	0	0	776	0	0	0	8926	9628	19446	23450	0	1926	9723	23450	35099	0	0	0	6310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365325	0	0	0	0	0	0	0	0	0	4348	0	1326	2937408	3437886	0	0	0	0	0	2530836	0	0	0	28400	28400	0	7795	9413	11192	0	16986	301721	0	0	0	0	0	-6417	251867	44140	0	0	0	2197	1038	7600	-148243	10593	235411	11918	204962	0	0	0	0	0	0	10026	1482	516323	2003005	0	0	0	0	0	517296	295304	14621	50773	0	109849	8955	0	2028	3518	3409	31	0	0	11	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207868	0	0	37161	170707	0	4348	0	287107	457749	579382	2557493	0	91550	289691	2557493	2938734	0	109575	109575	359620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365455	0	0	0	0	0	0	0	0	0	0	0	931	399448	506131	0	0	0	0	0	393792	0	0	0	0	0	0	0	0	0	0	0	19205	0	0	0	0	0	0	50444	6862	0	0	0	1559	0	0	141	0	16794	0	0	0	0	0	0	0	0	0	14048	43337	336407	0	0	0	0	0	44386	19205	1449	454	148	13410	2018	0	0	0	2018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6743	0	0	0	6743	0	0	0	51893	51690	43485	368298	0	10338	21743	368298	400379	0	11973	11973	46546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365745	0	0	0	0	0	0	0	0	0	0	0	0	43533	80361	0	0	0	0	0	31349	0	0	0	0	0	0	0	0	0	0	0	5248	0	0	0	0	0	0	2875	1670	0	0	0	0	0	0	181	7242	29319	0	127	0	0	0	0	0	0	0	0	12191	19158	0	0	0	0	0	10884	0	397	551	0	-232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	89	0	0	0	10514	40635	12191	29310	0	8127	6096	29310	43533	0	9095	9095	8810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365848	0	0	0	0	0	0	0	0	0	0	8	0	51067	109503	0	0	0	0	0	47658	281	3513	3513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	828	1266	0	0	0	0	0	0	165	14896	37803	0	607	0	0	0	0	0	0	0	217	26570	20871	0	0	0	0	0	4755	0	274	573	0	-241	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15998	44404	26570	28901	0	8881	13285	28901	51067	0	4545	4545	12101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365875	0	0	0	0	0	0	0	0	0	0	0	0	2192	6788	0	0	0	0	0	2703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	999	0	0	0	2348	0	0	0	0	0	0	2	0	0	0	0	0	34	0	0	2669	0	0	0	0	0	0	242	0	0	70	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	3417	2669	174	0	683	1335	174	2192	0	0	0	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365950	0	0	0	0	0	0	0	0	0	0	0	381	39300	63415	0	0	0	0	0	36273	0	0	0	71	71	0	0	0	71	0	0	0	0	0	0	0	0	0	1176	2770	0	0	0	0	0	0	23	3	15044	500	0	0	0	0	0	0	0	0	0	10374	25899	0	0	0	0	0	4342	0	0	245	0	-854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1179	20886	10874	30067	0	4177	5437	30067	39681	0	2827	2827	9890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366078	0	0	0	0	0	0	0	0	0	0	0	3656	235373	366804	0	0	0	0	0	265573	0	0	0	0	0	0	0	0	0	0	0	3743	0	0	0	0	0	0	11614	14766	0	0	4726	1220	0	0	-747	30139	0	0	0	0	0	0	260	0	0	8254	4188	84040	169091	0	0	0	0	0	36302	5109	2429	7864	308	-2282	511	0	0	0	511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	152	0	0	152	0	0	0	0	0	0	0	245	0	3	0	242	0	0	0	57162	31065	84760	190436	0	6213	42380	190436	239029	0	3024	3024	24121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366238	0	0	0	0	0	0	0	0	0	0	957	3628	413643	567214	0	0	0	0	0	363430	0	0	0	1419	1419	0	0	0	1419	0	0	10514	0	0	0	0	0	0	30229	13064	0	0	0	0	0	0	919	13162	88146	19364	2612	0	0	0	389	4692	0	0	6210	58710	298510	0	0	0	0	0	54263	10514	1633	2158	0	2589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8932	0	0	0	8932	0	0	0	45024	109578	78463	356123	0	21916	39232	356123	417271	0	0	0	42215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366247	0	0	0	0	0	0	0	0	0	0	0	203	59039	89101	0	0	0	0	0	57211	0	0	0	197	197	0	0	197	0	0	0	2117	0	0	0	0	0	0	664	1189	0	0	0	5876	0	0	88	0	23268	0	0	0	0	0	0	0	0	0	0	11853	45358	0	0	0	0	0	4369	2117	37	510	48	1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701	30891	12098	47015	0	6178	6049	47015	59242	0	48	48	9491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366359	0	0	0	0	0	0	0	0	0	0	0	342	26432	54487	0	0	0	0	0	22275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3463	3741	0	0	0	181	0	0	84	0	15500	0	0	0	0	0	0	0	0	222	0	4022	18031	0	0	0	0	0	1044	0	0	0	0	-318	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	91	0	0	0	3685	27947	4022	19174	0	5589	2011	19174	26774	0	8525	8525	5236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366658	0	0	0	0	0	0	0	0	0	0	0	187	56097	91216	0	0	0	0	0	56139	0	0	0	171	171	0	0	0	171	0	0	0	0	0	0	0	0	0	798	3032	0	0	0	982	0	120	158	0	17698	0	0	0	0	0	0	0	0	0	659	20502	34978	0	0	0	0	0	5209	0	365	0	0	-733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1163	29602	20502	40113	0	5920	10251	40113	56284	0	7231	7231	8657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366854	0	0	0	0	0	0	0	0	0	0	0	304	23346	34743	0	0	0	0	0	24364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4042	1310	0	0	0	0	0	0	53	500	1405	0	0	0	0	0	0	0	0	0	0	4103	20261	0	0	0	0	0	1249	0	156	183	10	-549	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4698	2932	4113	21162	0	586	2057	21162	23805	0	34	34	2993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367150	0	0	0	0	0	0	0	0	0	0	0	163	28742	52798	0	0	0	0	0	29253	0	0	0	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	273	3329	0	0	0	0	0	0	81	0	15339	916	1807	0	0	0	0	0	0	0	732	13755	14766	0	0	0	0	0	1562	0	0	473	143	-443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	273	19876	14814	17523	0	3975	7407	17523	28905	0	0	0	4316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367244	0	0	0	0	0	0	0	0	0	0	0	57	20871	47300	0	0	0	0	0	15495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3778	6660	0	0	0	0	0	0	476	0	20787	0	0	0	0	0	0	0	0	0	0	3020	12475	0	0	0	0	0	732	0	11	122	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783	0	0	0	783	0	0	0	3789	27803	3020	13857	0	5561	1510	13857	20928	0	234	234	4629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367431	0	0	0	0	0	0	0	0	0	0	0	0	154577	235924	0	0	0	0	0	154063	0	0	0	1186	1186	0	0	0	1186	0	0	0	0	0	0	0	0	0	12117	9557	0	0	0	0	0	0	51	2004	38676	0	7908	0	0	0	0	0	0	0	0	61587	92476	0	0	0	0	0	12566	0	0	0	0	-1550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14121	48233	61587	114136	0	9647	30794	114136	154577	0	0	0	19636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367543	0	0	0	0	0	0	0	0	0	0	0	584	170451	248824	0	0	0	0	0	150567	0	0	0	199	199	0	0	0	199	0	0	0	0	0	0	0	0	0	12985	3459	0	0	0	0	0	0	2114	493	49964	22857	0	0	0	0	0	0	0	0	0	24296	126271	0	0	0	0	0	10143	0	292	0	0	-608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13770	55684	47153	136321	0	11137	23577	136321	171035	0	2261	2261	30824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367954	0	0	0	0	0	0	0	0	0	0	0	0	95609	163357	0	0	0	0	0	77226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13630	0	0	2391	17838	14666	0	212	511	31327	1409	0	0	0	0	0	0	0	0	0	17806	59420	0	0	0	0	0	6419	0	0	0	0	-787	270	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2902	62795	33881	66109	0	12559	16941	66109	95609	0	0	0	13664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368054	0	0	0	0	0	0	0	0	0	0	0	300	44288	89309	0	0	0	0	0	39311	0	0	0	72	72	0	0	0	72	0	0	0	0	0	0	0	0	0	786	752	0	0	0	1134	254	0	1452	3504	38225	415	0	0	0	0	0	0	0	2797	66	10087	26361	0	0	0	0	0	2220	0	0	0	0	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2493	0	0	0	2492	0	0	0	7087	40327	10756	31145	0	8065	5378	31145	44588	0	150	150	12233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368175	0	0	0	0	0	0	0	0	0	0	0	6721	872305	1274462	0	0	0	0	0	799416	0	0	0	8984	8984	0	0	0	8984	0	0	841	0	0	0	0	0	0	61874	7711	0	0	0	0	0	22	-6923	31349	233276	14627	8941	0	0	0	5708	0	0	0	0	218253	581163	0	0	0	0	0	97776	841	2643	4805	0	-23791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20857	0	0	0	20857	0	0	0	95866	251392	238588	709454	0	50278	119294	709454	879026	0	5600	5600	80438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368344	0	0	0	0	0	0	0	0	0	0	0	0	77836	155292	0	0	0	0	0	70565	285	3563	3563	59	59	7	0	0	52	0	0	0	0	0	0	0	0	0	839	11840	0	0	0	0	0	0	912	26260	33081	851	0	0	0	0	0	0	0	0	0	20064	50501	0	0	0	0	0	7252	0	474	3463	172	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	0	341	0	0	0	0	27580	49316	21428	57259	0	9863	10714	57259	77836	0	932	932	10284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368429	0	0	0	0	0	0	0	0	0	0	0	3048	193030	261191	0	0	0	0	0	198337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23491	4190	0	0	0	0	0	0	-32	6586	13394	1176	206	0	0	0	0	0	0	1689	0	42064	154584	0	0	0	0	0	13949	0	628	1083	0	-5533	0	0	0	0	0	1416	45	0	0	1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1487	0	0	0	1487	0	0	0	32439	22862	43240	169886	0	4572	21620	169886	196078	0	4195	4195	17246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368522	0	0	0	0	0	0	0	0	0	0	0	0	66381	139865	0	0	0	0	0	40207	0	0	0	110	110	0	0	0	110	0	0	0	0	0	0	0	0	0	2863	54	0	0	0	0	0	0	1642	5564	53778	29188	3037	0	0	0	0	0	0	0	0	15619	24588	0	0	0	0	0	5504	0	111	779	0	1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	706	0	0	0	706	0	0	0	8538	54611	44807	33055	0	10922	22404	33055	66381	0	0	0	15358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368755	0	0	0	0	0	0	0	0	0	0	0	19	5886	11077	0	0	0	0	0	5558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1193	3463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433	4125	0	0	0	0	0	727	316	29	14	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1222	3477	1433	4493	0	695	717	4493	5905	0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368933	0	0	0	0	0	0	0	0	0	0	0	0	66257	96998	0	0	0	0	0	65508	0	0	0	246	246	0	0	0	246	0	0	613	0	0	0	0	0	0	3839	4601	0	0	0	0	0	0	320	0	13421	496	0	0	0	0	0	281	0	0	0	17431	48077	0	0	0	0	0	4192	613	34	0	0	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	0	0	0	975	0	0	0	3873	20843	17927	53124	0	4169	8964	53124	66257	0	2821	2821	9969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368951	0	0	0	0	0	0	0	0	0	0	0	171	85474	130944	0	0	0	0	0	79384	239	1434	1434	727	727	0	640	0	87	0	0	0	0	0	0	0	0	0	3559	1089	0	0	0	0	0	0	641	7433	26101	4753	0	0	0	0	491	0	0	1305	0	18346	59733	0	0	0	0	0	4014	0	379	372	0	-601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2857	0	0	0	2857	0	0	0	12676	32379	23590	67374	0	6476	11795	67374	85645	0	4177	4177	14167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
369453	0	0	0	0	0	0	0	0	0	0	0	226	57663	89561	0	0	0	0	0	56819	0	0	0	165	165	0	0	0	165	0	0	0	0	0	0	0	0	0	7145	1528	0	0	0	330	295	0	437	11325	10192	0	0	0	0	0	0	0	0	0	162	10107	46550	0	0	0	0	0	2189	0	0	44	138	-512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1314	0	0	123	1191	0	0	0	18470	13222	10663	49913	0	2644	5332	49913	57889	0	966	966	7852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
369659	0	0	0	0	0	0	0	0	0	0	0	584	421019	589538	0	0	0	0	0	441006	0	0	0	0	0	0	0	0	0	0	0	1043	0	0	0	0	0	0	42615	20977	0	0	0	0	0	0	278	15741	28254	171	0	0	0	0	0	0	0	11675	0	86393	342938	0	0	0	0	0	27006	1043	1554	766	3	-4533	0	0	0	0	0	1086	0	0	0	1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656	0	0	0	656	0	0	0	71585	49997	86567	368320	0	9999	43284	368320	421603	0	0	0	45016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370020	0	0	0	0	0	0	0	0	0	0	0	1524	180367	253973	0	0	0	0	0	195238	0	0	0	0	0	0	0	0	0	0	0	1305	0	0	0	0	0	0	1906	10734	0	0	0	0	0	0	914	352	31303	190	0	0	0	0	0	0	0	0	5903	66414	122921	0	0	0	0	0	16968	1305	8	211	5	-1579	596	0	0	0	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2266	48151	66609	138956	0	9630	33305	138956	181891	0	0	0	27294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370150	0	0	0	0	0	0	0	0	0	0	0	66	19487	25214	0	0	0	0	0	18367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909	0	0	0	0	0	0	117	0	4280	567	0	0	0	0	0	0	0	0	0	2091	16276	0	0	0	0	0	740	0	0	0	0	-193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6039	2658	17016	0	1208	1329	17016	19553	0	850	850	2311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370347	0	0	0	0	0	0	0	0	0	0	0	0	67889	89014	0	0	0	0	0	63185	0	0	0	36	36	0	0	0	36	0	0	0	0	0	0	0	0	0	927	880	0	0	0	0	0	0	538	285	9496	8280	404	0	0	0	0	0	0	0	0	9295	53890	0	0	0	0	0	3098	0	12	881	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1224	12830	17575	56535	0	2566	8788	56535	67889	0	1573	1573	7908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370721	0	0	0	0	0	0	0	0	0	0	0	357	77382	122475	0	0	0	0	0	80970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2283	1811	0	0	0	0	0	0	589	4555	22128	1150	0	0	0	0	0	0	0	0	0	34432	46538	0	0	0	0	0	8891	0	0	1737	0	-733	0	0	0	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	965	0	0	0	965	0	0	0	6838	26364	35582	54675	0	5273	17791	54675	77739	0	688	688	13376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370758	0	0	0	0	0	0	0	0	0	0	0	192	10291	16945	0	0	0	0	0	10688	0	0	0	156	156	0	0	0	156	0	0	0	0	0	0	0	0	0	58	524	0	0	0	4309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	3655	6862	0	0	0	0	0	340	0	0	0	0	-323	43	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	6268	3655	7401	0	1254	1828	7401	10483	0	1263	1263	1504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370833	0	0	0	0	0	0	0	0	0	0	0	0	28421	40737	0	0	0	0	0	26198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2533	507	0	0	0	0	0	0	20	0	4561	0	0	0	0	0	0	0	0	0	0	10895	15303	0	0	0	0	0	7113	0	135	271	210	-278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2668	5339	11105	21800	0	1068	5553	21800	28421	0	0	0	2938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370954	0	0	0	0	0	0	0	0	0	0	0	0	26476	44987	0	0	0	0	0	29493	0	0	0	342	342	0	0	0	342	0	0	0	0	0	0	0	0	0	1187	4321	0	0	38	0	0	0	339	3393	5458	0	0	0	0	0	0	0	0	0	0	13729	15764	0	0	0	0	0	1549	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4618	9779	13729	17655	0	1956	6865	17655	26476	0	0	0	4091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371223	0	0	0	0	0	0	0	0	0	0	0	0	101967	125727	0	0	0	0	0	98698	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	2335	4441	0	0	0	0	0	0	-946	1408	9293	552	2188	0	0	0	0	227	0	208	3690	19782	75018	0	0	0	0	0	7910	-53	317	423	0	-1785	76	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3910	0	488	43	3379	0	0	0	4268	18335	20377	88111	0	3667	10189	88111	101967	0	0	0	10637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371232	0	0	0	0	0	0	0	0	0	0	0	3006	81652	144199	0	0	0	0	2265	80193	0	0	0	115	115	0	0	0	115	0	0	0	0	0	0	0	0	0	15272	3618	0	0	0	0	0	0	1117	0	34215	0	0	0	0	0	545	0	0	0	0	37348	42845	0	0	0	0	0	13706	0	226	904	0	-2932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	327	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15498	38737	38220	57801	0	7747	19110	57801	84658	0	0	2265	13773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371362	0	0	0	0	0	0	0	0	0	0	0	0	114061	178913	0	0	0	0	0	93247	0	0	0	328	328	0	0	0	328	0	0	356	0	0	0	0	0	0	5131	4176	117	0	9	2384	1274	0	-2905	7557	43083	4622	4665	0	0	0	0	0	0	3300	2388	12721	74838	0	0	0	0	0	12765	356	911	61	0	-3733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2149	0	0	0	2149	0	0	0	16908	56092	18617	93534	0	11218	9309	93534	114061	0	4000	4000	14269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371559	0	0	0	0	0	0	0	0	0	0	0	0	36609	64742	0	0	0	0	0	26895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	5032	0	0	0	0	0	0	380	0	31976	0	0	0	0	0	0	0	0	0	0	0	26895	0	0	0	0	0	1842	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	470	0	0	0	414	37008	0	29207	0	7402	0	29207	36609	0	0	0	8810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371755	0	0	0	0	0	0	0	0	0	0	0	0	36701	80751	0	0	0	0	0	19234	0	0	0	237	237	0	0	0	237	0	0	40	0	0	0	0	0	0	1073	972	0	0	0	0	0	0	1614	6934	19572	27007	0	0	0	0	0	0	0	0	0	6206	13028	0	0	0	0	0	3560	40	102	961	0	1349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	71	0	0	0	8109	21505	33213	15793	0	4301	16607	15793	36701	0	0	0	5962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
