"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLG24	RCONLG25	RIADG377	
63069		64329	1395051	7669625	0	12105498	239120	1103912	0	797488	49226499	0	1122332	13502227	13229	7986770	17983281	2615276	7800714	2793701	2737114	1608084	0	0	334	0	3505	58677	382780	151129		165382	58074	165301	2160489	3118676	4084025	0	2108932	0	0	0	0	0	0	0	0	0	0	0	0	18588053	7560	0	1098	1919	0	0	0	0	0	252203		64329	1395051	3495384	0	12105498	239120		1103912	0	797488	49226499	0	2108932		13502227	13229	8703119		194155	437414	1101642	1851142	5908204	4001934							0	334	3505	58677	382780					165301	2160489	3118676	4084025			0			3210	2069													0						1490002	2684239									1098	0	0	0	2431	0				0				252203		CONF	CONF	0	
63201																																																															0	834	1134		1828			23759	2906		681	102473	0	0	0	55227	186	0	11882	9	27	354	1888	23665	29012	8532	3314	13306	5117	12914	3661				0	15			0	0	1508	0	9313	0			0			0	0														0	0	0	0	0		0	3							0	1985	0	0	0	0	0			0	0		0	0	3094	0	CONF	CONF		
63573																																																																0	53234		0			32621	13917		0	469555	819	0	0	114714	3034	24708	25178	2642	9861	24350	43189	30116	4237	14049	57033	91270	133603	43671	14814				0	0			0	0	67348	315	54951	130240			0			99	0														162502	0	0	0	3499		0	0							0	0	1767	0	0	0	1633			0	0	0	0	0	0	0	CONF	CONF		
63733																																																																66949	11444	0	8909	77317	0	77317	68252		7291	618856	138	0	0	127481	1790	63753	108925	5236	14832	34629	27637	34129	9203	65542	75163	124729	117126	92033	6948	0	0	0	0	1036	0		0	0	20741	37746	85830	58478	0	0	0			425	256	0	0	0	0	0	0	0	0	0	0	0	0		420224				1423	19	2517	19							0	15720	0	238	0	712	0	23	0	25	0	0	25	0	27474	23	CONF	CONF		
63742																																																															0	8349	33629		2140			164590	17078		5161	457228	0	0	345	51712	869	9425	93587	6394	6584	15518	12820	5337	3930	81030	55554	131735	73846	61696	1147				134	6			1212	1011	6615	22214	105663	35967			0			0	321														122166	0	0	0	0		0	1237							0	647	0	0	0	0	0			0	0	0	0	0	1217	0	CONF	CONF		
63751																																																																310	0		38			48	0		0	6960	0	0	0	5326	48	0	1270	349	566	1378	1690	594	529	203	166	544	544	0	0				0	0			0	0	0	0	0	428			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		715				0		0	0							0	708	0	0	0	0	0			0	0		0	0	54	0	CONF	CONF		
64150																																																															0	8753	5046		14935			16222	3125		0	114339	0	2451	0	8770	464	2063	30164	181	415	779	1238	697	5461	19697	25652	15240	13542	9296	22131				0	62			0	0	5841	4682	24965	18340			0			0	0														13116	0	0	0	13		0	0							0	178	0	0	0	0	0			0	0	0	0	0	505	13	CONF	CONF		
64552																																																																1114	9482		117			35443	1556		0	208496	0	495	0	94732	756	984	100249	65480	3781	9578	14736	924	212	16437	14551	34332	29622	15844	2204				0	153			0	0	7278	10661	16964	24852			0			170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28858				4185		0	569							0	4168	0	0	0	0	1787			0	0		0	0	156	2228	CONF	CONF	0	
64730																																																																9942	0		1484			18035	250		437	90828	106	0	0	19891	44	1891	20679	307	4650	7722	4811	1384	175	9839	11404	31818	11227	4113	1708				390	0			0	0	2961	11475	8135	14643			0			386	0														960	0	0	0	3001		70	99							0	933	0	0	0	529	1836			250	250		0	0	2145	0	CONF	CONF		
65205																																																																0	2175		0			18596	16514		0	552063	0	0	0	459116	11829	7068	176	2463	2962	3920	6479	82191	358057	22115	10531	28088	7749	13981	10329				0	4			0	0	3445	116	19549	19554			0			851	198														0	0	0	0	851		0	6							0	0	0	0	0	0	0			0	0	0	0	0	1159	0	CONF	CONF		
65513	0			235	0	6705	93226		0	0	141849	0	0			122157	49408	72750	17490	2000	201	0	0	0	0	0	0	0	0	0		0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41683		0	0	0	0	6705	93226		0	0	0	141849	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0					0	0	0	0			0			0	0																			235	0									0	0	0	0	0	0				0				41683		CONF	CONF		
65559																																																																43529	3442	100	41769	112874	0	112874	5619		8927	411958	0	0	0	37899	2052	20465	75862	909	2584	4262	4965	12459	12719	26547	55270	100268	40596	50118	100420	0	0	0	0	849	0		0	0	12525	10734	84830	33709	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0	346	0	446							0	2624	0	0	0	0	0	0	0	0	0	0	0	0	10130	0	CONF	CONF		
65746																																																															0	67593	88236	0	9786	112093	0	112093	28513		5813	732387	24	0	22338	145465	4767	94637	119166	7423	18152	22957	28936	44110	23234	104523	58227	133733	102879	140083	43444	0	0	0	0	406	0		0	0	14811	76458	66418	106985	0	0	0			154	161	30340	31264	426	3281	3381	46	1312	1352	18	666	686	9	0	508721				3702	0	0	0							0	1391	0	0	3548	0	0	0	0	0	0	0	0	0	3676	0	CONF	CONF	0	
65858																																																																38395	24808		52335			300315	40807		15249	1447183	0	1017	0	346125	560	35068	183992	4107	15328	59431	48915	81788	136217	210364	101438	329738	281636	150192	8917				0	3575			0	0	45506	57913	145239	314271			0			0	155														719081	0	0	0	400		5000	10518							0	22114	0	0	0	147	19			234	0	0	0	234	23436	0	CONF	CONF		
66154																																																																9189	1686		5143			34616	1696		0	120618	0	0	0	26095	809	3732	40262	1338	5546	5299	7986	4030	1894	13444	19934	24128	27296	5654	3562				0	0			0	0	3916	3782	11557	15515			0			61	0														31306	0	0	0	85		0	137							0	3303	0	0	0	0	0			24	24		0	0	3174	0	CONF	CONF		
66275																																																																12334	5543		23268			77723	9131		7353	280229	1012	0	0	64574	510	48227	53927	6518	5460	23105	24796	4298	308	57655	11804	69557	45337	32296	0				0	27			0	0	3073	19445	35605	13004			0			0	0														56245	0	0	0	583		200	4796							0	1465	0	0	0	583	0			0	0		0	0	3190	0	CONF	CONF		
66677																																																																375	33286		0			1105	9159		0	183131	0	0	0	110384	2261	70659	688	20678	6781	1981	1931	9293	69548	1367	1513	3378	2517	16771	47201				0	0			0	0	790	1591	3543	20052			0			862	0	0	0	0	0	0	0	0	0	0	0	0	0		119542				1077		0	40							0	7	0	0	215	0	0			0	0		0	0	538	0	CONF	CONF		
67142																																																															0	442	1569		0			11314	5165		0	135173	0	0	0	66500	1097	367	6192	222	79	62	641	9770	55726	8902	1075	15756	12033	30402	292				0	0			0	0	1898	5091	24741	16131			0			474	0													0	59860	0	0	0	509		0	0							0	612	0	0	0	0	35			0	0		0	0	613	0	CONF	CONF	0	
67151																																																																439	36819		230			111423	9263		0	642342	0	12138	2206	47587	5270	2386	153721	2364	6163	9485	10867	5925	12783	151379	118605	129919	49259	142960	2633				13	2745			0	0	72244	57061	97591	181581			0			0	0													0	143085	0	0	0	0		0	2219							0	566	0	0	0	0	0			0	0	0	0	0	5153	0	CONF	CONF	0	
67209																																																																1555	31981		0			132929	30939		61365	956642	0	0	0	325541	1053	151673	158230	14540	15066	18942	38880	126001	111373	291617	31315	93462	97279	52892	64125				0	237			0	0	22586	84021	95740	138877			0			172	254													0	477234	0	0	0	172		0	60							0	374	0	0	0	0	0			0	0	0	0	0	29384	0	CONF	CONF	0	
67254																																																															0	0	0		0			0	0		0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	32	6	0	0				11	0			0	0	0	0	0	0			0			0	0														0	0	0	0	0		0	0							0	28	0	0	0	0	0			0	0		0	0	7	0	CONF	CONF		
67656																																																																41493	53106	0	30603	123473	0	123473	870		177	777789	0	100	0	75327	788	7090	67116	1451	3282	4291	4512	19502	40853	21908	58455	256362	46485	97663	216334	0	0	0	117945	96	0		0	0	2806	29163	46821	247883	0	100	0			1	355	0	0	0	0	0	0	0	0	0	0	0	0		312708				1687	77	0	77							1686	2696	0	0	0	0	0	0	0	1686	0	0	0	0	4365	0	CONF	CONF		
67870																																																																230	15311		0			33710	9038		0	279116	0	0	0	106429	3265	30873	21279	5223	6608	17763	24524	21017	30609	15760	6740	59016	53944	34957	635				0	0			0	0	5992	17466	25245	61326			0			264	0														61122	0	0	0	373		0	25							0	204	0	0	0	0	0			109	109	0	0	0	875	0	CONF	CONF		
68671																																																																0	210		0			0	0		0	70347	0	0	0	66620	262	1074	3761	1382	274	2371	1086	10608	50324	308	1797	404	450	325	443				0	10			0	0	1634	962	184	0			0			230	64														35298	0	0	0	267		0	110							0	0	0	11	0	26	0			0	0		0	0	355	0	CONF	CONF		
